,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,15,58,4,F,461.606,1,2,"[7, 6, 5]","['0.68', '0.462', '0.423']",205.0,629,686,,,355.0,Lower Tertiary,0.68,0.462,0.423,4,3,645.8,553.249,,,,,,,,,,,3,9
1,1,13,60,1,M,350.787,1,2,"[1, 4, 7]","['0.11', '0.307', '0.998']",429.0,,,,,199.0,Primary,0.11,0.307,0.998,,,,,,,,,,,,,,,3,9
2,10,0,46,5,M,492.261,1,1,"[4, 2, 8]","['0.7', '0.369', '0']",,,,,,,Upper Tertiary,0.7,0.369,0,,,,,,,,,,,,,,,3,9
3,100,2,52,2,F,491.677,1,1,"[7, 7, 4]","['0.34', '0.522', '0.756']",328.0,,,,,53.0,Lower Secondary,0.34,0.522,0.756,,,,,,,,,,,,,,,3,9
4,1000,43,34,5,F,367.009,4,5,"[1, 8, 7]","['0.55', '0.413', '0.871']",434.0,1159,1203,771,689,944.0,Upper Tertiary,0.55,0.413,0.871,5,3,793.497,222.665,4,2,100.876,573.716,0.6,0.095,0.764,0.22,0.466,0.666,3,9
5,1001,44,36,5,M,798.465,4,5,"[2, 9, 8]","['0.6', '0.948', '0.657']",328.0,1208,1234,839,804,1030.0,Upper Tertiary,0.6,0.948,0.657,5,4,757.256,782.089,3,4,7.339,218.816,0.51,0.008,0.363,0.52,0.219,0.672,3,9
6,1002,61,70,5,M,661.744,4,6,"[2, 1, 9]","['0.6', '0.455', '0.853']",425.0,1196,1225,888,835,1029.0,Upper Tertiary,0.6,0.455,0.853,4,4,26.351,12.613,4,5,791.117,158.266,0.8,0.742,0.596,0.7,0.168,0.904,3,9
7,1003,57,62,3,F,788.551,4,6,"[7, 9, 8]","['0.51', '0.936', '0.898']",448.0,1168,1183,896,870,954.0,Upper Secondary,0.51,0.936,0.898,4,5,715.337,795.042,2,5,58.488,752.445,0.38,0.073,0.872,0.9,0.752,0.986,3,9
8,1004,58,64,5,F,632.379,5,7,"[5, 3, 7]","['0.75', '0.514', '0.81']",404.0,1166,1212,822,800,1006.0,Upper Tertiary,0.75,0.514,0.81,5,4,711.128,73.26,3,3,160.975,91.34,0.42,0.151,0.67,0.57,0.097,0.149,3,9
9,1005,66,80,5,M,641.639,4,6,"[5, 2, 7]","['0.75', '0.481', '0.964']",482.0,1209,1249,867,778,1057.0,Upper Tertiary,0.75,0.481,0.964,5,5,559.434,494.246,1,4,60.295,690.413,0.18,0.041,0.956,0.48,0.518,0.874,3,9
