,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,1,59,2,M,434.305,1,1,"[10, 8, 1]","['0.4', '0.489', '0.698']",322.0,,,,,,Lower Secondary,0.4,0.489,0.698,,,,,,,,,,,,,,,,3,6
1,1,27,71,4,M,390.616,1,3,"[3, 10, 5]","['0.52', '0.488', '0.545']",259.0,783,857,,,500.0,Lower Tertiary,0.52,0.488,0.545,2,3,760.787,712.875,,,,,2.0,,,,,,,3,6
2,10,12,46,3,M,490.242,1,2,"[4, 2, 6]","['0.42', '0.368', '0.757']",352.0,543,678,,,197.0,Upper Secondary,0.42,0.368,0.757,1,1,0.18,52.055,,,,,4.0,,,,,,,3,6
3,100,2,63,3,F,228.806,1,1,"[2, 10, 2]","['0.36', '0.286', '0.873']",407.0,,,,,,Upper Secondary,0.36,0.286,0.873,,,,,,,,,,,,,,,,3,6
4,1000,54,58,1,F,794.149,4,6,"[3, 6, 3]","['0.13', '0.794', '0.536']",266.0,1248,1283,782,768,1003.0,Primary,0.13,0.794,0.536,1,2,680.962,720.224,1,2,108.506,186.781,2.0,0.2,0.136,0.844,0.24,0.175,0.845,3,6
5,1001,53,56,1,F,750.366,4,6,"[7, 1, 1]","['0.17', '0.516', '0.453']",225.0,1161,1205,882,904,1034.0,Primary,0.17,0.516,0.453,1,1,751.698,713.193,2,1,729.788,747.437,1.0,0.36,0.912,0.557,0.19,0.747,0.87,3,6
6,1002,54,58,1,F,573.56,4,6,"[5, 10, 1]","['0.15', '0.717', '0.655']",326.0,1180,1254,848,856,1039.0,Primary,0.15,0.717,0.655,1,1,736.092,782.932,1,2,798.147,796.478,1.0,0.14,0.848,0.484,0.32,0.747,0.776,3,6
7,1003,53,56,2,M,689.747,4,6,"[10, 8, 4]","['0.4', '0.776', '0.477']",238.0,1248,1283,739,701,1000.0,Lower Secondary,0.4,0.776,0.477,1,2,680.962,720.224,2,2,440.652,435.324,1.0,0.28,0.441,0.608,0.36,0.408,0.84,3,6
8,1004,50,50,1,M,345.902,4,5,"[4, 6, 7]","['0.14', '0.346', '0.494']",247.0,1191,1250,868,866,1082.0,Primary,0.14,0.346,0.494,1,1,677.301,643.193,1,1,211.755,86.153,1.0,0.16,0.185,0.808,0.2,0.092,0.738,3,6
9,1005,48,46,1,M,65.757,4,5,"[2, 5, 6]","['0.12', '0.062', '0.876']",438.0,1199,1201,743,733,1074.0,Primary,0.12,0.062,0.876,1,1,660.888,619.807,1,3,157.549,15.082,1.0,0.12,0.118,0.575,0.48,0.014,0.81,3,6
10,1006,46,42,1,M,105.031,4,5,"[10, 4, 3]","['0.2', '0.092', '0.594']",297.0,1233,1266,760,725,1064.0,Primary,0.2,0.092,0.594,1,1,555.703,313.492,1,2,547.248,566.111,1.0,0.18,0.479,0.393,0.24,0.46,0.41,3,6
11,1007,53,56,1,M,226.87,4,6,"[9, 4, 1]","['0.19', '0.199', '0.598']",299.0,1164,1236,789,705,1012.0,Primary,0.19,0.199,0.598,1,1,525.75,563.929,2,1,579.3,379.525,1.0,0.28,0.471,0.854,0.12,0.427,0.624,3,6
12,1008,53,56,1,M,405.616,4,6,"[5, 9, 9]","['0.15', '0.482', '0.794']",397.0,1175,1229,771,731,984.0,Primary,0.15,0.482,0.794,2,2,788.603,692.304,1,2,352.671,258.14,2.0,0.15,0.441,0.347,0.36,0.307,0.314,3,6
13,1009,50,50,2,F,686.418,4,5,"[3, 2, 9]","['0.26', '0.515', '0.453']",226.0,1169,1198,827,854,967.0,Lower Secondary,0.26,0.515,0.453,1,1,87.88,27.568,1,2,584.361,717.262,1.0,0.16,0.694,0.972,0.32,0.538,0.998,3,6
14,101,3,50,1,F,59.093,1,1,"[1, 10, 9]","['0.11', '0.074', '0.998']",453.0,,,,,,Primary,0.11,0.074,0.998,,,,,,,,,,,,,,,,3,6
15,1010,54,58,2,M,796.138,4,6,"[9, 1, 10]","['0.38', '0.547', '0.279']",139.0,1179,1189,757,729,1011.0,Lower Secondary,0.38,0.547,0.279,2,1,603.857,16.323,2,1,794.653,545.427,1.0,0.38,0.944,0.772,0.2,0.682,0.968,3,6
16,1011,53,56,1,F,628.222,4,6,"[3, 1, 6]","['0.13', '0.432', '0.25']",125.0,1179,1189,791,777,1010.0,Primary,0.13,0.432,0.25,2,1,603.857,16.323,2,1,717.632,677.208,2.0,0.26,0.762,0.703,0.2,0.677,0.92,3,6
17,1012,53,56,1,F,178.943,4,6,"[5, 2, 10]","['0.15', '0.134', '0.658']",329.0,1164,1236,781,677,1007.0,Primary,0.15,0.134,0.658,1,1,525.75,563.929,1,2,59.794,605.672,1.0,0.15,0.049,0.832,0.32,0.492,0.87,3,6
18,1013,53,56,1,M,118.585,4,6,"[1, 2, 6]","['0.11', '0.089', '0.584']",290.0,1247,1282,824,795,1118.0,Primary,0.11,0.089,0.584,3,2,397.871,120.311,2,1,309.429,37.85,3.0,0.28,0.213,0.488,0.17,0.047,0.568,3,6
19,1014,47,44,2,M,781.047,4,5,"[9, 4, 6]","['0.38', '0.683', '0.763']",379.0,1235,1257,756,767,1070.0,Lower Secondary,0.38,0.683,0.763,1,1,292.673,79.356,2,1,251.907,682.669,3.0,0.38,0.315,0.183,0.18,0.597,0.306,3,6
20,1015,53,56,1,F,445.203,4,6,"[7, 4, 2]","['0.17', '0.39', '0.705']",351.0,1172,1193,831,776,1038.0,Primary,0.17,0.39,0.705,1,2,766.959,692.943,5,4,622.561,774.617,2.0,0.75,0.7,0.585,0.76,0.581,0.762,3,6
21,1016,49,48,1,M,799.462,4,5,"[9, 10, 3]","['0.19', '0.999', '0.589']",294.0,1178,1226,783,778,1023.0,Primary,0.19,0.999,0.589,1,1,799.863,799.788,2,3,760.787,749.961,1.0,0.4,0.856,0.446,0.45,0.844,0.902,3,6
22,1017,54,58,3,M,468.156,4,6,"[3, 3, 6]","['0.39', '0.38', '0.258']",128.0,1155,1181,860,845,969.0,Upper Secondary,0.39,0.38,0.258,2,1,265.088,329.127,3,1,19.333,133.574,1.0,0.54,0.018,0.669,0.11,0.1,0.363,3,6
23,1018,48,46,2,F,710.493,4,5,"[6, 4, 6]","['0.32', '0.622', '0.669']",331.0,1177,1195,772,819,957.0,Lower Secondary,0.32,0.622,0.669,2,2,722.289,769.371,1,2,784.549,656.639,1.0,0.17,0.932,0.905,0.32,0.739,0.769,3,6
24,1019,47,44,1,M,711.567,4,5,"[4, 4, 4]","['0.14', '0.623', '0.952']",472.0,1182,1216,764,716,997.0,Primary,0.14,0.623,0.952,1,1,649.917,486.809,1,2,352.253,296.107,1.0,0.18,0.374,0.742,0.28,0.37,0.828,3,6
25,102,13,53,2,F,294.951,1,2,"[2, 4, 2]","['0.24', '0.258', '0.926']",423.0,513,593,,,439.0,Lower Secondary,0.24,0.258,0.926,1,1,174.563,17.238,,,,,1.0,,,,,,,3,6
26,1020,54,58,1,M,645.054,4,6,"[1, 3, 10]","['0.11', '0.524', '0.606']",301.0,1173,1256,874,877,1028.0,Primary,0.11,0.524,0.606,1,1,788.631,578.968,1,1,330.291,798.319,1.0,0.12,0.372,0.998,0.17,0.599,0.84,3,6
27,1021,50,50,1,M,103.655,4,5,"[9, 8, 10]","['0.19', '0.117', '0.745']",371.0,1217,1268,857,763,1043.0,Primary,0.19,0.117,0.745,1,1,693.478,548.105,3,1,712.875,287.394,1.0,0.57,0.49,0.849,0.16,0.234,0.864,3,6
28,1022,54,58,3,F,46.549,4,6,"[5, 1, 1]","['0.45', '0.032', '0.734']",365.0,1171,1204,814,881,968.0,Upper Secondary,0.45,0.032,0.734,2,2,14.415,18.047,1,5,130.178,524.28,1.0,0.12,0.098,0.831,0.6,0.426,0.49,3,6
29,1023,49,48,1,F,692.246,4,5,"[9, 2, 2]","['0.19', '0.519', '0.998']",496.0,1178,1226,836,770,1016.0,Primary,0.19,0.519,0.998,1,1,799.863,799.788,2,1,149.292,49.164,1.0,0.38,0.149,0.767,0.11,0.061,0.765,3,6
30,1024,49,48,4,M,28.735,4,5,"[3, 7, 10]","['0.52', '0.031', '0.078']",39.0,1185,1196,816,723,1049.0,Lower Tertiary,0.52,0.031,0.078,3,5,25.23,683.811,5,4,608.647,57.088,1.0,0.8,0.647,0.979,0.72,0.046,0.587,3,6
31,1025,58,66,3,M,605.42,5,7,"[9, 1, 8]","['0.57', '0.416', '0.426']",212.0,1190,1251,801,859,1069.0,Upper Secondary,0.57,0.416,0.426,1,3,16.932,696.657,1,3,493.748,355.809,1.0,0.15,0.555,0.495,0.6,0.445,0.313,3,6
32,1026,48,46,1,F,24.175,4,5,"[8, 5, 9]","['0.18', '0.023', '0.949']",469.0,1183,1200,775,787,1041.0,Primary,0.18,0.023,0.949,2,2,294.253,489.47,2,1,201.163,154.597,2.0,0.24,0.239,0.816,0.16,0.116,0.958,3,6
33,1027,55,60,2,M,43.4,4,6,"[9, 4, 8]","['0.38', '0.038', '0.281']",139.0,1148,1163,892,837,978.0,Lower Secondary,0.38,0.038,0.281,1,1,12.615,31.975,3,1,176.195,41.687,1.0,0.45,0.198,0.642,0.19,0.031,0.717,3,6
34,1028,53,56,1,F,782.764,4,6,"[5, 6, 7]","['0.15', '0.783', '0.591']",293.0,1173,1256,785,797,1020.0,Primary,0.15,0.783,0.591,1,1,788.631,578.968,1,2,680.709,770.261,1.0,0.14,0.851,0.998,0.4,0.867,0.926,3,6
35,1029,48,46,1,F,561.883,4,5,"[10, 10, 1]","['0.2', '0.702', '0.871']",433.0,1219,1269,861,890,1045.0,Primary,0.2,0.702,0.871,1,1,797.756,795.81,1,1,649.842,460.749,2.0,0.14,0.609,0.516,0.12,0.461,0.519,3,6
36,103,12,63,3,M,361.199,1,2,"[5, 3, 10]","['0.45', '0.293', '0.805']",387.0,,,,,230.0,Upper Secondary,0.45,0.293,0.805,,,,,,,,,2.0,,,,,,,3,6
37,1030,53,56,1,M,184.632,4,6,"[6, 2, 7]","['0.16', '0.138', '0.444']",221.0,1207,1225,779,794,1055.0,Primary,0.16,0.138,0.444,2,1,634.717,213.23,2,1,365.066,662.164,2.0,0.28,0.456,0.163,0.2,0.455,0.36,3,6
38,1031,53,56,1,M,436.282,4,6,"[6, 10, 4]","['0.16', '0.545', '0.26']",129.0,1342,1346,793,790,1175.0,Primary,0.16,0.545,0.26,2,2,794.653,797.138,1,2,573.803,780.71,2.0,0.11,0.61,0.4,0.28,0.683,0.506,3,6
39,1032,49,48,1,F,188.154,4,5,"[6, 1, 5]","['0.16', '0.129', '0.924']",460.0,1168,1209,740,698,1060.0,Primary,0.16,0.129,0.924,1,1,21.903,8.047,1,2,207.149,701.637,2.0,0.2,0.168,0.23,0.28,0.614,0.748,3,6
40,1033,55,60,1,M,85.797,4,6,"[3, 8, 10]","['0.13', '0.097', '0.54']",269.0,,,748,691,1168.0,Primary,0.13,0.097,0.54,,,,,2,5,713.141,763.592,1.0,0.4,0.758,0.588,0.6,0.62,0.749,3,6
41,1034,55,60,1,M,490.166,4,6,"[4, 9, 10]","['0.14', '0.582', '0.496']",247.0,1161,1205,830,741,1001.0,Primary,0.14,0.582,0.496,1,1,751.698,713.193,2,1,452.217,128.839,1.0,0.28,0.537,0.804,0.2,0.121,0.822,3,6
42,1035,48,46,3,F,774.602,4,5,"[3, 4, 9]","['0.39', '0.678', '0.597']",298.0,1166,1197,750,721,953.0,Upper Secondary,0.39,0.678,0.597,2,1,792.882,713.315,2,3,745.706,557.541,1.0,0.32,0.559,0.102,0.6,0.697,0.455,3,6
43,1036,53,56,2,M,566.656,4,6,"[1, 6, 1]","['0.22', '0.567', '0.626']",311.0,1150,1162,867,833,979.0,Lower Secondary,0.22,0.567,0.626,1,1,187.386,7.022,2,1,796.457,3.56,1.0,0.34,0.647,0.568,0.11,0.003,0.679,3,6
44,1037,48,46,2,F,160.706,4,5,"[3, 5, 3]","['0.26', '0.151', '0.604']",301.0,1210,1231,809,821,977.0,Lower Secondary,0.26,0.151,0.604,1,1,94.606,143.983,1,3,730.417,479.374,1.0,0.2,0.593,0.457,0.45,0.419,0.342,3,6
45,1038,53,56,2,M,345.007,4,6,"[5, 9, 4]","['0.3', '0.41', '0.721']",359.0,1172,1193,812,853,1015.0,Lower Secondary,0.3,0.41,0.721,1,2,766.959,692.943,1,2,322.477,230.427,1.0,0.19,0.383,0.788,0.32,0.158,0.598,3,6
46,1039,55,60,1,M,695.601,4,6,"[9, 6, 1]","['0.19', '0.696', '0.95']",474.0,1180,1254,818,745,1002.0,Primary,0.19,0.696,0.95,1,1,736.092,782.932,2,1,410.16,161.074,1.0,0.24,0.487,0.967,0.12,0.171,0.942,3,6
47,104,0,40,2,F,99.659,1,1,"[9, 6, 6]","['0.38', '0.1', '0']",,,,,,,Lower Secondary,0.38,0.1,0,,,,,,,,,,,,,,,,3,6
48,1040,53,56,1,M,284.716,4,6,"[7, 5, 4]","['0.17', '0.267', '0.156']",78.0,1242,1284,742,734,1114.0,Primary,0.17,0.267,0.156,1,1,467.402,252.047,2,1,779.948,647.807,1.0,0.28,0.829,0.476,0.2,0.486,0.742,3,6
