,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,24,65,3,F,477.69,1,3,"[2, 2, 8]","['0.36', '0.358', '0.821']",386.0,543,648,,,213.0,Upper Secondary,0.36,0.358,0.821,3,4,566.984,517.461,,,,,3.0,,,,,,,4,2
1,1,0,56,4,F,215.838,1,1,"[6, 5, 8]","['0.64', '0.202', '0']",,,,,,,Lower Tertiary,0.64,0.202,0,,,,,,,,,,,,,,,,4,2
2,10,2,57,1,M,239.992,1,1,"[9, 3, 2]","['0.19', '0.195', '0.966']",432.0,,,,,,Primary,0.19,0.195,0.966,,,,,,,,,,,,,,,,4,2
3,100,15,65,5,M,604.788,1,2,"[2, 3, 3]","['0.6', '0.491', '0.539']",236.0,,,,,,Upper Tertiary,0.6,0.491,0.539,,,,,,,,,,,,,,,,4,2
4,1000,56,60,3,F,571.471,4,6,"[10, 2, 2]","['0.6', '0.429', '0.896']",363.0,1208,1235,764,761,1167.0,Upper Secondary,0.6,0.429,0.896,4,4,600.206,678.537,4,4,111.607,658.734,3.0,0.56,0.098,0.504,0.6,0.741,0.988,4,2
5,1001,58,64,5,M,521.949,4,6,"[5, 4, 9]","['0.75', '0.457', '0.95']",383.0,1142,1164,789,824,932.0,Upper Tertiary,0.75,0.457,0.95,5,4,775.885,754.826,3,3,125.9,706.842,5.0,0.51,0.126,0.915,0.39,0.53,0.136,4,2
6,1002,56,60,3,F,647.873,4,6,"[2, 9, 2]","['0.36', '0.769', '0.697']",278.0,1211,1234,777,882,1122.0,Upper Secondary,0.36,0.769,0.697,2,2,780.868,762.96,3,3,317.43,540.978,3.0,0.45,0.337,0.79,0.51,0.372,0.948,4,2
7,1003,60,68,4,F,781.586,5,7,"[7, 3, 10]","['0.68', '0.635', '0.9']",360.0,1201,1213,792,781,897.0,Lower Tertiary,0.68,0.635,0.9,4,5,337.395,601.728,5,5,789.46,616.429,4.0,0.75,0.691,0.882,0.65,0.693,0.948,4,2
8,1004,59,64,5,F,458.279,5,7,"[9, 6, 10]","['0.95', '0.458', '0.779']",310.0,1215,1300,845,995,1091.0,Upper Tertiary,0.95,0.458,0.779,5,5,677.511,772.608,5,5,750.786,720.066,5.0,1.0,0.61,0.808,0.95,0.675,0.836,4,2
9,1005,43,32,5,F,674.185,4,5,"[9, 8, 4]","['0.95', '0.758', '0.997']",398.0,1246,1273,830,862,1039.0,Upper Tertiary,0.95,0.758,0.997,3,3,776.746,708.451,3,3,772.425,795.399,5.0,0.39,0.869,0.644,0.33,0.895,0.772,4,2
10,1006,56,58,3,M,798.172,4,6,"[1, 2, 1]","['0.33', '0.599', '0.897']",359.0,1183,1206,785,801,978.0,Upper Secondary,0.33,0.599,0.897,4,2,758.095,500.525,3,3,798.531,776.261,3.0,0.48,0.749,0.62,0.39,0.922,0.95,4,2
11,1007,57,60,5,M,587.002,4,6,"[10, 4, 10]","['1.0', '0.514', '0.701']",281.0,1207,1237,840,786,989.0,Upper Tertiary,1.0,0.514,0.701,5,5,672.326,787.723,4,4,770.48,788.843,5.0,0.44,0.722,0.789,0.52,0.74,0.586,4,2
12,1008,55,56,5,M,677.85,4,6,"[7, 2, 9]","['0.85', '0.508', '0.928']",373.0,1182,1205,819,852,974.0,Upper Tertiary,0.85,0.508,0.928,2,5,8.154,654.656,3,3,779.822,534.308,5.0,0.6,0.536,0.786,0.42,0.601,0.946,4,2
13,1009,60,66,4,M,710.916,4,6,"[5, 9, 10]","['0.6', '0.844', '0.843']",339.0,1262,1326,823,773,1088.0,Lower Tertiary,0.6,0.844,0.843,4,4,765.365,778.061,2,2,770.347,478.474,4.0,0.4,0.578,0.838,0.28,0.538,0.722,4,2
14,101,17,56,3,F,531.694,1,2,"[5, 5, 1]","['0.45', '0.498', '0.663']",301.0,712,728,,,362.0,Upper Secondary,0.45,0.498,0.663,3,4,562.836,727.352,,,,,3.0,,,,,,,4,2
15,1010,55,56,4,F,316.876,4,6,"[5, 3, 3]","['0.6', '0.257', '0.819']",330.0,1223,1252,839,865,964.0,Lower Tertiary,0.6,0.257,0.819,4,5,669.541,440.591,4,4,500.192,480.003,4.0,0.76,0.344,0.922,0.64,0.42,0.918,4,2
16,1011,57,60,2,F,193.908,4,6,"[4, 10, 4]","['0.28', '0.242', '0.856']",346.0,1290,1321,808,861,1242.0,Lower Secondary,0.28,0.242,0.856,3,2,434.658,256.531,3,3,79.075,610.326,2.0,0.48,0.079,0.666,0.48,0.458,0.876,4,2
17,1012,57,60,5,M,380.145,4,6,"[7, 3, 6]","['0.85', '0.309', '0.993']",402.0,,,802,795,953.0,Upper Tertiary,0.85,0.309,0.993,,,,,4,4,263.883,327.656,5.0,0.72,0.313,0.856,0.8,0.41,0.712,4,2
