,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,47,3,M,282.106,1,1,"[4, 5, 2]","['0.42', '0.264', '0']",,,,,,,Upper Secondary,0.42,0.264,0,,,,,,,,,,,,,,,2,9
1,1,2,52,4,F,415.606,1,1,"[4, 9, 4]","['0.56', '0.494', '0.512']",232.0,,,,,229.0,Lower Tertiary,0.56,0.494,0.512,,,,,,,,,,,,,,,2,9
2,10,12,58,4,F,690.401,1,2,"[8, 4, 10]","['0.72', '0.604', '0.284']",129.0,572,,,,144.0,Lower Tertiary,0.72,0.604,0.284,4,,705.005,,,,,,,,,,,,2,9
3,100,12,45,5,F,608.592,1,2,"[3, 2, 9]","['0.65', '0.456', '0.459']",217.0,625,693,,,420.0,Upper Tertiary,0.65,0.456,0.459,4,4,248.075,69.324,,,,,,,,,,,2,9
4,1000,60,68,5,M,781.77,4,6,"[10, 6, 7]","['1.0', '0.782', '0.418']",209.0,1231,1258,830,729,1056.0,Upper Tertiary,1.0,0.782,0.418,5,5,796.303,794.396,5,5,690.48,399.986,1.0,0.734,0.917,0.75,0.45,0.772,2,9
5,1001,58,64,5,M,795.767,4,6,"[7, 4, 10]","['0.85', '0.696', '0.97']",485.0,1233,1262,823,775,1064.0,Upper Tertiary,0.85,0.696,0.97,5,5,709.295,414.133,5,5,676.59,716.18,0.9,0.846,0.66,0.95,0.627,0.913,2,9
6,1002,47,42,5,M,421.624,4,5,"[2, 8, 1]","['0.6', '0.474', '0.952']",475.0,1213,1261,800,767,1034.0,Upper Tertiary,0.6,0.474,0.952,2,3,657.59,609.955,3,5,64.744,597.27,0.6,0.061,0.874,0.95,0.56,0.85,2,9
7,1003,62,72,4,F,222.578,4,6,"[8, 6, 4]","['0.72', '0.223', '0.958']",479.0,1200,1249,774,695,914.0,Lower Tertiary,0.72,0.223,0.958,5,4,674.343,358.262,4,5,475.338,775.595,0.8,0.446,0.996,0.9,0.533,0.516,2,9
8,1004,49,46,2,M,26.707,4,5,"[5, 3, 6]","['0.3', '0.022', '0.607']",303.0,1201,1242,839,758,1016.0,Lower Secondary,0.3,0.022,0.607,4,3,559.169,490.097,2,3,310.714,112.049,0.34,0.252,0.624,0.39,0.112,0.559,2,9
9,1005,47,42,5,M,335.606,4,5,"[2, 5, 4]","['0.6', '0.315', '0.946']",472.0,1211,1276,756,553,1031.0,Upper Tertiary,0.6,0.315,0.946,4,3,407.909,597.524,5,2,546.801,171.216,0.65,0.478,0.998,0.38,0.139,0.586,2,9
10,1006,50,48,5,F,723.992,4,5,"[1, 2, 4]","['0.55', '0.543', '0.94']",470.0,1191,1247,762,686,932.0,Upper Tertiary,0.55,0.543,0.94,5,5,656.414,597.507,5,4,681.957,676.806,0.55,0.852,0.851,0.52,0.55,0.72,2,9
11,1007,53,54,4,M,229.923,4,5,"[3, 6, 10]","['0.52', '0.23', '0.521']",260.0,1212,1279,723,701,1039.0,Lower Tertiary,0.52,0.23,0.521,3,3,191.035,212.155,4,4,64.212,371.515,0.72,0.06,0.756,0.68,0.372,0.976,2,9
12,1008,58,64,2,M,793.405,4,6,"[10, 9, 1]","['0.4', '0.942', '0.588']",293.0,1163,1253,805,776,1028.0,Lower Secondary,0.4,0.942,0.588,3,5,793.814,799.786,3,4,791.939,609.405,0.36,0.99,0.925,0.48,0.571,0.998,2,9
13,1009,58,64,5,M,720.47,5,6,"[1, 8, 4]","['0.55', '0.811', '0.968']",479.0,1234,1257,879,820,1032.0,Upper Tertiary,0.55,0.811,0.968,3,4,746.439,612.428,2,5,26.055,663.22,0.3,0.033,0.944,0.65,0.58,0.883,2,9
14,101,1,53,1,M,125.098,1,1,"[4, 6, 3]","['0.14', '0.125', '0.993']",452.0,,,,,133.0,Primary,0.14,0.125,0.993,,,,,,,,,,,,,,,2,9
15,1010,61,70,5,M,709.833,4,6,"[4, 1, 10]","['0.7', '0.488', '0.966']",477.0,1223,1269,862,833,1049.0,Upper Tertiary,0.7,0.488,0.966,1,2,54.683,32.808,5,4,746.999,784.353,0.95,0.747,0.838,0.64,0.833,0.821,2,9
16,1011,49,46,4,F,788.451,4,5,"[10, 6, 10]","['0.8', '0.788', '0.998']",494.0,1180,1238,872,750,904.0,Lower Tertiary,0.8,0.788,0.998,4,5,180.542,686.654,5,2,777.085,515.914,0.7,0.777,0.953,0.38,0.645,0.597,2,9
