,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,20,65,4,F,239.555,1,2,"[9, 5, 10]","['0.76', '0.225', '0.771']",356.0,507,550,672,,,360.0,Lower Tertiary,0.76,0.225,0.771,5,4,4,156.938,490.996,622.262,,,,,4.0,,,,,,,1,4
1,1,20,67,4,M,401.716,1,2,"[3, 8, 1]","['0.52', '0.452', '0.572']",254.0,603,675,,,,175.0,Lower Tertiary,0.52,0.452,0.572,4,5,,702.7,506.786,,,,,,4.0,,,,,,,1,4
2,10,24,66,3,M,163.869,1,3,"[2, 1, 1]","['0.36', '0.113', '0.965']",474.0,527,574,682,,,298.0,Upper Secondary,0.36,0.113,0.965,2,1,2,127.882,29.498,3.595,,,,,2.0,,,,,,,1,4
3,100,18,63,4,M,384.991,1,2,"[9, 3, 5]","['0.76', '0.313', '0.595']",273.0,591,,,,,164.0,Lower Tertiary,0.76,0.313,0.595,5,,,712.82,,,,,,,5.0,,,,,,,1,4
4,1000,56,50,3,M,759.147,4,5,"[9, 1, 7]","['0.57', '0.522', '0.916']",458.0,1355,,,815,829,1062.0,Upper Secondary,0.57,0.522,0.916,1,,,82.654,,,2,3,700.135,736.837,4.0,0.32,0.875,0.653,0.54,0.783,0.764,1,4
5,1001,59,56,5,F,795.399,4,5,"[3, 7, 10]","['0.65', '0.845', '0.267']",132.0,,,,759,741,974.0,Upper Tertiary,0.65,0.845,0.267,,,,,,,1,4,588.229,625.844,5.0,0.17,0.699,0.38,0.8,0.548,0.108,1,4
6,1002,65,68,5,M,747.285,4,6,"[9, 8, 7]","['0.95', '0.841', '0.839']",416.0,1412,,,877,841,1028.0,Upper Tertiary,0.95,0.841,0.839,5,,,611.508,,,5,5,511.686,763.888,4.0,1.0,0.608,0.89,0.9,0.716,0.944,1,4
7,1003,59,56,5,M,302.684,4,5,"[8, 7, 5]","['0.9', '0.322', '0.477']",237.0,1246,,,852,830,1059.0,Upper Tertiary,0.9,0.322,0.477,4,,,708.918,,,4,4,704.212,791.061,3.0,0.56,0.484,0.741,0.8,0.643,0.56,1,4
8,1004,67,72,5,M,223.041,5,6,"[2, 1, 3]","['0.6', '0.153', '0.857']",425.0,1286,1328,1353,821,798,1061.0,Upper Tertiary,0.6,0.153,0.857,2,4,3,441.552,164.163,547.35,4,5,566.236,571.671,5.0,0.8,0.389,0.764,0.75,0.464,0.796,1,4
9,1005,66,70,4,F,110.146,4,6,"[9, 6, 8]","['0.76', '0.11', '0.934']",464.0,1262,1304,1370,882,842,905.0,Lower Tertiary,0.76,0.11,0.934,5,4,5,522.194,281.848,627.923,5,5,787.607,711.019,4.0,0.9,0.541,0.778,0.8,0.578,0.908,1,4
