,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,12,50,4,M,264.412,1,2,"[6, 3, 1]","['0.64', '0.215', '0.804']",386.0,,,,,469.0,Lower Tertiary,0.64,0.215,0.804,,,,,,,,,4.0,,,,,,,2,9
1,1,11,53,3,F,349.109,1,2,"[6, 5, 9]","['0.48', '0.327', '0.754']",343.0,562,679,,,209.0,Upper Secondary,0.48,0.327,0.754,1,2,146.384,67.432,,,,,3.0,,,,,,,2,9
2,10,11,44,3,M,566.397,1,2,"[5, 7, 5]","['0.45', '0.602', '0.605']",276.0,528,607,,,476.0,Upper Secondary,0.45,0.602,0.605,2,3,754.704,735.52,,,,,3.0,,,,,,,2,9
3,100,11,50,3,M,252.338,1,2,"[4, 2, 10]","['0.42', '0.189', '0.895']",411.0,657,693,,,407.0,Upper Secondary,0.42,0.189,0.895,2,2,91.113,29.051,,,,,3.0,,,,,,,2,9
4,1000,44,42,3,F,639.191,4,5,"[3, 5, 4]","['0.39', '0.599', '0.524']",206.0,1180,1210,811,795,1058.0,Upper Secondary,0.39,0.599,0.524,2,1,291.82,2.842,2,4,767.566,625.41,3.0,0.3,0.768,0.844,0.64,0.625,0.95,2,9
5,1001,50,54,1,F,796.205,4,6,"[9, 2, 9]","['0.19', '0.597', '0.635']",250.0,1167,1201,758,791,992.0,Primary,0.19,0.597,0.635,1,1,694.705,466.722,1,1,697.568,779.119,1.0,0.16,0.872,0.886,0.18,0.877,0.907,2,9
6,1002,53,60,1,F,242.514,4,6,"[7, 2, 1]","['0.17', '0.182', '0.848']",335.0,1184,1206,756,789,1023.0,Primary,0.17,0.182,0.848,1,1,630.39,644.509,1,1,357.607,427.967,1.0,0.13,0.291,0.619,0.18,0.294,0.716,2,9
7,1003,47,48,1,F,516.352,4,5,"[6, 7, 6]","['0.16', '0.549', '0.532']",210.0,1157,1214,749,832,954.0,Primary,0.16,0.549,0.532,1,1,740.308,573.337,1,1,97.693,632.876,1.0,0.2,0.073,0.693,0.18,0.475,0.641,2,9
8,1004,50,54,2,F,689.511,4,6,"[5, 2, 2]","['0.3', '0.517', '0.689']",273.0,1177,1189,772,746,995.0,Lower Secondary,0.3,0.517,0.689,1,1,102.462,188.339,2,2,443.223,667.179,2.0,0.32,0.554,0.915,0.3,0.584,0.654,2,9
9,1005,52,58,1,M,569.322,4,6,"[4, 2, 1]","['0.14', '0.427', '0.741']",294.0,1192,1262,769,777,1040.0,Primary,0.14,0.427,0.741,1,1,682.717,502.932,1,1,764.578,686.955,1.0,0.14,0.573,0.322,0.19,0.73,0.28,2,9
10,1006,51,56,1,M,726.512,4,6,"[4, 10, 1]","['0.14', '0.908', '0.548']",218.0,1154,1202,829,737,985.0,Primary,0.14,0.908,0.548,1,2,797.308,770.147,2,2,582.687,65.709,3.0,0.26,0.619,0.847,0.38,0.07,0.42,2,9
11,1007,47,48,1,M,727.776,4,5,"[4, 6, 4]","['0.14', '0.728', '0.636']",253.0,1178,1209,732,707,987.0,Primary,0.14,0.728,0.636,1,1,734.401,625.085,1,2,709.94,726.098,1.0,0.12,0.887,0.871,0.26,0.726,0.653,2,9
12,1008,40,34,2,M,547.182,4,5,"[3, 10, 6]","['0.26', '0.684', '0.344']",137.0,1168,1194,793,717,990.0,Lower Secondary,0.26,0.684,0.344,1,1,782.962,788.448,2,2,511.464,420.662,2.0,0.36,0.543,0.786,0.36,0.447,0.592,2,9
13,1009,44,42,1,M,628.3,4,5,"[10, 2, 2]","['0.2', '0.471', '0.617']",246.0,1175,1199,802,807,1019.0,Primary,0.2,0.471,0.617,1,1,786.058,448.533,1,1,283.778,491.42,1.0,0.11,0.266,0.868,0.11,0.369,0.909,2,9
14,101,0,42,4,M,595.235,1,1,"[5, 1, 6]","['0.6', '0.409', '0']",,560,,,,,Lower Tertiary,0.6,0.409,0,2,,368.172,,,,,,,,,,,,,2,9
15,1010,49,52,1,M,42.401,4,6,"[4, 6, 10]","['0.14', '0.042', '0.556']",222.0,,,809,774,1024.0,Primary,0.14,0.042,0.556,,,,,1,2,338.01,202.58,1.0,0.17,0.232,0.886,0.3,0.177,0.84,2,9
16,1011,49,52,1,M,679.785,4,6,"[8, 9, 4]","['0.18', '0.807', '0.362']",145.0,1222,1250,843,862,1041.0,Primary,0.18,0.807,0.362,1,1,683.069,732.921,1,1,639.67,774.046,1.0,0.16,0.68,0.763,0.14,0.726,0.868,2,9
17,1012,51,56,1,F,660.952,4,6,"[5, 6, 7]","['0.15', '0.661', '0.965']",387.0,1183,1221,797,775,996.0,Primary,0.15,0.661,0.965,1,1,684.207,578.904,1,1,230.134,154.603,1.0,0.16,0.201,0.892,0.13,0.145,0.972,2,9
18,1013,49,52,1,F,472.028,4,6,"[3, 9, 9]","['0.13', '0.561', '0.52']",208.0,1145,1200,799,782,1028.0,Primary,0.13,0.561,0.52,1,1,622.287,557.912,1,1,54.997,493.591,1.0,0.18,0.062,0.772,0.17,0.339,0.753,2,9
19,1014,56,66,1,F,437.219,4,6,"[7, 7, 6]","['0.17', '0.465', '0.419']",168.0,1149,1231,839,834,999.0,Primary,0.17,0.465,0.419,1,1,565.159,433.312,1,1,65.771,85.026,1.0,0.15,0.07,0.958,0.11,0.09,0.998,2,9
20,1015,51,56,2,M,141.348,4,6,"[9, 9, 10]","['0.38', '0.168', '0.623']",250.0,1198,1238,837,739,1050.0,Lower Secondary,0.38,0.168,0.623,2,2,314.095,662.026,5,2,763.126,510.612,2.0,0.55,0.763,0.855,0.36,0.351,0.865,2,9
21,1016,53,60,1,M,799.151,4,6,"[5, 9, 3]","['0.15', '0.949', '0.318']",128.0,1211,1242,765,752,1046.0,Primary,0.15,0.949,0.318,1,1,723.796,721.103,1,1,750.884,792.29,1.0,0.11,0.61,0.897,0.11,0.743,0.939,2,9
22,1017,43,40,1,F,335.32,4,5,"[9, 5, 4]","['0.19', '0.314', '0.749']",302.0,1166,1203,841,757,1031.0,Primary,0.19,0.314,0.749,1,1,305.844,268.193,1,2,373.42,552.901,1.0,0.11,0.443,0.696,0.24,0.415,0.575,2,9
23,1018,51,56,2,M,353.627,4,6,"[9, 2, 8]","['0.38', '0.265', '0.265']",107.0,1140,1195,784,753,984.0,Lower Secondary,0.38,0.265,0.265,1,2,112.028,39.275,2,2,143.699,276.767,3.0,0.4,0.108,0.512,0.36,0.225,0.593,2,9
24,1019,49,52,1,F,375.819,4,6,"[7, 6, 10]","['0.17', '0.376', '0.608']",243.0,1175,1199,810,740,1009.0,Primary,0.17,0.376,0.608,1,1,786.058,448.533,1,1,772.157,739.489,1.0,0.16,0.531,0.935,0.17,0.508,0.971,2,9
25,102,2,44,4,F,539.52,1,1,"[2, 4, 9]","['0.48', '0.472', '0.643']",303.0,,,,,335.0,Lower Tertiary,0.48,0.472,0.643,,,,,,,,,1.0,,,,,,,2,9
26,1020,50,54,1,M,773.929,4,6,"[2, 10, 7]","['0.12', '0.967', '0.634']",253.0,1229,1254,770,816,1045.0,Primary,0.12,0.967,0.634,1,1,781.787,777.566,1,1,763.595,778.089,1.0,0.16,0.716,0.756,0.17,0.924,0.727,2,9
27,1021,50,54,2,F,492.313,4,6,"[4, 8, 6]","['0.28', '0.554', '0.393']",157.0,1156,1225,860,822,1026.0,Lower Secondary,0.28,0.554,0.393,2,2,647.027,777.697,2,2,77.837,527.674,2.0,0.38,0.054,0.932,0.32,0.363,0.824,2,9
28,1022,44,42,1,M,442.996,4,5,"[9, 3, 1]","['0.19', '0.36', '0.781']",313.0,1155,1228,787,794,1027.0,Primary,0.19,0.36,0.781,1,1,380.115,678.762,1,1,303.873,427.96,1.0,0.19,0.323,0.891,0.18,0.374,0.889,2,9
29,1023,49,52,1,M,766.758,4,6,"[6, 7, 9]","['0.16', '0.815', '0.769']",309.0,1184,1206,861,857,1002.0,Primary,0.16,0.815,0.769,1,1,630.39,644.509,2,2,712.275,410.16,1.0,0.24,0.801,0.816,0.26,0.513,0.962,2,9
30,1024,51,56,1,F,42.503,4,6,"[9, 7, 5]","['0.19', '0.045', '0.258']",104.0,,,824,823,1010.0,Primary,0.19,0.045,0.258,,,,,5,2,593.232,370.901,1.0,0.75,0.408,0.37,0.4,0.255,0.418,2,9
31,1025,54,62,1,M,684.908,4,6,"[4, 10, 7]","['0.14', '0.856', '0.29']",117.0,1159,1218,760,733,998.0,Primary,0.14,0.856,0.29,1,1,788.894,797.4,1,1,9.469,179.354,1.0,0.11,0.009,0.54,0.12,0.146,0.513,2,9
32,1026,50,54,2,M,680.311,4,6,"[9, 7, 1]","['0.38', '0.723', '0.973']",394.0,1156,1225,855,848,1021.0,Lower Secondary,0.38,0.723,0.973,2,2,647.027,777.697,2,2,670.967,611.266,2.0,0.34,0.839,0.978,0.3,0.497,0.527,2,9
33,1027,51,56,1,F,220.254,4,6,"[9, 8, 2]","['0.19', '0.248', '0.207']",84.0,1155,1228,738,719,1022.0,Primary,0.19,0.248,0.207,1,1,380.115,678.762,1,1,59.868,125.959,1.0,0.19,0.056,0.841,0.15,0.087,0.884,2,9
