,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,1,52,1,M,494.138,1,1,"[4, 5, 8]","['0.14', '0.463', '0.954']",453.0,,,,,,Primary,0.14,0.463,0.954,,,,,,,,,,,,,,,,4,1
1,1,4,53,2,M,197.178,1,1,"[2, 5, 1]","['0.24', '0.185', '0.939']",447.0,,,,,,Lower Secondary,0.24,0.185,0.939,,,,,,,,,,,,,,,,4,1
2,10,1,55,2,M,165.246,1,1,"[9, 7, 6]","['0.38', '0.176', '0.927']",442.0,654,,,,152.0,Lower Secondary,0.38,0.176,0.927,2,,397.99,,,,,,2.0,,,,,,,4,1
3,100,27,70,3,F,339.404,1,3,"[4, 10, 4]","['0.42', '0.424', '0.653']",318.0,637,667,,,131.0,Upper Secondary,0.42,0.424,0.653,3,2,650.866,401.444,,,,,3.0,,,,,,,4,1
4,1000,50,50,3,M,787.869,4,5,"[6, 3, 7]","['0.48', '0.64', '0.838']",418.0,1165,1187,877,888,962.0,Upper Secondary,0.48,0.64,0.838,4,3,631.643,754.162,4,4,723.43,775.588,3.0,0.52,0.904,0.866,0.44,0.776,0.972,4,1
5,1001,57,64,5,F,445.033,5,7,"[6, 6, 4]","['0.8', '0.445', '0.644']",322.0,1188,1304,869,897,1072.0,Upper Tertiary,0.8,0.445,0.644,4,4,52.845,281.896,5,5,528.945,710.501,5.0,0.7,0.397,0.934,0.7,0.488,0.796,4,1
6,1002,52,54,2,F,440.792,4,5,"[1, 1, 8]","['0.22', '0.303', '0.676']",338.0,,,841,794,,Lower Secondary,0.22,0.303,0.676,,,,,1,1,572.876,678.068,,0.12,0.43,0.691,0.16,0.551,0.99,4,1
7,1003,58,66,4,M,611.28,4,6,"[5, 8, 7]","['0.6', '0.688', '0.67']",335.0,1322,1334,731,811,952.0,Lower Tertiary,0.6,0.688,0.67,5,3,773.163,219.07,5,5,670.943,665.391,4.0,0.8,0.755,0.822,0.75,0.707,0.911,4,1
8,1004,58,66,1,M,124.42,5,6,"[6, 6, 5]","['0.16', '0.124', '0.514']",257.0,1185,1261,907,959,1045.0,Primary,0.16,0.124,0.514,3,1,644.323,615.159,2,2,749.492,700.236,1.0,0.24,0.703,0.568,0.28,0.7,0.78,4,1
9,1005,49,48,3,F,793.406,4,5,"[4, 8, 6]","['0.42', '0.893', '0.85']",425.0,1163,1251,814,777,1067.0,Upper Secondary,0.42,0.893,0.85,2,4,794.895,797.53,1,1,692.432,775.464,3.0,0.19,0.736,0.886,0.16,0.969,0.472,4,1
10,1006,50,50,3,F,80.223,4,5,"[10, 2, 5]","['0.6', '0.06', '0.998']",498.0,1219,1310,823,839,1036.0,Upper Secondary,0.6,0.06,0.998,3,1,740.554,24.644,5,5,607.647,594.426,3.0,0.7,0.494,0.998,0.7,0.409,0.855,4,1
11,1007,58,66,4,F,655.326,5,7,"[3, 3, 5]","['0.52', '0.532', '0.828']",414.0,1191,1250,829,922,1057.0,Lower Tertiary,0.52,0.532,0.828,4,4,450.58,428.884,5,5,236.469,636.112,4.0,0.6,0.222,0.841,0.9,0.755,0.974,4,1
12,1008,62,74,4,M,736.279,4,6,"[4, 3, 2]","['0.56', '0.598', '0.946']",473.0,1238,1342,743,753,958.0,Lower Tertiary,0.56,0.598,0.946,4,4,403.255,276.767,5,5,741.978,798.7,4.0,0.75,0.881,0.373,0.6,0.948,0.941,4,1
13,1009,57,64,5,M,697.35,5,7,"[7, 10, 3]","['0.85', '0.872', '0.952']",475.0,1208,1302,761,805,1066.0,Upper Tertiary,0.85,0.872,0.952,5,1,785.613,755.554,5,5,315.588,693.448,5.0,0.95,0.394,0.741,0.9,0.65,0.794,4,1
14,101,0,49,3,M,355.635,1,1,"[5, 10, 3]","['0.45', '0.445', '0']",,,,,,,Upper Secondary,0.45,0.445,0,,,,,,,,,,,,,,,,4,1
