,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,48,5,M,591.791,1,1,"[6, 8, 3]","['0.8', '0.666', '0']",,617,,,,,,Upper Tertiary,0.8,0.666,0,5,,,729.619,,,,,,,,,,,,,,1,8
1,1,26,68,5,F,400.402,1,3,"[4, 6, 1]","['0.7', '0.4', '0.515']",250.0,731,751,860,,,357.0,Upper Tertiary,0.7,0.4,0.515,5,5,4,412.609,663.971,249.403,,,,,5.0,,,,,,,1,8
2,10,12,53,5,F,359.215,1,2,"[6, 6, 3]","['0.8', '0.359', '0.585']",281.0,580,658,674,,,449.0,Upper Tertiary,0.8,0.359,0.585,4,4,4,198.756,223.911,171.025,,,,,4.0,,,,,,,1,8
3,100,5,57,2,F,554.466,1,1,"[10, 4, 3]","['0.4', '0.485', '0.742']",340.0,,,,,,131.0,Lower Secondary,0.4,0.485,0.742,,,,,,,,,,,3.0,,,,,,,1,8
4,1000,45,36,4,M,770.284,4,5,"[8, 8, 10]","['0.72', '0.867', '0.968']",482.0,1301,1429,1482,787,740,1071.0,Lower Tertiary,0.72,0.867,0.968,4,5,5,732.001,732.926,704.811,3,3,243.072,336.463,4.0,0.51,0.228,0.855,0.54,0.231,0.908,1,8
5,1001,47,40,4,M,171.491,4,5,"[6, 8, 1]","['0.64', '0.193', '0.89']",443.0,1287,1296,,902,839,1051.0,Lower Tertiary,0.64,0.193,0.89,5,5,,715.337,658.064,,5,4,575.275,789.866,4.0,0.7,0.539,0.768,0.68,0.543,0.411,1,8
6,1002,61,68,5,F,650.049,4,6,"[3, 8, 9]","['0.65', '0.731', '0.685']",342.0,1285,1332,1373,877,833,991.0,Upper Tertiary,0.65,0.731,0.685,3,5,4,797.604,790.895,676.842,3,3,113.375,101.889,4.0,0.33,0.128,0.926,0.45,0.089,0.486,1,8
7,1003,60,66,5,M,698.144,4,6,"[6, 10, 5]","['0.8', '0.873', '0.85']",424.0,,,,736,701,1085.0,Upper Tertiary,0.8,0.873,0.85,,,,,,,5,5,523.741,663.545,1.0,0.9,0.556,0.964,0.65,0.829,0.96,1,8
8,1004,45,36,5,F,474.069,4,5,"[7, 3, 3]","['0.85', '0.385', '0.902']",451.0,1269,,,880,820,974.0,Upper Tertiary,0.85,0.385,0.902,5,,,496.232,,,5,5,338.524,400.841,5.0,0.7,0.381,0.526,0.7,0.376,0.43,1,8
9,1005,46,38,3,M,594.028,4,5,"[8, 10, 5]","['0.54', '0.743', '0.836']",418.0,1260,1347,1380,777,783,1007.0,Upper Secondary,0.54,0.743,0.836,3,4,3,774.863,769.885,790.114,3,4,23.709,496.617,4.0,0.6,0.024,0.988,0.68,0.621,0.91,1,8
10,1006,61,68,5,M,705.226,4,6,"[10, 6, 10]","['1.0', '0.705', '0.946']",471.0,1306,,,879,835,1067.0,Upper Tertiary,1.0,0.705,0.946,5,,,617.687,,,5,5,646.817,414.606,5.0,0.75,0.526,0.934,0.95,0.492,0.61,1,8
11,1007,62,70,4,F,766.49,4,6,"[3, 4, 2]","['0.52', '0.671', '0.788']",393.0,1260,1347,1380,754,712,1005.0,Lower Tertiary,0.52,0.671,0.788,3,4,3,774.863,769.885,790.114,3,4,128.245,745.804,3.0,0.54,0.112,0.876,0.72,0.699,0.65,1,8
12,1008,59,64,5,M,754.953,4,6,"[8, 2, 6]","['0.9', '0.566', '0.812']",405.0,,,,768,706,1080.0,Upper Tertiary,0.9,0.566,0.812,,,,,,,5,3,742.305,705.343,4.0,0.55,0.928,0.86,0.54,0.794,0.89,1,8
13,1009,61,68,4,F,745.371,4,6,"[4, 2, 1]","['0.56', '0.559', '0.868']",433.0,1282,1307,1326,863,752,1028.0,Lower Tertiary,0.56,0.559,0.868,5,3,4,776.907,763.622,766.147,4,5,793.461,789.215,4.0,0.68,0.893,0.852,0.7,0.937,0.96,1,8
14,101,14,62,3,M,368.168,1,2,"[2, 9, 4]","['0.36', '0.437', '0.83']",385.0,,,,,,21.0,Upper Secondary,0.36,0.437,0.83,,,,,,,,,,,3.0,,,,,,,1,8
15,1010,64,74,3,F,294.698,4,6,"[2, 5, 6]","['0.36', '0.276', '0.566']",283.0,1258,1313,1357,814,806,1065.0,Upper Secondary,0.36,0.276,0.566,4,3,3,605.29,429.066,288.096,5,5,577.953,575.664,2.0,0.65,0.433,0.847,0.6,0.612,0.541,1,8
16,1011,61,68,2,F,782.551,4,6,"[7, 1, 9]","['0.34', '0.538', '0.8']",400.0,1246,1297,1387,868,842,1013.0,Lower Secondary,0.34,0.538,0.8,4,3,2,339.776,706.532,186.346,4,3,418.889,27.389,2.0,0.48,0.497,0.86,0.33,0.022,0.635,1,8
17,1012,59,64,2,F,37.795,4,6,"[8, 10, 7]","['0.36', '0.047', '0.914']",457.0,1271,1292,1491,757,742,1024.0,Lower Secondary,0.36,0.047,0.914,3,4,2,472.108,411.824,767.447,4,3,67.689,445.78,3.0,0.48,0.051,0.764,0.42,0.334,0.62,1,8
18,1013,59,64,2,M,372.239,4,6,"[7, 1, 8]","['0.34', '0.256', '0.906']",453.0,1246,1297,1387,798,749,1011.0,Lower Secondary,0.34,0.256,0.906,4,3,2,339.776,706.532,186.346,3,3,771.269,715.637,2.0,0.36,0.723,0.952,0.45,0.716,0.966,1,8
19,1014,60,66,5,F,558.777,4,6,"[8, 7, 1]","['0.9', '0.594', '0.948']",474.0,1243,1322,1426,813,733,983.0,Upper Tertiary,0.9,0.594,0.948,5,5,5,783.776,662.35,591.293,5,5,356.03,475.897,5.0,0.85,0.312,0.781,0.95,0.476,0.962,1,8
20,1015,46,38,4,F,70.542,4,5,"[4, 5, 10]","['0.56', '0.066', '0.484']",242.0,1255,1339,,876,828,982.0,Lower Tertiary,0.56,0.066,0.484,4,3,,209.27,446.85,,1,5,797.119,751.313,3.0,0.14,0.697,0.992,0.9,0.704,0.286,1,8
21,1016,49,44,5,F,686.62,4,5,"[4, 2, 9]","['0.7', '0.515', '0.92']",458.0,1265,1315,,837,753,1041.0,Upper Tertiary,0.7,0.515,0.92,4,5,,770.342,764.531,,4,5,541.726,566.388,5.0,0.56,0.643,0.817,0.65,0.673,0.93,1,8
22,1017,62,70,2,F,722.587,4,6,"[2, 1, 10]","['0.24', '0.497', '0.727']",363.0,1277,1344,1421,873,848,1038.0,Lower Secondary,0.24,0.497,0.727,2,2,4,494.846,763.379,592.766,5,5,776.099,418.365,2.0,0.9,0.776,0.998,0.95,0.445,0.998,1,8
23,1018,59,64,3,M,88.559,5,7,"[9, 7, 7]","['0.57', '0.094', '0.938']",469.0,,,,896,866,1033.0,Upper Secondary,0.57,0.094,0.938,,,,,,,5,2,667.482,273.931,4.0,0.65,0.584,0.744,0.3,0.188,0.978,1,8
24,1019,59,64,3,F,395.971,4,6,"[6, 1, 10]","['0.48', '0.272', '0.774']",387.0,1248,1394,,765,728,973.0,Upper Secondary,0.48,0.272,0.774,5,5,,295.192,715.78,,4,4,273.44,223.532,4.0,0.6,0.273,0.974,0.48,0.238,0.839,1,8
25,102,16,69,5,F,560.007,1,2,"[3, 9, 4]","['0.65', '0.665', '0.292']",138.0,556,,,,,67.0,Upper Tertiary,0.65,0.665,0.292,5,,,555.9,,,,,,,5.0,,,,,,,1,8
26,1020,59,64,3,F,227.074,4,6,"[3, 9, 10]","['0.39', '0.27', '0.966']",480.0,1278,1304,1330,882,856,970.0,Upper Secondary,0.39,0.27,0.966,1,1,1,731.179,577.599,733.085,2,4,777.139,392.539,3.0,0.3,0.534,0.85,0.52,0.442,0.89,1,8
27,1021,59,64,5,M,742.802,4,6,"[7, 6, 3]","['0.85', '0.743', '0.823']",410.0,1358,1365,,895,822,1084.0,Upper Tertiary,0.85,0.743,0.823,5,5,,675.098,680.209,,5,5,730.132,769.163,5.0,0.7,0.639,0.708,0.7,0.913,0.996,1,8
28,1022,62,70,5,M,679.099,4,6,"[2, 1, 4]","['0.6', '0.467', '0.721']",360.0,,,,767,738,1060.0,Upper Tertiary,0.6,0.467,0.721,,,,,,,4,4,357.973,164.087,4.0,0.64,0.313,0.848,0.8,0.144,0.65,1,8
29,1023,59,64,4,M,514.652,4,6,"[4, 3, 1]","['0.56', '0.418', '0.456']",228.0,1300,,,695,665,1053.0,Lower Tertiary,0.56,0.418,0.456,3,,,151.721,,,5,5,641.823,157.449,5.0,0.65,0.762,0.95,0.75,0.118,0.214,1,8
30,1024,50,46,3,M,136.906,3,5,"[4, 5, 2]","['0.42', '0.128', '0.898']",449.0,1271,1292,1491,746,666,1012.0,Upper Secondary,0.42,0.128,0.898,3,4,2,472.108,411.824,767.447,5,4,403.033,696.542,2.0,0.55,0.378,0.784,0.44,0.697,0.998,1,8
31,1025,45,36,5,M,677.874,4,5,"[2, 6, 3]","['0.6', '0.678', '0.926']",463.0,1298,1355,,881,824,1083.0,Upper Tertiary,0.6,0.678,0.926,4,3,,11.151,176.682,,3,5,739.996,439.735,4.0,0.54,0.879,0.988,0.65,0.412,0.926,1,8
32,1026,59,64,4,M,706.366,4,6,"[6, 8, 5]","['0.64', '0.795', '0.994']",495.0,,,,786,730,1090.0,Lower Tertiary,0.64,0.795,0.994,,,,,,,2,1,176.171,87.252,1.0,0.34,0.143,0.695,0.11,0.098,0.998,1,8
33,1027,46,38,5,M,647.87,4,5,"[4, 9, 5]","['0.7', '0.769', '0.988']",493.0,1312,,,920,875,1074.0,Upper Tertiary,0.7,0.769,0.988,2,,,777.941,,,4,4,602.07,665.249,5.0,0.76,0.527,0.666,0.72,0.665,0.976,1,8
34,1028,46,38,4,M,698.38,4,5,"[7, 10, 10]","['0.68', '0.873', '0.952']",476.0,1282,1307,1326,917,905,1009.0,Lower Tertiary,0.68,0.873,0.952,5,3,4,776.907,763.622,766.147,4,3,620.021,749.076,4.0,0.68,0.736,0.818,0.57,0.515,0.996,1,8
35,1029,59,64,5,F,779.137,4,6,"[6, 2, 10]","['0.8', '0.584', '0.998']",499.0,1244,1289,1417,844,811,985.0,Upper Tertiary,0.8,0.584,0.998,1,4,4,57.38,101.206,50.584,1,1,633.14,763.916,5.0,0.14,0.752,0.648,0.18,0.955,0.721,1,8
36,103,13,47,5,M,599.466,1,2,"[7, 4, 4]","['0.85', '0.525', '0.283']",132.0,537,709,,,,265.0,Upper Tertiary,0.85,0.525,0.283,5,4,,284.545,124.546,,,,,,4.0,,,,,,,1,8
37,1030,47,40,5,F,755.543,4,5,"[9, 5, 1]","['0.95', '0.708', '0.938']",469.0,1257,1299,,872,843,990.0,Upper Tertiary,0.95,0.708,0.938,5,5,,756.067,789.55,,5,5,724.529,745.794,5.0,0.65,0.498,0.922,0.65,0.606,0.8,1,8
38,1031,45,36,4,F,55.613,4,5,"[9, 2, 7]","['0.76', '0.042', '0.996']",497.0,1262,1328,,758,694,1042.0,Lower Tertiary,0.76,0.042,0.996,2,4,,186.761,247.639,,4,5,571.585,353.641,5.0,0.56,0.5,0.742,0.55,0.376,0.928,1,8
39,1032,59,64,5,M,728.521,4,6,"[4, 10, 4]","['0.7', '0.911', '0.998']",498.0,1309,1410,,770,641,1078.0,Upper Tertiary,0.7,0.911,0.998,5,4,,788.993,785.78,,5,5,477.463,590.15,3.0,0.95,0.328,0.716,0.95,0.664,0.85,1,8
40,1033,60,66,4,F,23.101,4,6,"[4, 1, 8]","['0.56', '0.016', '0.958']",479.0,,,,726,698,1018.0,Lower Tertiary,0.56,0.016,0.958,,,,,,,5,5,635.92,460.333,3.0,0.8,0.437,0.79,0.85,0.345,0.756,1,8
41,1034,59,64,5,M,693.098,4,6,"[10, 1, 8]","['1.0', '0.477', '0.838']",419.0,1236,1458,,862,830,1044.0,Upper Tertiary,1.0,0.477,0.838,5,5,,499.827,580.536,,4,5,593.035,467.965,4.0,0.44,0.519,0.55,0.6,0.409,0.297,1,8
42,1035,46,38,4,M,193.058,3,5,"[4, 6, 10]","['0.56', '0.193', '0.834']",417.0,1290,1390,1414,711,661,1089.0,Lower Tertiary,0.56,0.193,0.834,4,4,5,778.437,677.46,609.497,1,5,29.1,680.646,4.0,0.2,0.025,0.974,0.75,0.596,0.65,1,8
43,1036,59,64,3,F,715.052,4,6,"[1, 8, 3]","['0.33', '0.804', '0.402']",201.0,1245,1334,1507,793,722,1054.0,Upper Secondary,0.33,0.804,0.402,5,2,4,629.394,617.895,651.172,4,4,685.035,771.098,2.0,0.52,0.813,0.912,0.52,0.771,0.972,1,8
44,1037,46,38,5,M,501.255,3,5,"[10, 2, 9]","['1.0', '0.376', '0.369']",184.0,1331,1338,,801,725,1058.0,Upper Tertiary,1.0,0.376,0.369,5,5,,291.921,163.836,,4,5,552.135,713.537,5.0,0.76,0.414,0.832,0.85,0.714,0.502,1,8
45,1038,59,64,2,M,744.695,4,6,"[2, 6, 9]","['0.24', '0.745', '0.752']",376.0,1277,1344,1421,845,775,1017.0,Lower Secondary,0.24,0.745,0.752,2,2,4,494.846,763.379,592.766,1,3,667.452,739.637,2.0,0.17,0.834,0.986,0.39,0.601,0.964,1,8
46,1039,45,36,5,M,704.107,4,5,"[5, 10, 3]","['0.75', '0.88', '0.932']",466.0,1256,1323,,914,849,1052.0,Upper Tertiary,0.75,0.88,0.932,5,5,,798.995,789.878,,4,5,684.946,691.976,5.0,0.48,0.728,0.948,0.95,0.865,0.722,1,8
47,104,11,50,2,M,231.243,1,2,"[10, 8, 1]","['0.4', '0.26', '0.871']",427.0,512,559,666,,,235.0,Lower Secondary,0.4,0.26,0.871,3,5,4,619.055,280.56,696.542,,,,,3.0,,,,,,,1,8
48,1040,46,38,2,F,550.029,3,5,"[3, 4, 6]","['0.26', '0.481', '0.78']",390.0,1251,1320,1345,795,714,1057.0,Lower Secondary,0.26,0.481,0.78,3,3,3,643.173,610.712,759.348,4,3,592.313,575.416,1.0,0.56,0.555,0.964,0.33,0.611,0.972,1,8
49,1041,60,66,5,M,669.121,5,7,"[8, 10, 1]","['0.9', '0.836', '0.687']",343.0,1265,1315,,809,815,1016.0,Upper Tertiary,0.9,0.836,0.687,4,5,,770.342,764.531,,1,2,267.731,155.395,5.0,0.13,0.234,0.796,0.22,0.175,0.754,1,8
50,1042,59,64,5,M,387.085,4,6,"[5, 7, 8]","['0.75', '0.411', '0.998']",498.0,1262,1328,,858,764,1031.0,Upper Tertiary,0.75,0.411,0.998,2,4,,186.761,247.639,,4,5,539.654,459.836,4.0,0.76,0.506,0.704,0.85,0.489,0.542,1,8
51,1043,45,36,4,M,139.369,4,5,"[5, 7, 7]","['0.6', '0.148', '0.668']",334.0,1308,1476,,724,642,1061.0,Lower Tertiary,0.6,0.148,0.668,4,5,,782.07,700.325,,5,4,377.623,582.146,4.0,0.55,0.378,0.843,0.64,0.437,0.908,1,8
52,1044,60,66,4,F,57.687,5,7,"[9, 1, 4]","['0.76', '0.04', '0.926']",463.0,1236,1458,,887,825,1034.0,Lower Tertiary,0.76,0.04,0.926,5,5,,499.827,580.536,,1,5,752.815,737.903,5.0,0.15,0.518,0.635,0.8,0.646,0.708,1,8
53,1045,48,42,1,F,62.468,4,5,"[8, 2, 10]","['0.18', '0.047', '0.998']",498.0,1247,,,864,800,1081.0,Primary,0.18,0.047,0.998,2,,,125.589,,,1,3,6.638,633.531,4.0,0.16,0.005,0.99,0.39,0.515,0.952,1,8
54,1046,59,64,2,M,794.553,4,6,"[3, 9, 8]","['0.26', '0.944', '0.994']",497.0,1288,1325,,785,680,1077.0,Lower Secondary,0.26,0.944,0.994,4,2,,763.152,733.886,,5,5,787.243,707.048,2.0,0.7,0.984,0.968,0.9,0.707,0.992,1,8
55,1047,48,42,2,F,96.409,4,5,"[5, 3, 9]","['0.3', '0.078', '0.691']",345.0,1237,1318,,893,891,1069.0,Lower Secondary,0.3,0.078,0.691,5,2,,663.229,297.955,,4,5,778.296,735.892,2.0,0.8,0.584,0.938,0.6,0.644,0.952,1,8
56,1048,52,50,5,M,744.391,4,5,"[3, 8, 6]","['0.65', '0.837', '0.77']",384.0,1321,1463,1493,743,741,1055.0,Upper Tertiary,0.65,0.837,0.77,5,5,5,737.275,630.887,776.484,5,5,428.679,774.494,5.0,0.85,0.482,0.675,1.0,0.532,0.972,1,8
57,1049,61,68,4,M,698.999,4,6,"[8, 10, 3]","['0.72', '0.874', '0.8']",399.0,1316,,,721,697,1087.0,Lower Tertiary,0.72,0.874,0.8,5,,,795.943,,,2,4,299.118,450.083,4.0,0.32,0.337,0.972,0.48,0.45,0.892,1,8
58,105,27,69,4,F,235.744,1,3,"[5, 10, 10]","['0.6', '0.295', '0.76']",365.0,720,789,,,,136.0,Lower Tertiary,0.6,0.295,0.76,4,3,,584.788,603.473,,,,,,3.0,,,,,,,1,8
59,1050,60,66,4,M,663.713,5,7,"[4, 8, 3]","['0.56', '0.747', '0.894']",447.0,1340,1423,1516,923,860,1082.0,Lower Tertiary,0.56,0.747,0.894,4,4,3,723.056,708.685,567.612,1,4,796.573,249.403,5.0,0.19,0.797,0.908,0.6,0.265,0.962,1,8
60,1051,47,40,4,F,170.645,4,5,"[7, 1, 3]","['0.68', '0.117', '0.818']",408.0,1287,1296,,780,734,1001.0,Lower Tertiary,0.68,0.117,0.818,5,5,,715.337,658.064,,4,5,788.108,771.753,4.0,0.44,0.542,0.918,0.55,0.627,0.894,1,8
61,1052,49,44,5,F,787.751,4,5,"[10, 8, 5]","['1.0', '0.886', '0.466']",233.0,1256,1323,,834,802,1039.0,Upper Tertiary,1.0,0.886,0.466,5,5,,798.995,789.878,,4,5,667.717,379.797,5.0,0.76,0.793,0.924,0.95,0.38,0.516,1,8
62,1053,46,36,5,F,346.611,4,5,"[2, 4, 6]","['0.6', '0.303', '0.938']",469.0,1300,,,780,734,1023.0,Upper Tertiary,0.6,0.303,0.938,3,,,151.721,,,4,5,788.108,771.753,4.0,0.44,0.542,0.918,0.55,0.627,0.894,1,8
63,1054,59,62,2,M,736.337,4,6,"[5, 6, 1]","['0.3', '0.736', '0.954']",476.0,1245,1334,1507,729,708,1036.0,Lower Secondary,0.3,0.736,0.954,5,2,4,629.394,617.895,651.172,4,5,553.333,594.66,3.0,0.64,0.657,0.972,0.65,0.595,0.962,1,8
64,1055,66,76,5,F,719.04,4,6,"[1, 2, 10]","['0.55', '0.539', '0.784']",392.0,1321,1463,1493,885,831,1048.0,Upper Tertiary,0.55,0.539,0.784,5,5,5,737.275,630.887,776.484,5,1,770.086,20.358,5.0,0.75,0.722,0.602,0.18,0.023,0.705,1,8
