,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,15,50,3,F,192.739,1,2,"[3, 1, 10]","['0.39', '0.133', '0.954']",473.0,568,,,,,264.0,Upper Secondary,0.39,0.133,0.954,2,,,19.066,,,,,,,3.0,,,,,,,1,10
1,1,11,46,3,M,258.725,1,2,"[4, 7, 9]","['0.42', '0.275', '0.804']",398.0,512,655,,,,374.0,Upper Secondary,0.42,0.275,0.804,2,4,,103.334,557.539,,,,,,3.0,,,,,,,1,10
2,10,10,55,5,M,685.761,1,2,"[5, 5, 6]","['0.75', '0.643', '0.214']",101.0,576,711,,,,129.0,Upper Tertiary,0.75,0.643,0.214,4,5,,726.509,697.053,,,,,,4.0,,,,,,,1,10
3,100,2,52,3,F,425.264,1,1,"[4, 3, 9]","['0.42', '0.346', '0.743']",349.0,,,,,,156.0,Upper Secondary,0.42,0.346,0.743,,,,,,,,,,,4.0,,,,,,,1,10
4,1000,57,64,5,M,691.88,4,6,"[7, 7, 9]","['0.85', '0.735', '0.551']",274.0,1254,1350,1364,837,773,1076.0,Upper Tertiary,0.85,0.735,0.551,5,5,5,502.111,594.532,727.891,2,2,108.842,47.064,5.0,0.3,0.075,0.965,0.3,0.044,0.681,1,10
5,1001,51,52,4,M,771.872,4,5,"[8, 1, 5]","['0.72', '0.531', '0.769']",382.0,1213,1253,,768,888,982.0,Lower Tertiary,0.72,0.531,0.769,5,4,,547.27,78.703,,3,4,702.44,770.033,5.0,0.42,0.571,0.826,0.48,0.914,0.778,1,10
6,1002,57,64,3,M,567.679,4,6,"[4, 3, 10]","['0.42', '0.461', '0.542']",269.0,1264,1396,,822,900,1057.0,Upper Secondary,0.42,0.461,0.542,4,3,,539.818,124.727,,3,3,350.996,772.409,4.0,0.45,0.351,0.912,0.48,0.821,0.896,1,10
7,1003,50,50,5,F,408.477,4,5,"[4, 10, 5]","['0.7', '0.511', '0.678']",337.0,1229,1309,1363,783,862,1005.0,Upper Tertiary,0.7,0.511,0.678,5,5,4,609.439,449.857,733.417,5,5,627.23,259.025,4.0,0.9,0.47,0.985,0.95,0.243,0.812,1,10
8,1004,57,64,2,M,710.687,4,6,"[7, 7, 9]","['0.34', '0.755', '0.813']",405.0,1211,1274,1385,808,892,984.0,Lower Secondary,0.34,0.755,0.813,5,5,5,721.562,743.331,703.944,1,2,277.493,679.25,2.0,0.16,0.33,0.968,0.3,0.594,0.85,1,10
9,1005,57,64,4,M,332.802,4,6,"[6, 8, 8]","['0.64', '0.374', '0.687']",343.0,1229,1309,1363,775,858,1003.0,Lower Tertiary,0.64,0.374,0.687,5,5,4,609.439,449.857,733.417,4,5,749.782,706.774,5.0,0.72,0.515,0.912,0.75,0.751,0.986,1,10
10,1006,49,48,5,F,751.495,4,5,"[8, 3, 5]","['0.9', '0.611', '0.884']",442.0,1225,1288,,762,787,1017.0,Upper Tertiary,0.9,0.611,0.884,4,5,,127.712,652.058,,4,5,362.661,710.639,5.0,0.52,0.453,0.518,0.55,0.489,0.314,1,10
11,1007,53,56,5,M,562.19,3,5,"[6, 5, 3]","['0.8', '0.527', '0.994']",497.0,1222,1286,,646,676,1023.0,Upper Tertiary,0.8,0.527,0.994,5,5,,528.19,595.249,,2,1,22.656,329.7,5.0,0.3,0.021,0.332,0.14,0.309,0.794,1,10
12,1008,49,48,5,F,797.395,4,5,"[5, 10, 7]","['0.75', '0.997', '0.922']",461.0,1231,1300,1348,752,793,1058.0,Upper Tertiary,0.75,0.997,0.922,5,5,4,799.331,797.864,797.425,4,4,442.521,404.112,5.0,0.72,0.415,0.669,0.68,0.379,0.315,1,10
13,1009,49,48,5,M,757.829,4,5,"[4, 7, 4]","['0.7', '0.805', '0.8']",400.0,1181,1199,1255,761,785,926.0,Upper Tertiary,0.7,0.805,0.8,5,5,4,707.104,690.929,765.346,5,5,416.276,547.241,4.0,0.9,0.52,0.857,0.95,0.445,0.813,1,10
14,101,3,52,4,M,572.738,1,1,"[6, 10, 3]","['0.64', '0.716', '0.239']",116.0,591,,,,,138.0,Lower Tertiary,0.64,0.716,0.239,4,,,766.208,,,,,,,5.0,,,,,,,1,10
15,1010,52,54,4,M,545.843,4,5,"[2, 7, 6]","['0.48', '0.58', '0.784']",392.0,1232,1267,1358,833,835,1016.0,Lower Tertiary,0.48,0.58,0.784,3,5,2,456.317,672.021,492.447,5,5,746.197,760.096,3.0,0.75,0.513,0.734,0.75,0.95,0.92,1,10
16,1011,59,68,4,F,791.284,4,6,"[1, 7, 1]","['0.44', '0.841', '0.938']",469.0,1206,1271,,714,743,1035.0,Lower Tertiary,0.44,0.841,0.938,2,1,,567.052,622.206,,4,4,333.912,351.539,4.0,0.68,0.25,0.548,0.56,0.417,0.606,1,10
17,1012,49,48,3,F,538.851,4,5,"[1, 6, 6]","['0.33', '0.539', '0.369']",184.0,1200,1313,1340,848,875,998.0,Upper Secondary,0.33,0.539,0.369,2,4,2,34.325,516.293,263.821,3,4,353.551,158.64,3.0,0.6,0.287,0.798,0.6,0.198,0.771,1,10
18,1013,59,68,4,F,676.973,4,6,"[4, 9, 4]","['0.56', '0.804', '0.803']",400.0,1196,1281,1386,830,829,1086.0,Lower Tertiary,0.56,0.804,0.803,4,3,3,703.697,739.672,718.803,3,4,687.119,648.67,4.0,0.42,0.816,0.718,0.52,0.689,0.759,1,10
19,1014,53,56,5,M,377.505,4,5,"[2, 9, 6]","['0.6', '0.448', '0.852']",425.0,1188,1219,1272,732,817,964.0,Upper Tertiary,0.6,0.448,0.852,5,4,5,531.126,793.945,769.39,5,4,378.286,782.591,4.0,0.7,0.284,0.693,0.64,0.636,0.87,1,10
20,1015,65,80,5,M,514.403,4,6,"[3, 10, 5]","['0.65', '0.643', '0.958']",479.0,1212,1279,1329,812,842,975.0,Upper Tertiary,0.65,0.643,0.958,4,4,3,765.375,790.236,769.161,4,4,327.397,467.332,5.0,0.76,0.389,0.85,0.76,0.438,0.881,1,10
21,1016,52,54,3,F,631.376,4,5,"[4, 7, 4]","['0.42', '0.671', '0.841']",418.0,1232,1267,1358,874,940,1010.0,Upper Secondary,0.42,0.671,0.841,3,5,2,456.317,672.021,492.447,4,5,776.683,770.268,4.0,0.44,0.874,0.828,0.65,0.674,0.858,1,10
22,1017,60,70,5,M,703.017,4,6,"[6, 4, 2]","['0.8', '0.615', '0.905']",448.0,1225,1288,,717,799,1006.0,Upper Tertiary,0.8,0.615,0.905,4,5,,127.712,652.058,,5,5,746.711,776.887,5.0,0.85,0.793,0.994,0.65,0.923,0.68,1,10
23,1018,50,50,3,M,723.003,4,5,"[5, 10, 9]","['0.45', '0.904', '0.812']",403.0,1233,1258,1341,847,854,1033.0,Upper Secondary,0.45,0.904,0.812,5,5,4,795.253,792.515,798.76,3,2,1.983,244.182,4.0,0.48,0.001,0.912,0.38,0.259,0.471,1,10
24,1019,60,70,5,F,729.17,4,6,"[3, 8, 1]","['0.65', '0.82', '0.895']",444.0,1221,1298,,794,876,1036.0,Upper Tertiary,0.65,0.82,0.895,3,3,,772.52,687.811,,1,4,778.785,799.666,4.0,0.14,0.925,0.972,0.44,0.85,0.301,1,10
25,102,13,49,5,M,653.798,1,2,"[8, 5, 2]","['0.9', '0.613', '0.147']",73.0,518,603,715,,,201.0,Upper Tertiary,0.9,0.613,0.147,5,5,5,395.204,491.371,718.181,,,,,5.0,,,,,,,1,10
26,1020,57,64,4,F,733.851,4,6,"[4, 9, 3]","['0.56', '0.871', '0.998']",495.0,1198,1297,1337,723,744,1065.0,Lower Tertiary,0.56,0.871,0.998,3,2,1,709.579,782.507,776.763,4,4,528.715,771.236,4.0,0.52,0.463,0.936,0.56,0.578,0.92,1,10
27,1021,57,64,5,M,495.524,4,6,"[3, 1, 1]","['0.65', '0.341', '0.626']",311.0,1203,1265,1351,827,881,1024.0,Upper Tertiary,0.65,0.341,0.626,5,5,5,140.02,301.436,475.219,5,5,287.211,450.402,4.0,0.95,0.269,0.674,0.8,0.563,0.605,1,10
28,1022,50,50,4,F,117.245,3,5,"[4, 4, 1]","['0.56', '0.103', '0.646']",321.0,1223,1273,1335,651,623,1047.0,Lower Tertiary,0.56,0.103,0.646,3,5,3,81.757,515.4,3.157,4,5,130.338,758.731,4.0,0.8,0.122,0.782,0.85,0.569,0.719,1,10
29,1023,60,70,5,F,647.62,4,6,"[7, 2, 3]","['0.85', '0.486', '0.883']",436.0,1222,1286,,810,803,1007.0,Upper Tertiary,0.85,0.486,0.883,5,5,,528.19,595.249,,1,1,152.951,12.015,5.0,0.12,0.143,0.686,0.18,0.014,0.639,1,10
30,1024,51,52,4,F,797.199,3,5,"[7, 1, 9]","['0.68', '0.548', '0.784']",385.0,1203,1265,1351,763,814,1021.0,Lower Tertiary,0.68,0.548,0.784,5,5,5,140.02,301.436,475.219,4,3,711.636,779.05,5.0,0.52,0.712,0.928,0.51,0.633,0.926,1,10
31,1025,49,48,5,M,683.906,4,5,"[1, 10, 4]","['0.55', '0.855', '0.78']",384.0,1194,1290,1366,866,929,1029.0,Upper Tertiary,0.55,0.855,0.78,5,3,5,799.983,799.976,799.986,5,5,523.775,627.592,4.0,0.55,0.458,0.908,0.6,0.51,0.748,1,10
32,1026,57,64,2,F,227.706,4,6,"[8, 10, 2]","['0.36', '0.285', '0.951']",469.0,1208,1306,1387,851,930,1087.0,Lower Secondary,0.36,0.285,0.951,5,2,5,623.716,629.094,340.587,4,5,15.683,767.058,2.0,0.68,0.013,0.977,0.65,0.623,0.928,1,10
33,1027,57,64,5,F,726.444,4,6,"[1, 7, 9]","['0.55', '0.772', '0.943']",463.0,1220,1282,1330,726,765,1090.0,Upper Tertiary,0.55,0.772,0.943,5,5,4,642.394,615.339,592.87,4,4,782.447,709.119,5.0,0.8,0.734,0.788,0.72,0.798,0.937,1,10
34,1028,48,46,4,M,589.274,3,5,"[5, 6, 7]","['0.6', '0.589', '0.831']",409.0,1241,1310,,663,678,989.0,Lower Tertiary,0.6,0.589,0.831,5,5,,514.499,472.786,,4,3,627.928,630.969,3.0,0.52,0.471,0.942,0.36,0.71,0.706,1,10
35,1029,49,48,4,F,799.97,4,5,"[1, 9, 6]","['0.44', '0.95', '0.844']",416.0,1194,1290,1366,779,819,1025.0,Lower Tertiary,0.44,0.95,0.844,5,3,5,799.983,799.976,799.986,3,3,799.924,768.281,5.0,0.48,1.0,0.856,0.45,0.816,0.887,1,10
36,103,10,53,3,M,327.089,1,2,"[7, 10, 2]","['0.51', '0.409', '0.607']",292.0,,,,,,17.0,Upper Secondary,0.51,0.409,0.607,,,,,,,,,,,3.0,,,,,,,1,10
37,1030,57,64,4,F,209.406,4,6,"[1, 1, 2]","['0.44', '0.144', '0.844']",417.0,1195,1270,1342,769,852,1072.0,Lower Tertiary,0.44,0.144,0.844,2,3,4,10.517,82.271,417.265,5,5,646.571,597.212,3.0,0.9,0.566,0.788,0.9,0.411,0.754,1,10
38,1031,57,64,4,F,416.069,4,6,"[2, 2, 4]","['0.48', '0.312', '0.814']",402.0,1218,1262,,912,944,983.0,Lower Tertiary,0.48,0.312,0.814,4,5,,614.01,507.268,,3,5,55.316,561.13,4.0,0.6,0.055,0.93,0.85,0.596,0.718,1,10
39,1032,57,64,2,F,90.494,4,6,"[7, 4, 9]","['0.34', '0.079', '0.887']",439.0,1192,1302,1375,919,935,1079.0,Lower Secondary,0.34,0.079,0.887,2,5,5,440.732,338.105,336.44,3,5,66.069,505.873,2.0,0.48,0.054,0.998,0.6,0.348,0.998,1,10
40,1033,50,50,4,F,789.178,4,5,"[2, 2, 1]","['0.48', '0.592', '0.82']",405.0,1233,1258,1341,825,903,1018.0,Lower Tertiary,0.48,0.592,0.82,5,5,4,795.253,792.515,798.76,4,4,574.085,683.439,3.0,0.72,0.538,0.84,0.8,0.769,0.725,1,10
41,1034,51,52,4,F,799.998,4,5,"[9, 5, 8]","['0.76', '0.75', '0.976']",483.0,1240,1248,1338,909,949,977.0,Lower Tertiary,0.76,0.75,0.976,1,4,2,722.646,790.967,700.291,3,3,799.998,50.052,4.0,0.48,0.7,0.709,0.42,0.063,0.696,1,10
42,1035,57,64,4,M,784.6,4,6,"[1, 7, 6]","['0.44', '0.834', '0.992']",488.0,1206,1271,,811,776,1011.0,Lower Tertiary,0.44,0.834,0.992,2,1,,567.052,622.206,,5,5,780.321,778.196,4.0,0.8,0.927,0.86,0.7,0.973,0.608,1,10
43,1036,57,64,4,M,785.996,4,6,"[6, 7, 1]","['0.64', '0.835', '0.819']",404.0,1221,1298,,818,872,1019.0,Lower Tertiary,0.64,0.835,0.819,3,3,,772.52,687.811,,3,4,67.148,721.558,5.0,0.39,0.08,0.751,0.6,0.631,0.893,1,10
44,1037,57,64,3,M,541.742,4,6,"[7, 5, 5]","['0.51', '0.508', '0.249']",123.0,1236,1294,1400,802,870,1040.0,Upper Secondary,0.51,0.508,0.249,5,4,4,699.708,348.648,350.801,4,5,528.5,386.131,3.0,0.6,0.529,0.531,0.6,0.434,0.582,1,10
45,1038,59,68,5,F,772.409,4,6,"[4, 6, 9]","['0.7', '0.772', '0.945']",468.0,1234,1318,1362,786,913,1069.0,Upper Tertiary,0.7,0.772,0.945,4,4,5,773.981,709.089,679.014,3,5,173.151,781.964,4.0,0.42,0.162,0.614,0.6,0.929,0.754,1,10
46,1039,57,64,4,F,30.805,4,6,"[9, 5, 2]","['0.76', '0.029', '0.856']",423.0,1193,1259,1343,860,950,973.0,Lower Tertiary,0.76,0.029,0.856,5,4,4,539.649,16.868,0.875,5,3,662.136,210.85,5.0,0.8,0.745,0.93,0.6,0.171,0.89,1,10
47,104,4,58,2,F,343.096,1,1,"[8, 8, 2]","['0.36', '0.386', '0.781']",364.0,,,,,,,Lower Secondary,0.36,0.386,0.781,,,,,,,,,,,,,,,,,,1,10
48,1040,58,66,3,F,611.431,4,6,"[5, 3, 4]","['0.45', '0.497', '0.214']",106.0,1236,1294,1400,821,878,1037.0,Upper Secondary,0.45,0.497,0.214,5,4,4,699.708,348.648,350.801,2,3,56.172,237.596,3.0,0.38,0.06,0.912,0.51,0.193,0.996,1,10
49,1041,48,46,4,F,738.798,4,5,"[4, 9, 5]","['0.56', '0.877', '0.96']",474.0,1215,1276,1354,807,864,1093.0,Lower Tertiary,0.56,0.877,0.96,5,3,3,763.986,796.699,742.337,5,4,439.293,727.989,2.0,0.75,0.357,0.872,0.8,0.864,0.873,1,10
50,1042,50,50,5,F,696.758,4,5,"[2, 1, 8]","['0.6', '0.479', '0.543']",269.0,1242,1251,,834,839,1068.0,Upper Tertiary,0.6,0.479,0.543,5,5,,690.692,707.201,,5,4,433.418,217.583,5.0,0.9,0.379,0.891,0.76,0.15,0.958,1,10
51,1043,49,48,5,M,757.864,4,5,"[7, 10, 4]","['0.85', '0.947', '0.395']",196.0,1315,1320,1347,756,774,1045.0,Upper Tertiary,0.85,0.947,0.395,5,4,5,783.094,781.081,789.483,5,3,253.25,716.88,5.0,0.55,0.253,0.855,0.54,0.493,0.836,1,10
52,1044,52,54,5,M,620.568,4,5,"[10, 9, 9]","['1.0', '0.737', '0.692']",344.0,1243,1266,1333,745,826,995.0,Upper Tertiary,1.0,0.737,0.692,5,5,5,714.916,573.197,790.783,5,5,310.147,511.264,5.0,1.0,0.233,0.89,0.9,0.607,0.809,1,10
53,1045,49,46,5,F,751.203,4,5,"[7, 9, 2]","['0.85', '0.892', '0.834']",413.0,1315,1320,1347,728,780,1043.0,Upper Tertiary,0.85,0.892,0.834,5,4,5,783.094,781.081,789.483,5,5,745.535,726.163,5.0,1.0,0.559,0.955,1.0,0.817,0.843,1,10
54,1046,60,68,4,M,789.572,4,6,"[7, 8, 4]","['0.68', '0.888', '0.885']",439.0,1205,1316,1370,795,853,980.0,Lower Tertiary,0.68,0.888,0.885,4,5,3,749.997,744.235,673.092,2,2,633.074,603.952,4.0,0.34,0.791,0.998,0.22,0.642,0.864,1,10
55,1047,59,66,4,M,328.793,4,6,"[7, 1, 4]","['0.68', '0.226', '0.683']",339.0,1223,1273,1335,736,798,1022.0,Lower Tertiary,0.68,0.226,0.683,3,5,3,81.757,515.4,3.157,5,4,711.377,576.566,4.0,0.55,0.622,0.765,0.68,0.613,0.925,1,10
56,1048,59,66,4,M,574.504,6,8,"[8, 8, 7]","['0.72', '0.646', '0.901']",447.0,1235,1245,,927,972,976.0,Lower Tertiary,0.72,0.646,0.901,4,5,,21.488,584.938,,4,5,500.999,271.786,5.0,0.48,0.564,0.956,0.6,0.255,0.9,1,10
57,1049,62,72,5,F,685.065,4,6,"[1, 1, 2]","['0.55', '0.471', '0.865']",430.0,1256,1344,1399,923,959,1150.0,Upper Tertiary,0.55,0.471,0.865,5,5,5,755.354,778.029,728.368,4,2,718.149,362.887,5.0,0.48,0.583,0.98,0.26,0.386,0.87,1,10
58,105,1,60,3,M,405.089,1,1,"[4, 5, 1]","['0.42', '0.38', '0.696']",344.0,,,,,,,Upper Secondary,0.42,0.38,0.696,,,,,,,,,,,,,,,,,,1,10
59,1050,58,64,2,F,774.773,4,6,"[3, 8, 10]","['0.26', '0.872', '0.867']",432.0,1247,1326,,828,856,1123.0,Lower Secondary,0.26,0.872,0.867,2,5,,794.671,781.882,,2,2,421.381,792.436,4.0,0.36,0.421,0.983,0.38,0.545,0.992,1,10
