,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,4,55,1,F,464.158,1,1,"[3, 7, 2]","['0.13', '0.493', '0.965']",465.0,,,,,,Primary,0.13,0.493,0.965,,,,,,,,,,,,,,,,3,7
1,1,12,44,5,M,607.323,1,2,"[9, 7, 6]","['0.95', '0.645', '0.142']",66.0,517,664,,,403.0,Upper Tertiary,0.95,0.645,0.142,5,5,727.545,640.628,,,,,4.0,,,,,,,3,7
2,10,22,60,3,M,435.268,1,3,"[4, 2, 3]","['0.42', '0.326', '0.784']",363.0,758,814,,,510.0,Upper Secondary,0.42,0.326,0.784,2,2,228.797,79.316,,,,,2.0,,,,,,,3,7
3,100,0,42,2,F,363.749,1,1,"[3, 9, 1]","['0.26', '0.432', '0']",,,,,,,Lower Secondary,0.26,0.432,0,,,,,,,,,,,,,,,,3,7
4,1000,49,52,2,M,335.661,4,5,"[2, 5, 10]","['0.24', '0.315', '0.5']",226.0,1188,1227,846,760,1032.0,Lower Secondary,0.24,0.315,0.5,1,1,20.066,171.983,3,1,743.484,58.362,1.0,0.51,0.697,0.914,0.11,0.04,0.693,3,7
5,1001,54,62,1,M,281.123,4,6,"[8, 10, 8]","['0.18', '0.351', '0.612']",276.0,1144,1198,763,756,1009.0,Primary,0.18,0.351,0.612,1,1,796.425,776.87,2,1,65.18,734.945,1.0,0.24,0.065,0.675,0.18,0.643,0.537,3,7
6,1002,39,32,1,M,572.197,4,5,"[5, 7, 10]","['0.15', '0.608', '0.69']",312.0,1191,1231,749,667,1061.0,Primary,0.15,0.608,0.69,1,1,591.332,620.045,1,1,375.836,669.426,1.0,0.19,0.282,0.917,0.14,0.628,0.152,3,7
7,1003,40,34,3,F,620.506,4,5,"[9, 1, 2]","['0.57', '0.427', '0.786']",356.0,1165,1185,757,730,939.0,Upper Secondary,0.57,0.427,0.786,1,3,96.355,620.133,1,3,361.041,168.364,2.0,0.13,0.293,0.698,0.6,0.126,0.735,3,7
8,1004,50,54,3,M,709.047,4,6,"[4, 6, 2]","['0.42', '0.709', '0.489']",222.0,1215,1235,773,852,1044.0,Upper Secondary,0.42,0.709,0.489,1,1,467.689,523.71,3,4,767.959,677.573,2.0,0.54,0.768,0.925,0.44,0.805,0.705,3,7
9,1005,50,54,1,M,334.511,5,6,"[6, 10, 4]","['0.16', '0.418', '0.629']",286.0,1251,1254,774,810,1096.0,Primary,0.16,0.418,0.629,1,1,686.999,361.078,1,2,770.204,459.584,1.0,0.12,0.626,0.702,0.26,0.431,0.78,3,7
10,1006,52,58,1,M,203.316,4,6,"[2, 4, 2]","['0.12', '0.178', '0.503']",229.0,1300,1344,787,720,1148.0,Primary,0.12,0.178,0.503,1,1,39.525,183.13,1,3,740.491,657.753,2.0,0.18,0.648,0.759,0.36,0.617,0.768,3,7
11,1007,50,54,1,F,785.086,4,6,"[1, 3, 2]","['0.11', '0.638', '0.395']",180.0,1153,1204,837,867,878.0,Primary,0.11,0.638,0.395,2,2,797.155,567.06,1,1,1.725,637.425,2.0,0.15,0.002,0.697,0.16,0.558,0.688,3,7
12,1008,40,34,1,M,626.469,4,5,"[2, 5, 9]","['0.12', '0.587', '0.998']",456.0,1262,1267,875,825,1113.0,Primary,0.12,0.587,0.998,1,1,579.203,688.539,1,1,694.326,562.729,1.0,0.16,0.651,0.248,0.14,0.668,0.223,3,7
13,1009,40,34,1,F,732.558,4,5,"[6, 1, 2]","['0.16', '0.504', '0.448']",205.0,1144,1198,815,745,1001.0,Primary,0.16,0.504,0.448,1,1,796.425,776.87,2,1,116.337,149.661,1.0,0.26,0.124,0.757,0.11,0.168,0.869,3,7
14,101,23,63,5,M,408.799,1,3,"[10, 9, 4]","['1.0', '0.485', '0.318']",143.0,519,569,,,255.0,Upper Tertiary,1.0,0.485,0.318,4,4,626.653,567.979,,,,,4.0,,,,,,,3,7
15,1010,40,34,1,M,130.061,4,5,"[1, 3, 1]","['0.11', '0.106', '0.444']",204.0,1161,1200,778,750,1013.0,Primary,0.11,0.106,0.444,1,1,43.552,9.191,2,1,159.994,167.221,2.0,0.22,0.11,0.38,0.2,0.188,0.819,3,7
16,1011,50,54,3,F,440.213,4,6,"[5, 1, 6]","['0.45', '0.303', '0.752']",345.0,1172,1177,877,849,963.0,Upper Secondary,0.45,0.303,0.752,2,2,30.625,25.855,1,3,46.233,677.575,1.0,0.19,0.035,0.87,0.57,0.466,0.844,3,7
17,1012,40,34,1,F,299.173,4,5,"[2, 10, 4]","['0.12', '0.374', '0.998']",456.0,1171,1201,769,755,960.0,Primary,0.12,0.374,0.998,1,2,447.504,573.041,1,2,671.432,559.666,2.0,0.2,0.588,0.268,0.38,0.56,0.401,3,7
18,1013,42,38,2,F,148.575,4,5,"[1, 3, 10]","['0.22', '0.121', '0.614']",281.0,1161,1200,776,740,1010.0,Lower Secondary,0.22,0.121,0.614,1,1,43.552,9.191,1,5,345.318,671.469,1.0,0.11,0.259,0.668,0.85,0.797,0.578,3,7
19,1014,51,56,1,M,68.655,4,6,"[6, 1, 10]","['0.16', '0.047', '0.518']",236.0,1181,1238,801,811,1042.0,Primary,0.16,0.047,0.518,2,2,118.382,145.435,2,1,278.421,90.867,3.0,0.4,0.209,0.982,0.12,0.102,0.42,3,7
20,1015,49,52,1,M,717.926,4,6,"[9, 8, 5]","['0.19', '0.808', '0.643']",294.0,1203,1226,831,876,1039.0,Primary,0.19,0.808,0.643,1,1,657.676,575.66,1,5,742.282,787.638,1.0,0.11,0.835,0.465,0.55,0.886,0.333,3,7
21,1016,53,60,1,F,554.135,4,6,"[4, 9, 6]","['0.14', '0.658', '0.532']",243.0,1151,1196,819,765,981.0,Primary,0.14,0.658,0.532,1,1,727.142,754.604,2,1,592.118,291.355,1.0,0.26,0.74,0.317,0.18,0.2,0.592,3,7
22,1017,50,54,1,M,104.482,4,6,"[2, 3, 2]","['0.12', '0.085', '0.333']",152.0,1205,1221,820,808,1058.0,Primary,0.12,0.085,0.333,1,1,721.545,545.018,1,2,336.757,125.96,1.0,0.11,0.232,0.412,0.34,0.126,0.365,3,7
23,1018,52,58,2,M,468.109,4,6,"[4, 6, 7]","['0.28', '0.468', '0.432']",197.0,1296,1342,747,727,1151.0,Lower Secondary,0.28,0.468,0.432,1,1,599.57,534.8,2,3,215.72,295.823,1.0,0.26,0.229,0.457,0.57,0.351,0.62,3,7
24,1019,49,52,1,M,252.792,4,6,"[7, 7, 1]","['0.17', '0.269', '0.717']",327.0,,,759,724,,Primary,0.17,0.269,0.717,,,,,1,2,114.091,54.5,,0.12,0.135,0.939,0.24,0.061,0.356,3,7
25,102,11,44,3,M,654.748,1,2,"[7, 6, 10]","['0.51', '0.655', '0.517']",232.0,536,575,,,317.0,Upper Secondary,0.51,0.655,0.517,2,2,781.767,792.935,,,,,5.0,,,,,,,3,7
26,1020,49,52,2,F,759.651,4,6,"[7, 9, 6]","['0.34', '0.902', '0.25']",114.0,1137,1199,781,764,961.0,Lower Secondary,0.34,0.902,0.25,2,2,778.445,694.001,1,2,768.991,705.184,1.0,0.11,0.865,0.537,0.4,0.837,0.632,3,7
27,1021,52,58,1,F,738.951,4,6,"[10, 7, 5]","['0.2', '0.785', '0.738']",335.0,1156,1194,829,792,964.0,Primary,0.2,0.785,0.738,1,1,785.112,542.486,1,1,783.81,793.042,2.0,0.2,0.833,0.998,0.17,0.793,0.842,3,7
28,1022,49,52,2,M,782.276,4,6,"[5, 1, 1]","['0.3', '0.538', '0.211']",95.0,1184,1241,813,826,1059.0,Lower Secondary,0.3,0.538,0.211,2,1,775.135,659.164,1,2,781.009,673.953,1.0,0.2,0.927,0.929,0.34,0.8,0.953,3,7
29,1023,49,52,1,F,299.792,4,6,"[5, 4, 10]","['0.15', '0.262', '0.14']",63.0,1149,1178,834,790,993.0,Primary,0.15,0.262,0.14,1,1,725.132,582.472,2,1,728.079,225.501,1.0,0.24,0.683,0.72,0.16,0.183,0.734,3,7
30,1024,52,58,1,M,647.389,4,6,"[2, 7, 7]","['0.12', '0.688', '0.609']",274.0,1138,1193,845,789,1028.0,Primary,0.12,0.688,0.609,1,2,671.325,776.751,2,1,677.527,215.329,3.0,0.28,0.805,0.936,0.13,0.215,0.703,3,7
31,1025,50,54,2,F,152.673,4,6,"[5, 4, 3]","['0.3', '0.134', '0.696']",314.0,1170,1179,772,744,965.0,Lower Secondary,0.3,0.134,0.696,1,2,196.765,629.094,2,3,744.435,73.859,1.0,0.4,0.605,0.416,0.42,0.069,0.471,3,7
32,1026,39,32,2,M,138.985,4,5,"[5, 4, 6]","['0.3', '0.122', '0.584']",262.0,1174,1223,770,751,1052.0,Lower Secondary,0.3,0.122,0.584,1,2,635.0,284.273,1,2,162.656,51.219,1.0,0.16,0.163,0.479,0.38,0.045,0.49,3,7
33,1027,40,34,2,F,711.846,4,5,"[6, 5, 3]","['0.32', '0.667', '0.453']",204.0,1150,1210,824,807,999.0,Lower Secondary,0.32,0.667,0.453,1,1,204.561,189.016,2,1,592.481,379.551,1.0,0.36,0.518,0.808,0.14,0.451,0.743,3,7
34,1028,49,52,3,F,742.561,4,6,"[1, 6, 1]","['0.33', '0.743', '0.879']",394.0,1138,1193,806,766,1024.0,Upper Secondary,0.33,0.743,0.879,1,2,671.325,776.751,1,3,288.82,217.383,1.0,0.19,0.307,0.644,0.51,0.231,0.68,3,7
35,1029,40,34,1,F,171.712,4,5,"[6, 2, 6]","['0.16', '0.129', '0.419']",188.0,1173,1197,874,863,977.0,Primary,0.16,0.129,0.419,1,1,124.48,17.937,1,2,626.421,449.172,2.0,0.14,0.509,0.352,0.32,0.477,0.551,3,7
36,103,0,45,2,M,138.893,1,1,"[9, 5, 2]","['0.38', '0.13', '0']",,,,,,,Lower Secondary,0.38,0.13,0,,,,,,,,,,,,,,,,3,7
37,1030,50,54,2,F,344.542,5,6,"[8, 10, 6]","['0.36', '0.431', '0.857']",385.0,1154,1186,836,818,955.0,Lower Secondary,0.36,0.431,0.857,1,2,747.515,608.447,3,1,435.649,73.737,1.0,0.39,0.49,0.669,0.14,0.051,0.627,3,7
38,1031,52,58,2,M,538.287,4,6,"[10, 5, 6]","['0.4', '0.505', '0.407']",183.0,1175,1237,816,777,1068.0,Lower Secondary,0.4,0.505,0.407,1,1,207.062,322.869,2,1,754.497,767.568,1.0,0.34,0.802,0.542,0.18,0.816,0.508,3,7
39,1032,42,36,1,F,153.087,4,5,"[4, 6, 3]","['0.14', '0.153', '0.416']",186.0,1188,1227,874,863,1000.0,Primary,0.14,0.153,0.416,1,1,20.066,171.983,1,2,626.421,449.172,2.0,0.14,0.509,0.352,0.32,0.477,0.551,3,7
40,1033,50,52,1,F,6.901,4,6,"[3, 1, 4]","['0.13', '0.005', '0.772']",346.0,1190,1219,834,790,992.0,Primary,0.13,0.005,0.772,1,2,208.144,395.267,2,1,728.079,225.501,2.0,0.24,0.683,0.72,0.16,0.183,0.734,3,7
41,1034,49,50,1,M,642.405,4,6,"[5, 6, 4]","['0.15', '0.642', '0.806']",362.0,1312,1329,898,880,1138.0,Primary,0.15,0.642,0.806,1,1,699.036,649.144,1,1,587.107,50.834,1.0,0.18,0.697,0.575,0.18,0.051,0.968,3,7
42,1035,42,36,1,F,626.352,4,5,"[1, 2, 4]","['0.11', '0.47', '0.559']",251.0,1212,1242,875,825,996.0,Primary,0.11,0.47,0.559,1,1,797.386,583.515,1,1,694.326,562.729,1.0,0.16,0.651,0.248,0.14,0.668,0.223,3,7
43,1036,39,30,1,M,672.818,4,5,"[2, 5, 6]","['0.12', '0.631', '0.659']",296.0,1282,1346,868,780,1162.0,Primary,0.12,0.631,0.659,1,1,581.233,570.735,1,1,620.04,666.312,1.0,0.15,0.543,0.603,0.19,0.75,0.636,3,7
44,1037,51,54,1,F,112.903,4,6,"[9, 7, 9]","['0.19', '0.12', '0.575']",258.0,1176,1228,763,756,976.0,Primary,0.19,0.12,0.575,1,1,539.944,466.255,2,1,65.18,734.945,1.0,0.24,0.065,0.675,0.18,0.643,0.537,3,7
45,1038,43,38,1,M,216.522,4,5,"[8, 2, 2]","['0.18', '0.162', '0.624']",281.0,1240,1244,846,760,1074.0,Primary,0.18,0.162,0.624,1,2,250.806,545.356,3,1,743.484,58.362,2.0,0.51,0.697,0.914,0.11,0.04,0.693,3,7
46,1039,55,62,1,F,70.323,4,6,"[5, 2, 2]","['0.15', '0.053', '0.724']",325.0,1203,1226,772,744,1015.0,Primary,0.15,0.053,0.724,1,1,657.676,575.66,2,3,744.435,73.859,1.0,0.4,0.605,0.416,0.42,0.069,0.471,3,7
47,104,4,51,3,F,302.66,1,1,"[1, 2, 1]","['0.33', '0.227', '0.904']",441.0,,,,,232.0,Upper Secondary,0.33,0.227,0.904,,,,,,,,,1.0,,,,,,,3,7
48,1040,39,30,1,M,552.534,4,5,"[2, 3, 3]","['0.12', '0.449', '0.72']",324.0,1288,1314,885,842,1171.0,Primary,0.12,0.449,0.72,1,1,577.879,759.776,1,1,627.762,454.564,1.0,0.11,0.549,0.803,0.16,0.455,0.451,3,7
49,1041,52,56,1,F,337.556,4,6,"[1, 3, 2]","['0.11', '0.274', '0.602']",271.0,1214,1218,839,804,998.0,Primary,0.11,0.274,0.602,2,2,233.222,519.516,1,1,68.041,109.178,2.0,0.13,0.081,0.623,0.15,0.116,0.741,3,7
50,1042,49,50,3,F,749.763,4,6,"[10, 9, 8]","['0.6', '0.89', '0.156']",70.0,1181,1238,806,766,1014.0,Upper Secondary,0.6,0.89,0.156,2,2,118.382,145.435,1,3,288.82,217.383,1.0,0.19,0.307,0.644,0.51,0.231,0.68,3,7
51,1043,50,52,2,F,154.536,4,6,"[4, 7, 2]","['0.28', '0.164', '0.687']",310.0,1208,1230,882,866,985.0,Lower Secondary,0.28,0.164,0.687,1,1,75.447,94.48,3,1,764.679,334.528,1.0,0.48,0.669,0.576,0.19,0.23,0.381,3,7
52,1044,51,54,2,F,203.585,5,6,"[10, 6, 4]","['0.4', '0.204', '0.459']",207.0,1215,1235,911,840,1004.0,Lower Secondary,0.4,0.204,0.459,1,1,467.689,523.71,3,1,776.575,638.68,3.0,0.39,0.777,0.621,0.16,0.519,0.855,3,7
53,1045,50,52,1,M,403.212,4,6,"[2, 9, 9]","['0.12', '0.479', '0.867']",391.0,1225,1252,862,797,1076.0,Primary,0.12,0.479,0.867,1,1,689.557,766.184,1,1,110.879,281.743,1.0,0.12,0.139,0.652,0.12,0.335,0.567,3,7
54,1046,51,54,1,M,253.932,4,6,"[9, 4, 6]","['0.19', '0.222', '0.967']",434.0,1311,1317,909,865,1153.0,Primary,0.19,0.222,0.967,2,1,352.824,236.621,1,1,658.225,50.195,2.0,0.14,0.453,0.998,0.11,0.041,0.906,3,7
55,1047,39,30,1,M,584.883,4,5,"[4, 2, 6]","['0.14', '0.439', '0.379']",170.0,1310,1316,884,822,1142.0,Primary,0.14,0.439,0.379,1,1,701.007,650.469,1,1,777.69,790.567,1.0,0.2,0.632,0.449,0.12,0.791,0.609,3,7
56,1048,40,32,2,F,615.714,4,5,"[7, 6, 2]","['0.34', '0.616', '0.683']",306.0,1183,1222,894,879,983.0,Lower Secondary,0.34,0.616,0.683,2,1,752.369,752.875,2,1,792.193,45.1,2.0,0.34,0.693,0.766,0.17,0.048,0.518,3,7
