,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,16,52,4,M,272.007,1,2,"[5, 4, 8]","['0.6', '0.238', '0.814']",393.0,,,,,186.0,Lower Tertiary,0.6,0.238,0.814,,,,,,,,,1.0,,,,,,,1,9
1,1,12,56,5,M,637.529,1,2,"[2, 10, 3]","['0.6', '0.797', '0.3']",145.0,,,,,51.0,Upper Tertiary,0.6,0.797,0.3,,,,,,,,,3.0,,,,,,,1,9
2,10,0,57,5,M,652.381,1,1,"[10, 4, 7]","['1.0', '0.571', '0']",,,,,,,Upper Tertiary,1.0,0.571,0,,,,,,,,,,,,,,,,1,9
3,100,13,55,4,M,533.716,1,2,"[8, 2, 2]","['0.72', '0.4', '0.503']",233.0,622,675,,,315.0,Lower Tertiary,0.72,0.4,0.503,1,2,12.664,86.532,,,,,4.0,,,,,,,1,9
4,1000,58,66,2,F,678.881,5,7,"[3, 9, 3]","['0.26', '0.806', '0.429']",210.0,1149,1220,889,897,995.0,Lower Secondary,0.26,0.806,0.429,1,1,763.2,781.392,2,1,41.433,621.005,1.0,0.36,0.028,0.388,0.15,0.582,0.463,1,9
5,1001,55,60,1,F,786.11,4,6,"[1, 6, 5]","['0.11', '0.786', '0.65']",318.0,1151,1201,885,846,963.0,Primary,0.11,0.786,0.65,1,1,778.617,777.05,2,2,550.719,781.455,1.0,0.26,0.585,0.638,0.28,0.977,0.632,1,9
6,1002,55,60,1,M,708.792,4,6,"[8, 8, 1]","['0.18', '0.797', '0.812']",397.0,1173,1252,785,861,1040.0,Primary,0.18,0.797,0.812,1,1,667.266,799.893,1,1,769.669,764.914,1.0,0.11,0.914,0.83,0.19,0.813,0.829,1,9
7,1003,56,62,1,M,761.742,4,6,"[8, 5, 2]","['0.18', '0.714', '0.738']",361.0,1215,1246,875,877,1047.0,Primary,0.18,0.714,0.738,1,1,688.854,742.19,1,1,638.017,646.208,1.0,0.16,0.518,0.964,0.13,0.767,0.974,1,9
8,1004,60,70,1,F,102.476,4,6,"[6, 5, 1]","['0.16', '0.096', '0.718']",352.0,1163,1186,881,901,1032.0,Primary,0.16,0.096,0.718,1,1,201.343,60.824,4,2,774.794,240.19,1.0,0.8,0.533,0.352,0.34,0.27,0.678,1,9
9,1005,47,44,1,F,436.434,4,5,"[8, 6, 9]","['0.18', '0.436', '0.604']",296.0,1146,1204,819,798,964.0,Primary,0.18,0.436,0.604,1,1,640.735,671.839,1,1,537.441,500.176,1.0,0.15,0.437,0.487,0.19,0.375,0.466,1,9
