,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,11,42,1,F,231.53,1,2,"[5, 1, 10]","['0.15', '0.159', '0.981']",472.0,558,702,,,388.0,Primary,0.15,0.159,0.981,1,1,563.748,620.381,,,,,1.0,,,,,,,2,4
1,1,10,41,3,M,423.467,1,2,"[10, 4, 9]","['0.6', '0.371', '0.628']",305.0,510,631,,,290.0,Upper Secondary,0.6,0.371,0.628,3,1,569.024,132.567,,,,,3.0,,,,,,,2,4
2,10,13,60,3,F,428.395,1,2,"[5, 9, 8]","['0.45', '0.509', '0.632']",285.0,592,,,,136.0,Upper Secondary,0.45,0.509,0.632,1,,753.407,,,,,,3.0,,,,,,,2,4
3,100,0,41,1,F,435.431,1,1,"[2, 8, 2]","['0.12', '0.49', '0']",,,,,,,Primary,0.12,0.49,0,,,,,,,,,,,,,,,,2,4
4,1000,55,54,1,M,720.264,4,5,"[2, 2, 3]","['0.12', '0.54', '0.325']",162.0,1217,1232,824,805,1024.0,Primary,0.12,0.54,0.325,1,1,656.464,346.828,1,1,788.825,648.029,1.0,0.19,0.887,0.648,0.19,0.77,0.595,2,4
5,1001,64,72,2,M,789.101,4,6,"[9, 7, 10]","['0.38', '0.838', '0.77']",384.0,1190,1228,877,862,1006.0,Lower Secondary,0.38,0.838,0.77,1,1,793.374,789.221,1,2,32.941,700.761,2.0,0.14,0.041,0.859,0.34,0.569,0.816,2,4
6,1002,58,60,1,M,345.574,4,6,"[1, 7, 4]","['0.11', '0.367', '0.776']",388.0,1205,1258,916,902,1021.0,Primary,0.11,0.367,0.776,1,1,603.186,474.638,1,1,97.774,778.446,1.0,0.19,0.086,0.576,0.14,0.535,0.552,2,4
7,1003,60,64,1,M,764.049,4,6,"[1, 2, 7]","['0.11', '0.573', '0.715']",357.0,1183,1198,867,830,1005.0,Primary,0.11,0.573,0.715,1,1,601.422,762.13,1,1,539.675,758.168,1.0,0.11,0.675,0.514,0.14,0.521,0.348,2,4
8,1004,60,64,1,F,491.159,4,6,"[10, 10, 3]","['0.2', '0.614', '0.562']",281.0,1193,1212,855,804,994.0,Primary,0.2,0.614,0.562,1,1,594.575,592.641,1,1,758.514,748.9,1.0,0.19,0.569,0.419,0.12,0.562,0.624,2,4
9,1005,58,60,1,F,585.576,4,6,"[1, 7, 6]","['0.11', '0.622', '0.752']",376.0,1183,1198,749,823,1003.0,Primary,0.11,0.622,0.752,1,1,601.422,762.13,2,2,793.447,743.018,1.0,0.26,0.744,0.831,0.22,0.789,0.882,2,4
10,1006,60,64,2,F,185.15,4,6,"[8, 10, 2]","['0.36', '0.231', '0.79']",394.0,1190,1228,918,905,1001.0,Lower Secondary,0.36,0.231,0.79,1,1,793.374,789.221,3,1,420.391,617.472,2.0,0.33,0.289,0.648,0.2,0.617,0.805,2,4
11,1007,59,60,1,F,771.451,5,6,"[6, 1, 1]","['0.16', '0.53', '0.216']",108.0,1226,1239,853,827,1029.0,Primary,0.16,0.53,0.216,1,1,745.535,695.085,1,1,623.705,233.058,1.0,0.14,0.702,0.792,0.18,0.262,0.465,2,4
12,1008,58,58,1,M,672.571,4,6,"[4, 5, 5]","['0.14', '0.631', '0.592']",296.0,1237,1344,936,904,1098.0,Primary,0.14,0.631,0.592,1,1,565.955,587.231,1,1,19.756,476.993,1.0,0.16,0.021,0.728,0.18,0.596,0.612,2,4
13,1009,59,60,1,M,531.488,4,6,"[10, 3, 7]","['0.2', '0.432', '0.434']",217.0,1213,1256,929,914,1036.0,Primary,0.2,0.432,0.434,1,1,622.666,456.222,1,1,596.459,685.02,1.0,0.13,0.559,0.715,0.18,0.471,0.258,2,4
14,101,13,60,3,M,188.26,1,2,"[1, 7, 5]","['0.33', '0.2', '0.916']",414.0,,,,,138.0,Upper Secondary,0.33,0.2,0.916,,,,,,,,,3.0,,,,,,,2,4
15,1010,58,58,1,F,310.107,4,6,"[7, 4, 9]","['0.17', '0.271', '0.688']",344.0,1220,1233,928,822,978.0,Primary,0.17,0.271,0.688,1,1,766.201,195.779,2,1,743.517,791.027,1.0,0.34,0.697,0.62,0.15,0.544,0.778,2,4
16,1011,59,60,1,M,406.155,5,6,"[9, 9, 4]","['0.19', '0.482', '0.882']",441.0,1254,1284,792,797,1066.0,Primary,0.19,0.482,0.882,1,1,682.282,746.351,1,1,62.528,217.847,1.0,0.18,0.051,0.985,0.16,0.218,0.963,2,4
17,1012,58,58,2,M,637.698,4,6,"[9, 4, 5]","['0.38', '0.558', '0.61']",305.0,1216,1246,932,903,1053.0,Lower Secondary,0.38,0.558,0.61,2,2,621.978,416.531,2,1,574.686,726.565,2.0,0.4,0.575,0.645,0.11,0.636,0.838,2,4
18,1013,57,56,1,M,123.914,3,5,"[10, 2, 10]","['0.2', '0.093', '0.536']",268.0,1244,1295,731,729,1079.0,Primary,0.2,0.093,0.536,1,1,355.145,566.54,3,3,51.959,267.26,1.0,0.48,0.055,0.958,0.54,0.234,0.743,2,4
19,1014,58,58,2,M,364.422,4,6,"[7, 5, 9]","['0.34', '0.342', '0.812']",406.0,1202,1245,879,826,1032.0,Lower Secondary,0.34,0.342,0.812,2,2,781.23,776.333,4,1,143.351,16.173,2.0,0.6,0.134,0.689,0.18,0.018,0.098,2,4
