,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,10,59,3,F,397.88,1,2,"[7, 1, 1]","['0.51', '0.274', '0.785']",362.0,629,673,,,193.0,Upper Secondary,0.51,0.274,0.785,3,2,128.945,70.013,,,,,2.0,,,,,,,3,1
1,1,23,63,4,M,614.794,1,3,"[9, 8, 5]","['0.76', '0.692', '0.173']",84.0,517,620,,,330.0,Lower Tertiary,0.76,0.692,0.173,1,1,565.827,724.403,,,,,5.0,,,,,,,3,1
2,10,13,52,3,M,424.951,1,2,"[7, 4, 5]","['0.51', '0.372', '0.672']",326.0,526,567,,,475.0,Upper Secondary,0.51,0.372,0.672,3,3,186.524,146.033,,,,,4.0,,,,,,,3,1
3,100,12,58,3,F,559.486,1,2,"[8, 2, 2]","['0.54', '0.42', '0.596']",280.0,609,666,,,31.0,Upper Secondary,0.54,0.42,0.596,1,1,33.258,75.173,,,,,4.0,,,,,,,3,1
4,1000,58,70,2,F,123.269,4,6,"[1, 2, 4]","['0.22', '0.092', '0.626']",306.0,1138,1255,773,872,953.0,Lower Secondary,0.22,0.092,0.626,1,1,40.995,25.803,1,3,324.398,26.846,1.0,0.11,0.304,0.755,0.33,0.022,0.827,3,1
5,1001,57,68,2,F,719.685,4,6,"[1, 1, 10]","['0.22', '0.495', '0.584']",285.0,1149,1157,782,862,952.0,Lower Secondary,0.22,0.495,0.584,1,1,50.017,7.437,3,1,764.042,722.932,1.0,0.36,0.907,0.633,0.18,0.768,0.645,3,1
6,1002,45,44,2,M,722.633,4,5,"[10, 4, 1]","['0.4', '0.632', '0.72']",352.0,1144,1232,806,778,975.0,Lower Secondary,0.4,0.632,0.72,1,2,33.803,327.633,1,3,112.464,652.651,1.0,0.15,0.127,0.998,0.57,0.653,0.998,3,1
7,1003,53,60,1,M,683.364,5,6,"[6, 4, 3]","['0.16', '0.598', '0.49']",240.0,1162,1189,854,894,1006.0,Primary,0.16,0.598,0.49,1,1,525.039,786.852,1,1,758.98,591.304,1.0,0.13,0.569,0.825,0.2,0.628,0.568,3,1
8,1004,46,46,2,F,754.386,4,5,"[4, 5, 7]","['0.28', '0.707', '0.421']",206.0,1165,1199,812,748,1013.0,Lower Secondary,0.28,0.707,0.421,1,1,253.021,78.65,2,4,86.941,184.687,1.0,0.22,0.092,0.84,0.48,0.231,0.864,3,1
9,1005,51,56,2,F,637.173,4,5,"[2, 2, 8]","['0.24', '0.478', '0.869']",425.0,1146,1261,798,750,986.0,Lower Secondary,0.24,0.478,0.869,1,1,214.093,193.409,3,1,779.949,640.842,1.0,0.45,0.78,0.239,0.14,0.681,0.271,3,1
10,1006,53,60,1,F,722.506,4,6,"[2, 4, 4]","['0.12', '0.632', '0.441']",215.0,1162,1189,843,906,1003.0,Primary,0.12,0.632,0.441,1,1,525.039,786.852,1,1,530.155,133.822,1.0,0.2,0.364,0.615,0.14,0.109,0.602,3,1
11,1007,56,66,1,F,181.208,4,6,"[7, 2, 5]","['0.17', '0.136', '0.503']",246.0,1147,1176,764,777,1028.0,Primary,0.17,0.136,0.503,2,1,195.068,29.17,4,3,733.911,486.821,2.0,0.44,0.55,0.629,0.54,0.426,0.555,3,1
12,1008,53,60,1,F,246.562,5,6,"[7, 7, 10]","['0.17', '0.262', '0.506']",248.0,1186,1299,882,910,1016.0,Primary,0.17,0.262,0.506,2,1,294.482,54.056,2,1,611.927,466.606,2.0,0.28,0.727,0.755,0.15,0.321,0.952,3,1
13,1009,56,66,1,F,603.166,4,6,"[8, 1, 6]","['0.18', '0.415', '0.847']",416.0,1268,1302,842,905,1057.0,Primary,0.18,0.415,0.847,1,1,83.982,135.171,1,2,163.087,609.822,2.0,0.19,0.183,0.681,0.22,0.572,0.68,3,1
14,101,1,42,3,F,299.423,1,1,"[7, 6, 6]","['0.51', '0.299', '0.755']",346.0,,,,,376.0,Upper Secondary,0.51,0.299,0.755,,,,,,,,,2.0,,,,,,,3,1
15,1010,53,60,2,M,298.288,4,6,"[10, 1, 8]","['0.4', '0.205', '0.63']",310.0,1128,1213,888,877,944.0,Lower Secondary,0.4,0.205,0.63,1,1,10.1,114.019,2,1,317.876,95.202,1.0,0.36,0.238,0.98,0.17,0.089,0.83,3,1
16,1011,59,72,1,F,749.516,5,7,"[3, 9, 10]","['0.13', '0.89', '0.927']",457.0,1139,1175,876,922,1046.0,Primary,0.13,0.89,0.927,1,1,778.513,787.971,5,1,724.367,526.593,1.0,0.8,0.77,0.97,0.11,0.527,0.486,3,1
17,1012,56,66,2,F,143.151,4,6,"[7, 1, 2]","['0.34', '0.098', '0.239']",118.0,1145,1222,761,867,958.0,Lower Secondary,0.34,0.098,0.239,2,1,372.749,15.238,1,4,661.826,702.867,1.0,0.15,0.703,0.6,0.52,0.615,0.407,3,1
18,1013,53,60,1,M,463.671,4,6,"[2, 5, 10]","['0.12', '0.435', '0.341']",169.0,1165,1199,861,883,1004.0,Primary,0.12,0.435,0.341,1,1,253.021,78.65,1,2,46.301,492.374,2.0,0.2,0.055,0.849,0.38,0.4,0.335,3,1
19,1014,53,60,1,F,722.697,4,6,"[7, 6, 8]","['0.17', '0.723', '0.624']",307.0,1153,1290,762,881,1026.0,Primary,0.17,0.723,0.624,1,2,304.933,667.087,3,2,513.749,589.159,2.0,0.48,0.546,0.672,0.34,0.736,0.863,3,1
20,1015,45,44,1,M,768.54,3,5,"[9, 2, 5]","['0.19', '0.576', '0.559']",275.0,1218,1283,686,714,1067.0,Primary,0.19,0.576,0.559,1,1,160.264,260.044,3,1,787.089,480.467,2.0,0.36,0.738,0.478,0.11,0.541,0.632,3,1
21,1016,56,66,2,M,381.21,4,6,"[5, 3, 7]","['0.3', '0.31', '0.516']",254.0,1186,1299,853,893,1008.0,Lower Secondary,0.3,0.31,0.516,2,1,294.482,54.056,1,5,588.314,789.605,1.0,0.11,0.552,0.313,0.65,0.543,0.236,3,1
22,1017,53,60,1,F,424.488,4,6,"[7, 3, 3]","['0.17', '0.345', '0.697']",343.0,1140,1211,819,796,990.0,Primary,0.17,0.345,0.697,1,1,51.038,5.178,2,1,787.53,101.418,2.0,0.22,0.935,0.268,0.13,0.076,0.308,3,1
23,1018,54,62,1,M,733.167,4,6,"[5, 7, 8]","['0.15', '0.779', '0.894']",439.0,1152,1167,858,899,992.0,Primary,0.15,0.779,0.894,1,1,799.46,781.627,1,1,700.881,747.69,2.0,0.14,0.832,0.918,0.16,0.888,0.908,3,1
24,1019,53,60,1,F,81.709,4,6,"[1, 7, 8]","['0.11', '0.087', '0.749']",368.0,1198,1240,852,799,979.0,Primary,0.11,0.087,0.749,2,1,472.132,593.875,3,1,279.812,54.034,3.0,0.39,0.262,0.653,0.13,0.047,0.414,3,1
25,102,11,51,3,M,322.678,1,2,"[2, 7, 9]","['0.36', '0.343', '0.8']",389.0,,,,,202.0,Upper Secondary,0.36,0.343,0.8,,,,,,,,,2.0,,,,,,,3,1
26,1020,54,62,1,M,102.025,4,6,"[5, 6, 3]","['0.15', '0.102', '0.596']",293.0,1203,1260,739,797,1047.0,Primary,0.15,0.102,0.596,1,1,168.282,117.273,1,3,70.543,209.764,2.0,0.17,0.075,0.89,0.33,0.184,0.869,3,1
27,1021,45,44,1,F,722.437,4,5,"[7, 8, 2]","['0.17', '0.813', '0.546']",269.0,1163,1193,833,916,977.0,Primary,0.17,0.813,0.546,2,2,794.99,697.887,1,1,661.776,563.819,3.0,0.11,0.662,0.554,0.17,0.493,0.631,3,1
28,1022,55,64,1,F,47.22,4,6,"[4, 5, 1]","['0.14', '0.044', '0.613']",303.0,,,766,768,1031.0,Primary,0.14,0.044,0.613,,,,,2,1,71.223,101.849,1.0,0.28,0.067,0.804,0.14,0.076,0.454,3,1
29,1023,55,64,1,F,705.347,4,6,"[4, 6, 5]","['0.14', '0.705', '0.611']",302.0,1143,1217,848,821,985.0,Primary,0.14,0.705,0.611,1,1,786.258,741.355,2,1,691.198,643.74,2.0,0.26,0.734,0.68,0.2,0.805,0.816,3,1
