,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,4,58,4,F,427.809,1,1,"[5, 8, 2]","['0.6', '0.481', '0.477']",233.0,,,,,,,Lower Tertiary,0.6,0.481,0.477,,,,,,,,,,,,,,,,,,2,5
1,1,24,63,5,F,653.341,1,3,"[6, 8, 7]","['0.8', '0.735', '0.154']",71.0,654,,,,,425.0,Upper Tertiary,0.8,0.735,0.154,4,,,645.114,,,,,,,5.0,,,,,,,2,5
2,10,23,65,5,F,333.769,1,3,"[10, 5, 8]","['1.0', '0.313', '0.633']",295.0,677,,,,,316.0,Upper Tertiary,1.0,0.313,0.633,5,,,506.82,,,,,,,5.0,,,,,,,2,5
3,100,0,55,4,M,404.461,1,1,"[9, 1, 5]","['0.76', '0.278', '0']",,,,,,,,Lower Tertiary,0.76,0.278,0,,,,,,,,,,,,,,,,,,2,5
4,1000,54,44,4,M,623.177,4,5,"[2, 8, 9]","['0.48', '0.701', '0.764']",382.0,1129,,,806,802,953.0,Lower Tertiary,0.48,0.701,0.764,5,,,705.349,,,4,4,672.605,404.65,5.0,0.8,0.715,0.804,0.56,0.379,0.998,2,5
5,1001,65,66,4,M,346.802,5,7,"[2, 5, 7]","['0.48', '0.325', '0.984']",492.0,1144,1266,1307,919,964,966.0,Lower Tertiary,0.48,0.325,0.984,1,3,1,364.641,146.744,324.426,4,4,416.937,266.01,5.0,0.8,0.443,0.398,0.72,0.183,0.972,2,5
6,1002,53,42,5,F,799.355,4,5,"[10, 9, 10]","['1.0', '0.949', '0.962']",481.0,1241,1309,,909,934,1013.0,Upper Tertiary,1.0,0.949,0.962,3,4,,735.382,792.082,,5,5,799.024,580.261,5.0,0.65,0.999,0.766,0.85,0.617,0.76,2,5
7,1003,54,44,4,F,779.515,4,5,"[3, 2, 5]","['0.52', '0.585', '0.936']",468.0,1264,1403,,774,777,1039.0,Lower Tertiary,0.52,0.585,0.936,5,5,,569.641,631.862,,4,5,574.81,667.12,4.0,0.56,0.683,0.94,0.9,0.667,0.425,2,5
8,1004,64,64,4,M,788.283,4,6,"[4, 5, 9]","['0.56', '0.739', '0.94']",470.0,1237,1253,,764,772,967.0,Lower Tertiary,0.56,0.739,0.94,4,5,,463.375,526.177,,1,5,731.111,541.82,5.0,0.17,0.914,0.766,0.7,0.576,0.914,2,5
9,1005,67,70,3,F,628.713,4,6,"[6, 9, 2]","['0.48', '0.747', '0.964']",482.0,1235,1258,1401,824,847,1014.0,Upper Secondary,0.48,0.747,0.964,5,5,4,754.752,619.255,744.63,3,3,797.699,633.32,3.0,0.36,0.648,0.202,0.42,0.554,0.928,2,5
10,1006,64,64,3,F,790.522,4,6,"[5, 8, 1]","['0.45', '0.889', '0.976']",488.0,1297,,,901,917,1061.0,Upper Secondary,0.45,0.889,0.976,4,,,703.449,,,3,1,724.576,453.427,3.0,0.39,0.906,0.964,0.16,0.538,0.856,2,5
11,1007,58,52,3,F,446.074,4,5,"[7, 9, 3]","['0.51', '0.53', '0.606']",302.0,1368,,,837,845,1018.0,Upper Secondary,0.51,0.53,0.606,3,,,683.972,,,5,5,464.976,739.149,3.0,0.7,0.552,0.992,0.65,0.554,0.92,2,5
