,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,11,55,5,M,469.172,1,2,"[4, 2, 3]","['0.7', '0.352', '0.582']",270.0,599,672,,,390.0,Upper Tertiary,0.7,0.352,0.582,5,5,460.569,636.51,,,,,4.0,,,,,,,5,10
1,1,1,56,1,M,132.464,1,1,"[5, 6, 2]","['0.15', '0.132', '0.983']",469.0,,,,,,Primary,0.15,0.132,0.983,,,,,,,,,,,,,,,,5,10
2,10,12,44,1,F,231.981,1,2,"[2, 8, 3]","['0.12', '0.261', '0.992']",473.0,608,705,,,337.0,Primary,0.12,0.261,0.992,1,1,788.155,421.191,,,,,2.0,,,,,,,5,10
3,100,19,64,4,F,714.362,1,2,"[5, 5, 8]","['0.6', '0.67', '0.317']",154.0,500,,,,234.0,Lower Tertiary,0.6,0.67,0.317,3,,163.519,,,,,,5.0,,,,,,,5,10
4,1000,45,44,4,F,719.57,5,6,"[3, 5, 7]","['0.52', '0.675', '0.924']",367.0,1204,1229,812,809,972.0,Lower Tertiary,0.52,0.675,0.924,5,5,768.543,784.712,1,4,579.699,792.175,5.0,0.19,0.652,0.659,0.48,0.545,0.724,5,10
5,1001,47,48,4,F,212.25,4,6,"[9, 1, 3]","['0.76', '0.146', '0.854']",340.0,1170,1235,765,752,962.0,Lower Tertiary,0.76,0.146,0.854,2,2,54.085,71.053,5,3,711.234,470.463,5.0,0.65,0.533,0.637,0.57,0.441,0.605,5,10
6,1002,38,30,4,M,291.904,4,5,"[5, 7, 1]","['0.6', '0.31', '0.975']",389.0,1182,1226,784,732,1029.0,Lower Tertiary,0.6,0.31,0.975,2,1,313.216,382.328,2,1,636.879,715.557,2.0,0.38,0.478,0.786,0.18,0.626,0.688,5,10
7,1003,46,46,5,F,596.288,4,6,"[9, 3, 7]","['0.95', '0.484', '0.995']",397.0,1184,1249,781,755,1031.0,Upper Tertiary,0.95,0.484,0.995,5,2,733.573,440.055,5,4,767.958,662.351,4.0,0.9,0.576,0.674,0.72,0.621,0.654,5,10
8,1004,38,30,3,M,535.946,4,5,"[10, 10, 8]","['0.6', '0.67', '0.84']",336.0,1157,1177,743,846,949.0,Upper Secondary,0.6,0.67,0.84,5,4,785.496,773.265,1,3,70.596,387.385,5.0,0.14,0.053,0.101,0.48,0.387,0.432,5,10
9,1005,47,48,3,F,322.796,4,6,"[6, 7, 3]","['0.48', '0.343', '0.701']",281.0,1166,1228,725,720,966.0,Upper Secondary,0.48,0.343,0.701,5,5,701.559,680.83,2,5,368.116,738.366,4.0,0.32,0.414,0.775,0.65,0.508,0.587,5,10
10,1006,38,30,5,F,348.074,4,5,"[4, 8, 2]","['0.7', '0.392', '0.888']",357.0,1194,1225,799,887,1049.0,Upper Tertiary,0.7,0.392,0.888,4,5,356.344,778.81,5,4,413.297,58.218,2.0,0.9,0.31,0.903,0.8,0.047,0.536,5,10
11,1007,47,48,4,M,17.367,4,6,"[4, 6, 3]","['0.56', '0.017', '0.715']",288.0,,,815,776,1011.0,Lower Tertiary,0.56,0.017,0.715,,,,,3,5,699.332,566.642,5.0,0.54,0.481,0.576,0.6,0.531,0.381,5,10
12,1008,48,50,5,F,593.734,4,6,"[5, 10, 4]","['0.75', '0.742', '0.718']",290.0,1200,1256,832,753,1039.0,Upper Tertiary,0.75,0.742,0.718,5,5,799.876,799.84,5,3,527.497,302.432,4.0,0.7,0.363,0.824,0.48,0.34,0.741,5,10
13,1009,47,48,1,M,576.453,4,6,"[10, 3, 9]","['0.2', '0.468', '0.215']",87.0,1264,1296,778,760,1054.0,Primary,0.2,0.468,0.215,4,4,506.255,705.165,5,4,523.85,689.112,4.0,0.6,0.589,0.988,0.52,0.603,0.846,5,10
14,101,13,58,5,M,408.881,1,2,"[2, 10, 2]","['0.6', '0.511', '0.429']",197.0,694,,,,212.0,Upper Tertiary,0.6,0.511,0.429,5,,743.832,,,,,,4.0,,,,,,,5,10
15,1010,46,46,5,F,792.472,4,6,"[1, 6, 6]","['0.55', '0.792', '0.747']",301.0,1186,1221,838,738,1038.0,Upper Tertiary,0.55,0.792,0.747,4,5,290.842,765.315,4,5,362.323,773.862,1.0,0.8,0.453,0.302,0.7,0.629,0.812,5,10
16,1011,46,46,5,F,49.834,5,6,"[4, 2, 2]","['0.7', '0.037', '0.676']",273.0,,,754,774,1007.0,Upper Tertiary,0.7,0.037,0.676,,,,,5,4,141.397,39.36,4.0,0.7,0.097,0.483,0.48,0.027,0.478,5,10
17,1012,45,44,1,M,34.719,4,6,"[9, 7, 6]","['0.19', '0.037', '0.637']",258.0,,,807,747,1040.0,Primary,0.19,0.037,0.637,,,,,4,2,674.646,721.539,4.0,0.48,0.464,0.994,0.26,0.586,0.945,5,10
18,1013,45,44,5,M,602.934,5,6,"[4, 6, 3]","['0.7', '0.603', '0.926']",376.0,1168,1255,855,870,987.0,Upper Tertiary,0.7,0.603,0.926,2,4,251.294,152.546,5,3,763.389,341.737,4.0,0.95,0.668,0.928,0.57,0.299,0.704,5,10
19,1014,45,44,5,F,682.306,4,6,"[8, 8, 1]","['0.9', '0.768', '0.936']",379.0,1195,1254,741,734,1058.0,Upper Tertiary,0.9,0.768,0.936,4,5,758.439,753.999,5,4,447.873,517.216,4.0,0.8,0.448,0.782,0.72,0.55,0.891,5,10
20,1015,52,58,4,M,780.715,4,6,"[5, 8, 5]","['0.6', '0.878', '0.579']",235.0,1165,1207,730,808,997.0,Lower Tertiary,0.6,0.878,0.579,4,4,656.385,706.939,5,3,747.669,770.0,5.0,0.85,0.888,0.75,0.36,0.963,0.811,5,10
21,1016,38,30,5,F,766.152,4,5,"[5, 4, 2]","['0.75', '0.67', '0.956']",389.0,1171,1233,790,788,1077.0,Upper Tertiary,0.75,0.67,0.956,4,5,689.026,643.054,5,4,714.277,474.335,3.0,0.95,0.714,0.609,0.76,0.593,0.795,5,10
22,1017,36,26,5,F,554.515,4,5,"[10, 10, 3]","['1.0', '0.693', '0.877']",358.0,1206,1259,775,833,1066.0,Upper Tertiary,1.0,0.693,0.877,5,5,777.825,779.372,5,4,629.368,412.974,4.0,0.8,0.669,0.435,0.44,0.465,0.334,5,10
23,1018,50,54,3,M,334.405,4,6,"[6, 6, 9]","['0.48', '0.334', '0.426']",174.0,1154,1180,828,797,968.0,Upper Secondary,0.48,0.334,0.426,3,3,753.627,694.426,5,4,574.588,112.286,2.0,0.8,0.503,0.902,0.64,0.112,0.897,5,10
24,1019,47,48,1,M,636.403,5,6,"[1, 8, 9]","['0.11', '0.716', '0.91']",372.0,1262,1269,827,854,1073.0,Primary,0.11,0.716,0.91,2,2,679.243,710.756,1,2,89.138,336.551,5.0,0.2,0.084,0.627,0.24,0.4,0.612,5,10
25,102,4,66,1,M,313.794,1,1,"[5, 9, 6]","['0.15', '0.373', '0.936']",468.0,586,,,,438.0,Primary,0.15,0.373,0.936,1,,767.555,,,,,,2.0,,,,,,,5,10
26,1020,36,26,5,M,797.245,4,5,"[9, 2, 10]","['0.95', '0.598', '0.802']",329.0,1257,1271,848,844,1052.0,Upper Tertiary,0.95,0.598,0.802,5,5,663.541,737.342,4,5,795.961,386.262,4.0,0.76,0.696,0.918,0.85,0.483,0.727,5,10
27,1021,45,44,5,M,482.031,4,6,"[7, 5, 9]","['0.85', '0.452', '0.888']",364.0,1253,1304,821,740,1067.0,Upper Tertiary,0.85,0.452,0.888,2,4,743.912,633.697,4,5,430.01,798.891,3.0,0.68,0.403,0.821,0.7,0.599,0.81,5,10
28,1022,35,24,5,F,412.313,4,5,"[9, 8, 3]","['0.95', '0.464', '0.751']",308.0,1190,1223,729,806,1071.0,Upper Tertiary,0.95,0.464,0.751,5,5,725.04,660.426,5,4,290.913,333.93,4.0,0.7,0.364,0.387,0.68,0.355,0.529,5,10
29,1023,51,56,5,F,145.787,4,6,"[2, 6, 8]","['0.6', '0.146', '0.929']",382.0,1197,1217,794,813,967.0,Upper Tertiary,0.6,0.146,0.929,2,3,539.02,739.152,2,1,184.174,23.018,3.0,0.34,0.161,0.905,0.11,0.019,0.875,5,10
30,1024,36,26,4,M,316.102,4,5,"[9, 9, 6]","['0.76', '0.375', '0.92']",379.0,1150,1169,782,771,942.0,Lower Tertiary,0.76,0.375,0.92,4,5,616.117,772.048,5,4,786.703,580.044,5.0,0.9,0.885,0.472,0.56,0.435,0.498,5,10
31,1025,36,26,3,M,785.175,4,5,"[5, 5, 9]","['0.45', '0.736', '0.799']",330.0,1159,1173,820,882,952.0,Upper Secondary,0.45,0.736,0.799,4,4,789.5,693.437,3,2,439.986,573.23,5.0,0.39,0.412,0.803,0.22,0.609,0.915,5,10
32,1026,45,44,5,M,336.856,4,6,"[9, 1, 9]","['0.95', '0.232', '0.889']",368.0,1241,1286,826,744,1047.0,Upper Tertiary,0.95,0.232,0.889,5,5,775.581,656.809,4,3,338.446,401.852,4.0,0.52,0.296,0.694,0.51,0.352,0.969,5,10
33,1027,37,28,5,M,567.388,4,5,"[2, 7, 1]","['0.6', '0.603', '0.855']",353.0,1202,1244,839,866,1036.0,Upper Tertiary,0.6,0.603,0.855,3,3,361.752,237.961,1,5,411.952,601.323,3.0,0.12,0.438,0.874,0.55,0.413,0.669,5,10
34,1028,47,48,4,M,776.176,5,6,"[6, 4, 2]","['0.64', '0.679', '0.775']",321.0,1155,1183,762,769,969.0,Lower Tertiary,0.64,0.679,0.775,5,5,653.607,725.847,5,4,764.553,726.302,5.0,0.7,0.956,0.936,0.6,0.817,0.881,5,10
35,1029,46,46,2,F,160.691,4,6,"[5, 10, 6]","['0.3', '0.201', '0.995']",413.0,1182,1226,856,853,1002.0,Lower Secondary,0.3,0.201,0.995,2,1,313.216,382.328,4,3,137.766,52.686,4.0,0.44,0.146,0.952,0.45,0.059,0.704,5,10
36,103,0,45,3,M,410.685,1,1,"[1, 6, 9]","['0.33', '0.411', '0']",,,,,,,Upper Secondary,0.33,0.411,0,,,,,,,,,,,,,,,,5,10
37,1030,38,30,3,M,452.992,4,5,"[2, 10, 10]","['0.36', '0.566', '0.908']",377.0,1160,1187,728,680,954.0,Upper Secondary,0.36,0.566,0.908,5,5,694.869,701.929,3,4,65.284,161.075,5.0,0.51,0.061,0.976,0.72,0.201,0.98,5,10
38,1031,38,30,4,M,420.265,4,5,"[1, 8, 1]","['0.44', '0.473', '0.995']",413.0,1184,1249,850,860,1003.0,Lower Tertiary,0.44,0.473,0.995,5,2,733.573,440.055,2,5,733.599,769.313,5.0,0.22,0.779,0.958,0.8,0.673,0.866,5,10
