,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,14,64,4,M,577.777,1,2,"[2, 2, 1]","['0.48', '0.433', '0.65']",297.0,566,686,,,212.0,Lower Tertiary,0.48,0.433,0.65,2,1,92.945,111.538,,,,,2.0,,,,,,,3,10
1,1,1,44,2,F,337.965,1,1,"[9, 4, 4]","['0.38', '0.296', '0.786']",372.0,,,,,195.0,Lower Secondary,0.38,0.296,0.786,,,,,,,,,2.0,,,,,,,3,10
2,10,1,58,1,M,381.538,1,1,"[5, 9, 8]","['0.15', '0.453', '0.93']",452.0,,,,,,Primary,0.15,0.453,0.93,,,,,,,,,,,,,,,,3,10
3,100,14,50,1,M,135.371,1,2,"[3, 5, 7]","['0.13', '0.127', '0.992']",474.0,533,578,,,139.0,Primary,0.13,0.127,0.992,2,2,8.62,17.095,,,,,4.0,,,,,,,3,10
4,1000,62,66,2,M,581.208,4,6,"[7, 4, 3]","['0.34', '0.509', '0.42']",210.0,1179,1232,939,930,1013.0,Lower Secondary,0.34,0.509,0.42,1,1,41.578,210.088,1,2,348.735,150.256,1.0,0.14,0.349,0.415,0.32,0.16,0.416,3,10
5,1001,62,66,1,F,182.985,4,6,"[6, 9, 9]","['0.16', '0.217', '0.766']",383.0,1176,1226,865,810,994.0,Primary,0.16,0.217,0.766,1,1,712.043,497.932,1,1,106.882,74.15,1.0,0.11,0.107,0.968,0.11,0.051,0.784,3,10
6,1002,61,64,2,M,426.851,5,7,"[6, 3, 3]","['0.32', '0.347', '0.88']",440.0,1172,1212,860,823,1030.0,Lower Secondary,0.32,0.347,0.88,1,1,194.74,100.79,2,1,730.548,421.804,1.0,0.3,0.639,0.258,0.15,0.395,0.6,3,10
7,1003,60,62,2,M,794.661,4,5,"[6, 3, 9]","['0.32', '0.646', '0.57']",285.0,1206,1257,932,915,1077.0,Lower Secondary,0.32,0.646,0.57,1,2,104.114,491.601,2,2,619.444,794.48,1.0,0.36,0.774,0.645,0.32,0.646,0.746,3,10
8,1004,62,66,1,F,687.4,4,6,"[1, 7, 3]","['0.11', '0.73', '0.574']",287.0,1175,1217,935,907,947.0,Primary,0.11,0.73,0.574,1,1,638.86,719.794,1,2,29.69,259.388,1.0,0.15,0.026,0.378,0.28,0.308,0.826,3,10
9,1005,61,64,1,M,737.256,4,5,"[1, 6, 6]","['0.11', '0.737', '0.728']",364.0,1181,1241,756,765,1031.0,Primary,0.11,0.737,0.728,2,1,774.883,284.275,1,1,739.922,794.057,2.0,0.17,0.694,0.998,0.12,0.893,0.903,3,10
10,1006,59,60,1,F,609.331,4,5,"[10, 3, 4]","['0.2', '0.495', '0.944']",472.0,1184,1189,749,710,956.0,Primary,0.2,0.495,0.944,1,1,336.198,264.761,2,1,529.562,331.881,1.0,0.38,0.563,0.686,0.15,0.373,0.948,3,10
11,1007,64,70,1,M,27.454,4,5,"[10, 2, 4]","['0.2', '0.021', '0.406']",203.0,1207,1233,888,863,1083.0,Primary,0.2,0.021,0.406,2,3,651.038,774.837,1,2,397.475,457.842,3.0,0.14,0.373,0.254,0.3,0.429,0.674,3,10
12,1008,61,64,1,F,449.473,4,6,"[3, 6, 1]","['0.13', '0.449', '0.346']",173.0,1170,1205,869,757,1033.0,Primary,0.13,0.449,0.346,1,1,762.543,680.585,1,1,389.839,251.944,2.0,0.13,0.414,0.706,0.11,0.268,0.651,3,10
13,1009,60,62,3,M,252.709,4,5,"[4, 7, 9]","['0.42', '0.269', '0.623']",311.0,1183,1215,916,884,1020.0,Upper Secondary,0.42,0.269,0.623,1,2,422.777,550.152,3,1,798.193,794.947,1.0,0.57,0.599,0.856,0.18,0.646,0.568,3,10
14,101,24,63,4,M,505.96,1,3,"[3, 5, 9]","['0.52', '0.474', '0.562']",262.0,788,847,,,511.0,Lower Tertiary,0.52,0.474,0.562,3,2,94.661,312.111,,,,,2.0,,,,,,,3,10
15,1010,60,62,1,M,780.624,4,5,"[7, 9, 10]","['0.17', '0.927', '0.623']",311.0,1230,1234,870,842,1096.0,Primary,0.17,0.927,0.623,1,1,709.556,750.509,1,1,303.789,279.101,1.0,0.19,0.361,0.473,0.15,0.331,0.112,3,10
16,1011,64,70,3,M,799.976,4,5,"[4, 4, 3]","['0.42', '0.7', '0.529']",264.0,1259,1294,817,812,1052.0,Upper Secondary,0.42,0.7,0.529,1,2,292.91,392.033,2,3,723.488,799.814,1.0,0.4,0.904,0.809,0.6,0.85,0.188,3,10
17,1012,66,74,1,F,710.097,4,6,"[3, 9, 1]","['0.13', '0.843', '0.52']",259.0,1186,1228,759,744,991.0,Primary,0.13,0.843,0.52,1,1,789.72,745.693,1,1,775.715,778.713,1.0,0.18,0.727,0.844,0.16,0.925,0.634,3,10
18,1013,62,66,1,F,765.342,4,6,"[10, 2, 8]","['0.2', '0.574', '0.303']",151.0,1179,1232,874,808,1000.0,Primary,0.2,0.574,0.303,1,1,41.578,210.088,1,1,770.764,762.792,2.0,0.12,0.723,0.46,0.18,0.763,0.414,3,10
