,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,1,52,3,M,273.862,1,1,"[4, 9, 10]","['0.42', '0.325', '0.762']",345.0,,,,,,Upper Secondary,0.42,0.325,0.762,,,,,,,,,,,,,,,,2,2
1,1,21,59,3,M,250.736,1,3,"[7, 8, 3]","['0.51', '0.282', '0.765']",342.0,528,584,,,253.0,Upper Secondary,0.51,0.282,0.765,1,2,139.747,11.22,,,,,3.0,,,,,,,2,2
2,10,24,63,5,F,488.506,1,3,"[7, 1, 1]","['0.85', '0.336', '0.559']",252.0,701,747,,,434.0,Upper Tertiary,0.85,0.336,0.559,1,2,199.263,77.555,,,,,5.0,,,,,,,2,2
3,100,12,57,4,F,359.16,1,2,"[6, 2, 4]","['0.64', '0.269', '0.739']",325.0,622,690,,,280.0,Lower Tertiary,0.64,0.269,0.739,3,3,107.112,105.993,,,,,1.0,,,,,,,2,2
4,1000,58,70,1,F,765.576,4,6,"[6, 7, 2]","['0.16', '0.813', '0.403']",190.0,1218,1296,761,755,950.0,Primary,0.16,0.813,0.403,1,1,616.583,656.233,1,1,536.416,793.103,1.0,0.2,0.637,0.767,0.19,0.843,0.759,2,2
5,1001,48,50,1,M,590.799,4,5,"[4, 10, 10]","['0.14', '0.738', '0.434']",205.0,1145,1250,899,880,935.0,Primary,0.14,0.738,0.434,1,1,762.334,765.722,2,2,652.747,695.793,1.0,0.34,0.694,0.952,0.26,0.696,0.869,2,2
6,1002,55,64,1,F,24.291,4,6,"[1, 4, 9]","['0.11', '0.021', '0.801']",379.0,1155,1230,890,920,1097.0,Primary,0.11,0.021,0.801,1,2,92.552,49.592,2,2,601.516,14.727,3.0,0.32,0.414,0.431,0.4,0.011,0.998,2,2
7,1003,46,46,1,F,144.093,3,5,"[1, 5, 8]","['0.11', '0.135', '0.659']",311.0,1187,1208,731,729,1068.0,Primary,0.11,0.135,0.659,1,1,767.119,680.019,3,3,142.867,312.987,1.0,0.39,0.152,0.747,0.45,0.274,0.251,2,2
8,1004,58,70,1,F,797.381,4,6,"[8, 4, 7]","['0.18', '0.698', '0.54']",255.0,1242,1262,825,854,1110.0,Primary,0.18,0.698,0.54,1,1,346.213,395.549,1,1,794.833,677.137,1.0,0.12,0.994,0.83,0.13,0.677,0.519,2,2
9,1005,55,64,1,F,153.808,4,6,"[1, 9, 10]","['0.11', '0.183', '0.572']",270.0,1257,1285,855,886,1143.0,Primary,0.11,0.183,0.572,1,1,579.125,631.039,3,3,714.431,2.959,1.0,0.48,0.714,0.122,0.45,0.002,0.868,2,2
10,1006,58,70,1,F,755.57,4,6,"[5, 10, 10]","['0.15', '0.944', '0.746']",353.0,1189,1199,817,814,1115.0,Primary,0.15,0.944,0.746,1,1,784.341,774.914,1,1,204.707,372.542,1.0,0.15,0.23,0.528,0.2,0.279,0.626,2,2
11,1007,56,66,1,F,435.557,4,6,"[5, 9, 9]","['0.15', '0.517', '0.755']",358.0,,,785,847,,Primary,0.15,0.517,0.755,,,,,1,1,47.018,170.011,,0.2,0.059,0.913,0.12,0.149,0.602,2,2
12,1008,58,70,1,F,534.155,4,6,"[1, 10, 10]","['0.11', '0.668', '0.88']",417.0,1183,1197,753,787,1077.0,Primary,0.11,0.668,0.88,1,1,739.544,796.07,1,1,543.565,222.267,1.0,0.15,0.408,0.463,0.11,0.194,0.478,2,2
13,1009,48,50,1,M,798.835,4,5,"[10, 10, 6]","['0.2', '0.999', '0.767']",363.0,1147,1180,802,897,941.0,Primary,0.2,0.999,0.767,1,1,799.74,799.904,1,1,84.43,624.862,1.0,0.15,0.084,0.325,0.12,0.625,0.29,2,2
14,101,2,49,1,M,202.814,1,1,"[3, 1, 1]","['0.13', '0.139', '0.991']",437.0,,,,,,Primary,0.13,0.139,0.991,,,,,,,,,,,,,,,,2,2
15,1010,46,46,3,M,720.629,4,5,"[5, 6, 4]","['0.45', '0.721', '0.456']",216.0,1139,1212,889,856,975.0,Upper Secondary,0.45,0.721,0.456,2,1,202.708,203.936,2,2,745.805,122.638,3.0,0.32,0.839,0.193,0.32,0.13,0.16,2,2
16,1011,56,66,3,F,568.55,4,6,"[3, 8, 2]","['0.39', '0.64', '0.368']",175.0,1236,1306,875,892,1121.0,Upper Secondary,0.39,0.64,0.368,2,2,655.761,555.777,3,3,652.316,435.038,1.0,0.33,0.53,0.361,0.57,0.326,0.387,2,2
17,1012,56,66,1,F,751.887,4,6,"[3, 1, 5]","['0.13', '0.517', '0.758']",361.0,1315,1320,876,901,1101.0,Primary,0.13,0.517,0.758,1,1,776.954,773.431,2,2,790.191,555.183,1.0,0.22,0.84,0.671,0.38,0.659,0.397,2,2
18,1013,48,50,1,M,652.595,4,5,"[9, 8, 2]","['0.19', '0.734', '0.411']",196.0,1161,1220,894,862,944.0,Primary,0.19,0.734,0.411,1,1,738.704,733.932,1,1,508.964,799.023,1.0,0.12,0.573,0.519,0.11,0.649,0.573,2,2
19,1014,45,44,2,F,776.155,4,5,"[8, 1, 7]","['0.36', '0.534', '0.665']",318.0,1162,1233,732,740,1146.0,Lower Secondary,0.36,0.534,0.665,2,1,731.772,114.023,2,2,751.901,4.188,1.0,0.4,0.705,0.054,0.34,0.003,0.828,2,2
20,1015,59,72,3,F,659.64,4,6,"[9, 1, 1]","['0.57', '0.454', '0.7']",334.0,1270,1291,765,793,1072.0,Upper Secondary,0.57,0.454,0.7,1,1,88.837,108.078,3,3,63.698,628.538,3.0,0.57,0.06,0.468,0.57,0.471,0.574,2,2
21,1016,56,66,1,M,571.698,4,6,"[7, 4, 5]","['0.17', '0.5', '0.843']",403.0,1152,1186,871,832,965.0,Primary,0.17,0.5,0.843,1,1,773.737,775.183,1,1,343.261,426.526,1.0,0.2,0.386,0.62,0.15,0.293,0.655,2,2
22,1017,55,64,1,F,782.684,4,6,"[3, 4, 7]","['0.13', '0.685', '0.743']",356.0,1182,1203,851,896,1105.0,Primary,0.13,0.685,0.743,1,1,627.333,428.682,1,1,226.414,40.017,1.0,0.2,0.241,0.721,0.12,0.043,0.864,2,2
23,1018,55,64,1,F,705.236,4,6,"[1, 4, 3]","['0.11', '0.617', '0.86']",413.0,1179,1243,849,891,1117.0,Primary,0.11,0.617,0.86,1,1,700.634,657.181,1,2,698.233,269.793,1.0,0.15,0.786,0.914,0.28,0.337,0.909,2,2
24,1019,45,44,2,F,661.347,3,5,"[10, 7, 3]","['0.4', '0.703', '0.622']",298.0,,,725,766,,Lower Secondary,0.4,0.703,0.622,,,,,4,4,654.445,681.904,,0.68,0.654,0.788,0.56,0.725,0.892,2,2
25,102,10,59,2,F,183.183,1,2,"[8, 10, 8]","['0.36', '0.229', '0.883']",421.0,588,,,,471.0,Lower Secondary,0.36,0.229,0.883,1,,490.935,,,,,,2.0,,,,,,,2,2
26,1020,46,46,3,F,708.257,3,5,"[9, 4, 5]","['0.57', '0.62', '0.748']",359.0,,,693,687,,Upper Secondary,0.57,0.62,0.748,,,,,3,4,693.857,794.877,,0.36,0.737,0.93,0.64,0.894,0.614,2,2
27,1021,48,50,1,M,756.411,4,5,"[1, 3, 6]","['0.11', '0.615', '0.531']",255.0,1211,1269,839,780,947.0,Primary,0.11,0.615,0.531,1,1,334.139,485.108,1,1,658.407,721.887,1.0,0.16,0.7,0.679,0.14,0.767,0.52,2,2
28,1022,55,64,1,F,764.735,4,6,"[1, 10, 4]","['0.11', '0.956', '0.817']",393.0,,,879,898,,Primary,0.11,0.956,0.817,,,,,1,1,497.613,665.71,,0.17,0.622,0.652,0.2,0.624,0.67,2,2
29,1023,63,80,1,F,123.485,4,6,"[4, 5, 2]","['0.14', '0.116', '0.62']",299.0,1178,1200,792,843,1076.0,Primary,0.14,0.116,0.62,1,1,95.079,91.201,2,2,689.16,680.91,4.0,0.4,0.603,0.596,0.32,0.553,0.342,2,2
30,1024,55,64,1,F,183.195,5,6,"[10, 1, 9]","['0.2', '0.126', '0.507']",245.0,1224,1273,841,917,1066.0,Primary,0.2,0.126,0.507,1,1,484.437,685.708,2,3,136.868,467.166,1.0,0.36,0.128,0.889,0.45,0.321,0.954,2,2
31,1025,45,44,2,F,767.546,3,5,"[4, 2, 7]","['0.28', '0.576', '0.714']",345.0,1163,1275,738,736,1081.0,Lower Secondary,0.28,0.576,0.714,1,1,227.331,38.743,2,2,479.932,677.715,1.0,0.38,0.45,0.751,0.4,0.466,0.814,2,2
32,1026,57,68,1,F,50.274,4,6,"[7, 5, 2]","['0.17', '0.047', '0.785']",379.0,1215,1263,781,801,1087.0,Primary,0.17,0.047,0.785,1,1,634.335,789.94,2,2,541.835,604.475,1.0,0.28,0.406,0.412,0.24,0.416,0.216,2,2
33,1027,58,70,1,M,701.575,4,6,"[2, 6, 7]","['0.12', '0.702', '0.333']",160.0,1137,1171,870,782,972.0,Primary,0.12,0.702,0.333,1,1,602.626,632.496,1,1,341.124,440.98,1.0,0.17,0.426,0.927,0.15,0.413,0.917,2,2
34,1028,55,64,1,F,405.914,4,6,"[2, 2, 8]","['0.12', '0.304', '0.782']",377.0,1190,1237,806,831,1100.0,Primary,0.12,0.304,0.782,1,1,798.083,699.408,2,2,755.307,687.952,2.0,0.24,0.661,0.765,0.28,0.731,0.648,2,2
35,1029,48,50,1,F,433.278,4,5,"[7, 6, 9]","['0.17', '0.433', '0.321']",155.0,1225,1301,742,776,1045.0,Primary,0.17,0.433,0.321,1,1,492.972,616.403,3,3,631.104,548.825,1.0,0.42,0.434,0.702,0.33,0.583,0.919,2,2
36,103,11,44,3,M,472.861,1,2,"[6, 4, 10]","['0.48', '0.414', '0.642']",283.0,735,750,,,40.0,Upper Secondary,0.48,0.414,0.642,1,1,20.342,98.069,,,,,4.0,,,,,,,2,2
