,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,13,59,4,M,591.032,1,2,"[2, 3, 8]","['0.48', '0.48', '0.598']",278.0,,,,,,173.0,Lower Tertiary,0.48,0.48,0.598,,,,,,,,,,,1.0,,,,,,,3,3
1,1,22,59,2,M,177.01,1,3,"[4, 4, 8]","['0.28', '0.155', '0.946']",435.0,773,834,907,,,511.0,Lower Secondary,0.28,0.155,0.946,4,5,3,537.754,546.562,764.786,,,,,5.0,,,,,,,3,3
2,10,10,47,3,F,368.916,1,2,"[7, 10, 8]","['0.51', '0.461', '0.568']",270.0,500,614,,,,477.0,Upper Secondary,0.51,0.461,0.568,4,4,,522.425,489.636,,,,,,4.0,,,,,,,3,3
3,100,1,59,1,F,165.105,1,1,"[3, 9, 9]","['0.13', '0.196', '0.988']",475.0,,,,,,,Primary,0.13,0.196,0.988,,,,,,,,,,,,,,,,,,3,3
4,1000,48,50,5,F,671.598,3,5,"[10, 10, 3]","['1.0', '0.839', '0.832']",412.0,1249,1300,1313,738,748,1073.0,Upper Tertiary,1.0,0.839,0.832,5,5,5,785.977,789.783,788.28,4,5,605.749,737.021,5.0,0.6,0.719,0.405,0.6,0.737,0.356,3,3
5,1001,48,50,1,M,205.935,4,5,"[8, 10, 1]","['0.18', '0.257', '0.438']",217.0,1232,1329,1377,846,848,957.0,Primary,0.18,0.257,0.438,1,3,5,319.385,702.944,775.585,5,4,331.762,348.653,2.0,0.6,0.332,0.974,0.64,0.261,0.832,3,3
6,1002,45,44,5,M,733.978,4,5,"[9, 5, 9]","['0.95', '0.688', '0.986']",490.0,1191,1365,1387,884,805,1017.0,Upper Tertiary,0.95,0.688,0.986,5,5,5,788.114,744.676,751.142,5,1,496.281,289.493,4.0,0.6,0.496,0.498,0.11,0.235,0.467,3,3
7,1003,56,66,4,M,170.538,4,6,"[4, 6, 5]","['0.56', '0.171', '0.855']",426.0,,,,911,810,950.0,Lower Tertiary,0.56,0.171,0.855,,,,,,,3,5,790.145,787.289,3.0,0.54,0.79,0.872,0.9,0.738,0.938,3,3
8,1004,43,40,3,M,24.795,4,5,"[8, 9, 6]","['0.54', '0.029', '0.812']",405.0,1241,1337,1427,797,905,1029.0,Upper Secondary,0.54,0.029,0.812,3,5,5,50.305,713.298,484.245,2,4,129.837,179.492,4.0,0.38,0.097,0.783,0.48,0.213,0.874,3,3
9,1005,45,44,3,F,156.973,4,5,"[5, 8, 1]","['0.45', '0.177', '0.994']",497.0,1213,,,906,896,1027.0,Upper Secondary,0.45,0.177,0.994,5,,,559.654,,,1,5,589.318,653.47,4.0,0.11,0.552,0.986,0.8,0.49,0.975,3,3
10,1006,45,44,5,M,707.353,3,5,"[10, 7, 2]","['1.0', '0.752', '0.654']",327.0,1257,1361,,749,752,1036.0,Upper Tertiary,1.0,0.752,0.654,5,5,,558.784,619.438,,4,5,691.443,596.166,4.0,0.68,0.864,0.813,1.0,0.484,0.658,3,3
11,1007,45,44,4,F,61.607,4,5,"[3, 4, 2]","['0.52', '0.054', '0.94']",470.0,,,,741,735,1065.0,Lower Tertiary,0.52,0.054,0.94,,,,,,,4,5,600.524,576.181,3.0,0.76,0.563,0.857,0.75,0.54,0.66,3,3
12,1008,45,44,5,F,793.17,4,5,"[1, 5, 8]","['0.55', '0.744', '0.41']",204.0,1306,1356,1375,879,866,1079.0,Upper Tertiary,0.55,0.744,0.41,4,4,3,796.383,793.236,794.159,4,5,314.93,279.682,4.0,0.72,0.236,0.943,0.6,0.28,0.807,3,3
13,1009,47,48,5,F,622.316,4,5,"[6, 6, 7]","['0.8', '0.622', '0.776']",387.0,1224,1307,,800,885,1032.0,Upper Tertiary,0.8,0.622,0.776,4,5,,542.619,780.504,,5,4,679.405,750.887,4.0,0.55,0.679,0.887,0.68,0.657,0.908,3,3
14,101,22,61,5,F,481.282,1,3,"[6, 4, 5]","['0.8', '0.421', '0.438']",204.0,581,774,823,,,326.0,Upper Tertiary,0.8,0.421,0.438,5,5,4,640.67,647.889,603.119,,,,,4.0,,,,,,,3,3
15,1010,45,44,5,F,764.357,4,5,"[6, 2, 9]","['0.8', '0.573', '0.704']",352.0,1223,1312,1331,794,785,988.0,Upper Tertiary,0.8,0.573,0.704,4,5,5,479.745,663.121,677.794,5,4,747.838,745.041,4.0,0.75,0.935,0.917,0.64,0.792,0.979,3,3
16,1011,45,44,4,F,633.253,3,5,"[5, 4, 10]","['0.6', '0.554', '0.89']",445.0,1240,1308,,701,700,982.0,Lower Tertiary,0.6,0.554,0.89,5,4,,777.621,723.238,,5,2,409.473,48.296,3.0,0.8,0.435,0.814,0.3,0.057,0.784,3,3
17,1012,57,68,2,F,150.507,4,6,"[5, 5, 9]","['0.3', '0.141', '0.762']",380.0,1199,1266,1374,865,811,1085.0,Lower Secondary,0.3,0.141,0.762,5,4,3,688.546,420.603,631.696,5,4,735.978,246.337,3.0,0.85,0.506,0.923,0.76,0.231,0.959,3,3
