,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,3,58,3,M,352.029,1,1,"[4, 1, 1]","['0.42', '0.242', '0.854']",391.0,,,,,,Upper Secondary,0.42,0.242,0.854,,,,,,,,,,,,,,,,3,8
1,1,13,62,4,M,443.769,1,2,"[9, 3, 9]","['0.76', '0.361', '0.58']",265.0,623,651,,,388.0,Lower Tertiary,0.76,0.361,0.58,1,1,59.901,45.516,,,,,5.0,,,,,,,3,8
2,10,0,59,2,F,460.555,1,1,"[7, 10, 2]","['0.34', '0.576', '0']",,,,,,,Lower Secondary,0.34,0.576,0,,,,,,,,,,,,,,,,3,8
3,100,15,66,1,F,252.887,1,2,"[6, 4, 2]","['0.16', '0.221', '0.972']",452.0,584,,,,65.0,Primary,0.16,0.221,0.972,1,,38.65,,,,,,2.0,,,,,,,3,8
4,1000,55,60,1,M,681.244,4,6,"[10, 7, 4]","['0.2', '0.724', '0.694']",324.0,1171,1220,879,806,1036.0,Primary,0.2,0.724,0.694,1,1,633.621,725.362,2,1,549.711,184.041,1.0,0.24,0.687,0.59,0.14,0.207,0.416,3,8
5,1001,54,58,1,F,430.019,4,6,"[6, 6, 6]","['0.16', '0.43', '0.679']",318.0,1129,1191,807,759,985.0,Primary,0.16,0.43,0.679,1,1,237.535,184.043,1,2,75.114,151.382,2.0,0.2,0.085,0.573,0.32,0.142,0.449,3,8
6,1002,55,60,3,M,646.493,4,6,"[10, 3, 5]","['0.6', '0.525', '0.549']",257.0,1161,1173,745,740,1030.0,Upper Secondary,0.6,0.525,0.549,1,2,695.283,708.388,3,1,781.687,677.132,2.0,0.54,0.586,0.805,0.16,0.719,0.918,3,8
7,1003,55,60,1,M,11.805,4,6,"[1, 2, 4]","['0.11', '0.009', '0.833']",390.0,1172,1231,791,749,1044.0,Primary,0.11,0.009,0.833,1,2,557.702,694.94,1,2,56.263,107.627,2.0,0.11,0.053,0.63,0.24,0.094,0.265,3,8
8,1004,54,58,1,F,419.17,4,6,"[7, 2, 6]","['0.17', '0.314', '0.171']",80.0,1148,1181,886,893,1037.0,Primary,0.17,0.314,0.171,1,1,86.202,21.152,1,2,193.738,291.373,2.0,0.15,0.218,0.551,0.24,0.291,0.626,3,8
9,1005,54,58,1,M,213.864,5,6,"[7, 10, 3]","['0.17', '0.267', '0.691']",324.0,1190,1215,862,892,1051.0,Primary,0.17,0.267,0.691,1,1,641.845,330.545,1,2,619.946,490.145,1.0,0.13,0.542,0.972,0.26,0.49,0.407,3,8
