,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,25,66,3,M,279.185,1,3,"[7, 3, 4]","['0.51', '0.227', '0.813']",383.0,805,838,,,500.0,Upper Secondary,0.51,0.227,0.813,1,2,24.538,34.676,,,,,1.0,,,,,,,1,3
1,1,2,46,1,F,421.522,1,1,"[5, 2, 10]","['0.15', '0.316', '0.958']",435.0,,,,,423.0,Primary,0.15,0.316,0.958,,,,,,,,,3.0,,,,,,,1,3
2,10,4,48,3,F,353.339,1,1,"[2, 5, 9]","['0.36', '0.331', '0.787']",352.0,,,,,73.0,Upper Secondary,0.36,0.331,0.787,,,,,,,,,3.0,,,,,,,1,3
3,100,17,58,2,F,220.223,1,2,"[1, 1, 5]","['0.22', '0.151', '0.945']",427.0,527,578,,,410.0,Lower Secondary,0.22,0.151,0.945,2,1,67.828,115.397,,,,,3.0,,,,,,,1,3
4,1000,57,62,1,M,711.93,4,6,"[5, 9, 4]","['0.15', '0.845', '0.794']",346.0,1180,1219,795,809,983.0,Primary,0.15,0.845,0.794,1,1,797.746,794.651,1,1,798.084,771.328,1.0,0.2,0.748,0.661,0.11,0.627,0.623,1,3
5,1001,58,64,1,F,731.509,5,7,"[5, 8, 10]","['0.15', '0.823', '0.281']",123.0,1188,1273,774,827,1020.0,Primary,0.15,0.823,0.281,1,1,758.996,693.6,1,1,671.965,249.679,1.0,0.14,0.504,0.796,0.12,0.203,0.776,1,3
6,1002,58,64,1,M,314.192,5,7,"[8, 1, 9]","['0.18', '0.216', '0.418']",183.0,1117,1137,780,769,925.0,Primary,0.18,0.216,0.418,1,1,447.712,161.631,2,2,502.728,538.828,1.0,0.32,0.503,0.272,0.32,0.471,0.285,1,3
7,1003,60,68,1,F,578.584,4,6,"[4, 9, 7]","['0.14', '0.687', '0.824']",361.0,1217,1258,874,881,1091.0,Primary,0.14,0.687,0.824,2,1,792.535,724.459,1,1,761.122,558.249,2.0,0.15,0.523,0.917,0.12,0.384,0.962,1,3
8,1004,60,68,1,M,720.58,5,7,"[6, 4, 1]","['0.16', '0.631', '0.692']",304.0,1142,1143,840,889,934.0,Primary,0.16,0.631,0.692,1,1,746.912,769.658,2,1,786.816,726.619,2.0,0.22,0.836,0.792,0.12,0.817,0.702,1,3
9,1005,46,40,1,M,656.582,4,5,"[4, 3, 8]","['0.14', '0.533', '0.419']",184.0,1168,1198,875,913,997.0,Primary,0.14,0.533,0.419,1,1,675.826,494.107,1,1,10.251,689.283,1.0,0.12,0.012,0.998,0.16,0.819,0.788,1,3
10,1006,60,68,2,M,648.111,4,6,"[7, 10, 4]","['0.34', '0.81', '0.52']",229.0,1157,1161,799,823,951.0,Lower Secondary,0.34,0.81,0.52,2,1,700.08,721.3,3,2,587.809,738.599,2.0,0.33,0.625,0.974,0.28,0.785,0.941,1,3
11,1007,58,64,1,F,269.003,4,6,"[9, 3, 5]","['0.19', '0.219', '0.809']",355.0,1201,1245,843,935,1073.0,Primary,0.19,0.219,0.809,1,1,499.89,241.649,1,1,652.505,565.339,1.0,0.14,0.571,0.708,0.14,0.495,0.31,1,3
12,1008,59,66,1,M,781.692,4,6,"[7, 9, 3]","['0.17', '0.928', '0.323']",142.0,1071,1130,785,814,860.0,Primary,0.17,0.928,0.323,1,1,734.03,774.219,1,1,767.526,608.519,1.0,0.16,0.911,0.97,0.17,0.685,0.786,1,3
13,1009,57,62,1,M,606.608,4,6,"[2, 8, 4]","['0.12', '0.682', '0.791']",349.0,1160,1181,779,853,961.0,Primary,0.12,0.682,0.791,1,1,769.624,647.811,1,1,112.337,129.573,1.0,0.12,0.133,0.976,0.17,0.146,0.815,1,3
14,101,1,55,1,M,462.116,1,1,"[9, 7, 9]","['0.19', '0.491', '0.882']",404.0,,,,,,Primary,0.19,0.491,0.882,,,,,,,,,,,,,,,,1,3
15,1010,58,64,1,F,637.139,5,7,"[10, 8, 1]","['0.2', '0.717', '0.519']",229.0,1225,1264,856,990,1074.0,Primary,0.2,0.717,0.519,1,1,624.18,718.608,1,1,650.808,694.753,1.0,0.17,0.651,0.93,0.2,0.825,0.515,1,3
