,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,11,49,2,M,415.957,1,2,"[2, 5, 4]","['0.24', '0.39', '0.901']",420.0,,,,,,432.0,Lower Secondary,0.24,0.39,0.901,,,,,,,,,,,2.0,,,,,,,2,6
1,1,0,44,1,M,563.846,1,1,"[10, 9, 5]","['0.2', '0.67', '0']",,,,,,,,Primary,0.2,0.67,0,,,,,,,,,,,,,,,,,,2,6
2,10,1,59,5,M,675.263,1,1,"[9, 4, 6]","['0.95', '0.591', '0.185']",86.0,,,,,,,Upper Tertiary,0.95,0.591,0.185,,,,,,,,,,,,,,,,,,2,6
3,100,11,42,3,F,383.88,1,2,"[8, 4, 2]","['0.54', '0.336', '0.717']",334.0,543,745,,,,298.0,Upper Secondary,0.54,0.336,0.717,3,4,,711.502,304.627,,,,,,3.0,,,,,,,2,6
4,1000,56,68,3,F,332.858,4,6,"[4, 4, 4]","['0.42', '0.291', '0.568']",259.0,1211,1282,,771,766,962.0,Upper Secondary,0.42,0.291,0.568,2,4,,12.005,763.846,,3,2,316.763,242.177,3.0,0.42,0.218,0.812,0.38,0.227,0.938,2,6
5,1001,42,40,4,F,600.238,3,5,"[10, 7, 3]","['0.8', '0.638', '0.551']",250.0,1236,,,742,697,1043.0,Lower Tertiary,0.8,0.638,0.551,5,,,479.704,,,5,5,410.486,748.806,4.0,0.7,0.436,0.776,0.65,0.796,0.958,2,6
6,1002,53,60,5,F,790.3,4,6,"[6, 2, 3]","['0.8', '0.593', '0.682']",307.0,,,,775,781,952.0,Upper Tertiary,0.8,0.593,0.682,,,,,,,2,2,460.619,137.809,5.0,0.22,0.547,0.807,0.34,0.103,0.522,2,6
7,1003,42,38,4,M,785.307,4,5,"[9, 6, 10]","['0.76', '0.785', '0.92']",415.0,1239,1285,,842,807,989.0,Lower Tertiary,0.76,0.785,0.92,4,4,,582.765,705.614,,4,5,704.59,676.932,4.0,0.72,0.793,0.724,0.8,0.846,0.946,2,6
8,1004,53,60,2,M,237.453,4,6,"[10, 7, 7]","['0.4', '0.252', '0.782']",351.0,1231,1300,1323,797,755,990.0,Lower Secondary,0.4,0.252,0.782,3,3,5,607.87,202.286,176.856,5,5,546.126,263.307,2.0,0.65,0.512,0.962,0.65,0.23,0.948,2,6
9,1005,43,40,4,M,590.628,3,5,"[9, 2, 7]","['0.76', '0.443', '0.987']",444.0,1241,1256,1330,742,697,956.0,Lower Tertiary,0.76,0.443,0.987,5,4,5,309.208,692.018,765.109,5,5,410.486,748.806,4.0,0.7,0.436,0.776,0.65,0.796,0.958,2,6
10,1006,46,46,1,F,95.133,3,5,"[6, 7, 4]","['0.16', '0.101', '0.798']",360.0,1305,,,646,619,1045.0,Primary,0.16,0.101,0.798,1,,,104.182,,,2,2,159.025,12.898,1.0,0.4,0.109,0.97,0.38,0.016,0.912,2,6
11,1007,53,60,5,F,747.825,4,6,"[8, 1, 2]","['0.9', '0.514', '0.881']",398.0,1284,1385,1456,801,840,977.0,Upper Tertiary,0.9,0.514,0.881,5,4,4,627.324,84.67,293.217,3,3,714.02,601.814,5.0,0.42,0.759,0.802,0.45,0.752,0.834,2,6
12,1008,44,42,2,F,369.435,4,5,"[2, 10, 4]","['0.24', '0.462', '0.386']",175.0,1260,,,833,782,982.0,Lower Secondary,0.24,0.462,0.386,4,,,613.385,,,2,2,13.577,774.268,2.0,0.4,0.011,0.886,0.3,0.532,0.493,2,6
13,1009,43,40,5,F,562.476,3,5,"[10, 1, 6]","['1.0', '0.387', '0.691']",313.0,1309,,,531,547,1027.0,Upper Tertiary,1.0,0.387,0.691,5,,,545.971,,,5,5,303.407,626.127,5.0,0.9,0.265,0.565,1.0,0.47,0.641,2,6
14,101,0,58,3,F,617.953,1,1,"[3, 3, 1]","['0.39', '0.502', '0']",,,,,,,,Upper Secondary,0.39,0.502,0,,,,,,,,,,,,,,,,,,2,6
15,1010,53,60,5,F,772.595,4,6,"[5, 8, 2]","['0.75', '0.869', '0.863']",391.0,1301,1328,,784,777,957.0,Upper Tertiary,0.75,0.869,0.863,4,4,,702.163,768.028,,5,5,798.331,706.814,5.0,0.85,0.948,0.797,0.75,0.795,0.788,2,6
16,1011,45,44,3,F,74.344,3,5,"[9, 1, 6]","['0.57', '0.051', '0.96']",436.0,1299,,,711,692,960.0,Upper Secondary,0.57,0.051,0.96,3,,,790.698,,,4,2,456.954,775.767,3.0,0.56,0.371,0.316,0.3,0.776,0.912,2,6
17,1012,44,42,3,M,500.998,4,5,"[2, 7, 3]","['0.36', '0.532', '0.862']",392.0,1298,,,787,758,1051.0,Upper Secondary,0.36,0.532,0.862,2,,,640.186,,,3,1,160.974,36.501,3.0,0.42,0.141,0.808,0.12,0.046,0.765,2,6
18,1013,43,40,5,M,332.8,4,5,"[2, 1, 6]","['0.6', '0.229', '0.618']",282.0,1248,1262,1416,802,767,976.0,Upper Tertiary,0.6,0.229,0.618,5,3,3,591.663,144.795,148.425,5,5,473.973,760.916,4.0,0.7,0.415,0.248,0.95,0.666,0.294,2,6
19,1014,53,60,4,F,615.905,4,6,"[9, 7, 8]","['0.76', '0.654', '0.938']",427.0,1257,1403,,763,741,1070.0,Lower Tertiary,0.76,0.654,0.938,1,2,,239.045,367.901,,4,4,796.599,377.123,4.0,0.72,0.548,0.739,0.8,0.401,0.89,2,6
20,1015,51,56,5,M,774.783,4,6,"[9, 6, 2]","['0.95', '0.775', '0.763']",348.0,1312,,,826,778,1020.0,Upper Tertiary,0.95,0.775,0.763,5,,,742.464,,,5,5,413.999,710.254,5.0,0.75,0.492,0.745,0.6,0.799,0.834,2,6
21,1016,51,56,4,M,114.798,4,6,"[10, 2, 4]","['0.8', '0.086', '0.919']",420.0,1223,1281,1377,808,757,955.0,Lower Tertiary,0.8,0.086,0.919,5,4,4,617.289,570.901,495.233,5,5,498.624,727.979,4.0,0.9,0.53,0.657,0.75,0.5,0.958,2,6
22,1017,44,42,5,F,657.787,3,5,"[8, 4, 1]","['0.9', '0.576', '0.895']",409.0,1316,1320,1341,552,577,1058.0,Upper Tertiary,0.9,0.576,0.895,5,5,5,404.135,566.901,695.54,5,5,359.342,446.285,5.0,0.75,0.247,0.294,1.0,0.502,0.394,2,6
23,1018,51,56,3,F,63.701,4,6,"[6, 6, 5]","['0.48', '0.064', '0.716']",328.0,,,,845,821,987.0,Upper Secondary,0.48,0.064,0.716,,,,,,,4,4,384.235,721.211,3.0,0.56,0.288,0.852,0.44,0.586,0.84,2,6
24,1019,52,58,5,M,790.045,4,6,"[1, 7, 9]","['0.55', '0.839', '0.658']",302.0,1252,1255,1331,835,795,986.0,Upper Tertiary,0.55,0.839,0.658,5,5,4,570.481,705.614,701.09,5,5,485.588,783.98,5.0,0.75,0.607,0.888,0.8,0.735,0.968,2,6
25,102,1,55,4,F,695.723,1,1,"[8, 9, 6]","['0.72', '0.826', '0.195']",93.0,,,,,,,Lower Tertiary,0.72,0.826,0.195,,,,,,,,,,,,,,,,,,2,6
26,1020,45,44,5,F,750.482,3,5,"[5, 9, 2]","['0.75', '0.891', '0.622']",286.0,1312,,,722,691,1015.0,Upper Tertiary,0.75,0.891,0.622,5,,,742.464,,,4,4,355.395,776.753,5.0,0.76,0.378,0.728,0.72,0.922,0.484,2,6
27,1021,52,58,5,F,759.16,4,6,"[2, 10, 2]","['0.6', '0.949', '0.874']",401.0,1313,1386,,811,760,1031.0,Upper Tertiary,0.6,0.949,0.874,4,4,,777.489,780.305,,3,1,582.397,461.795,5.0,0.33,0.473,0.892,0.12,0.52,0.928,2,6
28,1022,43,40,5,F,708.734,3,5,"[4, 6, 4]","['0.7', '0.709', '0.596']",274.0,1258,1329,,747,746,1082.0,Upper Tertiary,0.7,0.709,0.596,4,5,,522.878,763.441,,5,5,681.102,687.226,5.0,1.0,0.468,0.916,0.85,0.859,0.952,2,6
29,1023,51,56,3,F,218.022,4,6,"[7, 9, 6]","['0.51', '0.259', '0.974']",447.0,1324,1373,1405,794,822,1030.0,Upper Secondary,0.51,0.259,0.974,5,4,4,776.414,749.427,742.596,4,4,722.628,791.154,3.0,0.52,0.723,0.956,0.6,0.742,0.972,2,6
30,1024,45,44,4,F,752.905,3,5,"[8, 5, 4]","['0.72', '0.706', '0.877']",401.0,1303,,,704,690,1089.0,Lower Tertiary,0.72,0.706,0.877,4,,,748.309,,,4,5,491.12,542.202,4.0,0.44,0.614,0.76,0.6,0.678,0.641,2,6
