,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,17,61,5,M,777.421,1,2,"[9, 6, 3]","['0.95', '0.777', '0.057']",25.0,618,710,,,200.0,Upper Tertiary,0.95,0.777,0.057,5,5,713.198,761.913,,,,,5.0,,,,,,,2,8
1,1,3,48,3,M,312.328,1,1,"[2, 9, 4]","['0.36', '0.371', '0.807']",356.0,,,,,,Upper Secondary,0.36,0.371,0.807,,,,,,,,,,,,,,,,2,8
2,10,19,70,5,F,407.744,1,2,"[8, 4, 5]","['0.9', '0.357', '0.546']",269.0,587,,,,290.0,Upper Tertiary,0.9,0.357,0.546,2,,35.977,,,,,,5.0,,,,,,,2,8
3,100,0,54,1,M,208.391,1,1,"[1, 10, 7]","['0.11', '0.26', '0']",,,,,,,Primary,0.11,0.26,0,,,,,,,,,,,,,,,,2,8
4,1000,55,56,1,M,731.825,4,6,"[3, 5, 10]","['0.13', '0.686', '0.57']",284.0,1186,1191,791,817,961.0,Primary,0.13,0.686,0.57,1,1,716.427,674.281,1,1,460.97,604.161,1.0,0.19,0.519,0.421,0.2,0.491,0.504,2,8
5,1001,56,58,1,M,738.911,4,6,"[1, 3, 3]","['0.11', '0.6', '0.501']",250.0,1274,,801,786,1054.0,Primary,0.11,0.6,0.501,1,,348.843,,1,1,797.293,799.976,1.0,0.18,0.897,0.782,0.11,0.95,0.577,2,8
6,1002,50,46,3,F,742.163,4,5,"[9, 8, 1]","['0.57', '0.835', '0.726']",363.0,1209,1226,749,767,1095.0,Upper Secondary,0.57,0.835,0.726,2,2,712.0,690.52,3,2,301.649,103.659,1.0,0.51,0.226,0.806,0.32,0.104,0.924,2,8
7,1003,49,44,1,M,461.295,4,5,"[7, 1, 9]","['0.17', '0.317', '0.73']",362.0,1208,1278,820,844,1044.0,Primary,0.17,0.317,0.73,1,1,543.366,562.338,3,2,727.582,787.787,1.0,0.54,0.5,0.78,0.38,0.886,0.646,2,8
8,1004,55,56,1,M,550.323,5,6,"[5, 6, 6]","['0.15', '0.55', '0.881']",438.0,1195,1275,843,883,987.0,Primary,0.15,0.55,0.881,1,1,766.155,683.178,1,1,593.703,674.181,1.0,0.12,0.594,0.804,0.16,0.59,0.742,2,8
9,1005,55,56,1,F,45.125,4,6,"[8, 1, 5]","['0.18', '0.031', '0.696']",344.0,1218,1245,839,788,1064.0,Primary,0.18,0.031,0.696,1,1,350.829,545.857,2,2,777.249,595.185,1.0,0.3,0.583,0.998,0.24,0.446,0.958,2,8
10,1006,54,54,3,M,793.252,4,6,"[1, 9, 9]","['0.33', '0.942', '0.947']",468.0,1204,1229,775,836,989.0,Upper Secondary,0.33,0.942,0.947,1,2,798.504,797.814,3,3,791.96,259.755,3.0,0.54,0.99,0.828,0.48,0.276,0.558,2,8
11,1007,48,42,2,M,676.193,4,5,"[6, 5, 8]","['0.32', '0.634', '0.781']",381.0,1221,1254,845,830,995.0,Lower Secondary,0.32,0.634,0.781,1,2,78.606,688.001,2,2,318.982,726.056,2.0,0.22,0.359,0.804,0.4,0.499,0.932,2,8
12,1008,56,58,1,F,23.511,4,6,"[7, 7, 6]","['0.17', '0.025', '0.727']",355.0,,,793,798,1019.0,Primary,0.17,0.025,0.727,,,,,2,2,38.312,652.042,1.0,0.3,0.029,0.541,0.4,0.489,0.614,2,8
13,1009,59,64,1,M,777.472,5,7,"[9, 10, 4]","['0.19', '0.972', '0.758']",370.0,1270,1363,834,784,992.0,Primary,0.19,0.972,0.758,1,1,790.394,792.689,1,1,512.245,766.449,1.0,0.2,0.64,0.794,0.13,0.671,0.76,2,8
14,101,2,45,2,F,223.69,1,1,"[10, 8, 8]","['0.4', '0.252', '0.874']",430.0,,,,,425.0,Lower Secondary,0.4,0.252,0.874,,,,,,,,,4.0,,,,,,,2,8
15,1010,56,58,1,F,756.864,4,6,"[4, 3, 1]","['0.14', '0.615', '0.99']",482.0,1247,1352,837,770,1066.0,Primary,0.14,0.615,0.99,1,1,777.158,469.885,1,1,555.098,712.891,1.0,0.12,0.624,0.83,0.13,0.579,0.648,2,8
16,1011,56,58,1,F,702.939,4,6,"[3, 5, 8]","['0.13', '0.659', '0.764']",373.0,1253,1315,771,815,1072.0,Primary,0.13,0.659,0.764,1,1,648.516,749.632,1,1,521.381,683.124,1.0,0.15,0.652,0.886,0.19,0.598,0.876,2,8
17,1012,56,58,1,M,641.449,4,6,"[1, 10, 3]","['0.11', '0.802', '0.417']",203.0,1200,1239,757,772,977.0,Primary,0.11,0.802,0.417,1,1,799.107,780.963,1,1,200.311,752.867,1.0,0.16,0.225,0.376,0.12,0.659,0.372,2,8
18,1013,51,48,1,M,789.273,4,5,"[1, 2, 9]","['0.11', '0.592', '0.031']",15.0,1248,1319,864,871,1081.0,Primary,0.11,0.592,0.031,1,1,642.948,547.46,1,1,683.266,789.232,1.0,0.11,0.641,0.778,0.11,0.74,0.914,2,8
19,1014,50,46,1,M,705.463,4,5,"[6, 2, 8]","['0.16', '0.529', '0.74']",361.0,1219,1252,854,853,1025.0,Primary,0.16,0.529,0.74,1,1,569.004,598.418,1,1,218.399,688.652,1.0,0.14,0.273,0.926,0.13,0.516,0.914,2,8
20,1015,55,56,1,M,670.381,4,6,"[7, 2, 10]","['0.17', '0.503', '0.36']",176.0,1183,1193,794,832,968.0,Primary,0.17,0.503,0.36,1,1,477.547,608.933,1,1,541.611,265.286,1.0,0.16,0.372,0.477,0.16,0.232,0.604,2,8
21,1016,47,40,1,F,409.771,4,5,"[6, 3, 4]","['0.16', '0.333', '0.971']",476.0,1220,1279,804,799,1057.0,Primary,0.16,0.333,0.971,1,1,485.205,620.742,1,1,696.809,799.271,1.0,0.16,0.61,0.67,0.15,0.599,0.569,2,8
22,1017,48,42,1,M,530.306,4,5,"[6, 2, 6]","['0.16', '0.398', '0.588']",288.0,1258,1317,803,831,1070.0,Primary,0.16,0.398,0.588,1,1,410.51,651.606,1,1,455.649,496.941,1.0,0.17,0.37,0.652,0.19,0.404,0.726,2,8
23,1018,49,44,1,F,507.777,4,5,"[2, 2, 3]","['0.12', '0.381', '0.947']",464.0,1232,1338,762,764,1078.0,Primary,0.12,0.381,0.947,1,1,713.498,753.96,1,1,205.522,304.027,1.0,0.16,0.206,0.952,0.14,0.228,0.878,2,8
24,1019,48,42,1,M,72.347,4,5,"[2, 10, 9]","['0.12', '0.09', '0.55']",270.0,,,809,790,1008.0,Primary,0.12,0.09,0.55,,,,,1,1,517.953,112.381,1.0,0.15,0.356,0.844,0.15,0.077,0.962,2,8
25,102,2,49,4,F,206.633,1,1,"[8, 2, 10]","['0.72', '0.155', '0.955']",468.0,,,,,273.0,Lower Tertiary,0.72,0.155,0.955,,,,,,,,,4.0,,,,,,,2,8
26,1020,59,64,1,M,766.318,5,6,"[4, 3, 2]","['0.14', '0.623', '0.596']",293.0,1168,1177,855,859,950.0,Primary,0.14,0.623,0.596,1,1,796.351,779.891,1,1,493.68,774.888,1.0,0.12,0.401,0.998,0.15,0.92,0.946,2,8
27,1021,49,44,1,F,760.653,4,5,"[8, 1, 7]","['0.18', '0.523', '0.715']",351.0,1213,1235,768,776,1031.0,Primary,0.18,0.523,0.715,1,1,640.592,746.331,2,1,461.963,786.289,1.0,0.26,0.549,0.956,0.13,0.688,0.928,2,8
