,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,17,69,3,F,204.595,1,2,"[8, 5, 2]","['0.54', '0.192', '0.876']",416.0,,,,,404.0,Upper Secondary,0.54,0.192,0.876,,,,,,,,,2.0,,,,,,,1,5
1,1,15,68,3,M,389.575,1,2,"[7, 4, 1]","['0.51', '0.341', '0.682']",328.0,,,,,141.0,Upper Secondary,0.51,0.341,0.682,,,,,,,,,3.0,,,,,,,1,5
2,10,14,66,2,F,326.363,1,2,"[1, 2, 8]","['0.22', '0.245', '0.932']",442.0,587,,,,244.0,Lower Secondary,0.22,0.245,0.932,2,,697.426,,,,,,2.0,,,,,,,1,5
3,100,0,54,3,M,667.476,1,1,"[4, 8, 7]","['0.42', '0.751', '0']",,,,,,,Upper Secondary,0.42,0.751,0,,,,,,,,,,,,,,,,1,5
4,1000,55,56,1,F,749.583,4,6,"[8, 1, 2]","['0.18', '0.515', '0.645']",316.0,1125,1138,864,841,975.0,Primary,0.18,0.515,0.645,1,1,666.548,532.964,1,2,748.16,635.535,1.0,0.15,0.608,0.826,0.38,0.755,0.428,1,5
5,1001,52,50,1,M,775.949,4,5,"[6, 8, 4]","['0.16', '0.873', '0.576']",282.0,,,863,839,,Primary,0.16,0.873,0.576,,,,,1,1,761.348,696.876,,0.15,0.809,0.994,0.15,0.784,0.852,1,5
6,1002,57,60,2,F,787.222,4,6,"[4, 8, 5]","['0.28', '0.886', '0.857']",421.0,1135,1151,828,779,966.0,Lower Secondary,0.28,0.886,0.857,1,1,244.853,299.487,2,1,533.75,467.881,1.0,0.3,0.467,0.306,0.16,0.585,0.807,1,5
7,1003,48,42,1,M,680.156,4,5,"[2, 9, 2]","['0.12', '0.808', '0.426']",209.0,1225,1260,809,731,1119.0,Primary,0.12,0.808,0.426,1,1,791.721,743.412,2,1,727.695,629.929,1.0,0.38,0.864,0.482,0.11,0.512,0.675,1,5
8,1004,57,60,1,M,317.597,4,6,"[9, 7, 9]","['0.19', '0.337', '0.574']",282.0,1182,1202,847,812,1062.0,Primary,0.19,0.337,0.574,1,1,296.544,73.242,1,2,757.405,12.207,2.0,0.14,0.805,0.782,0.32,0.01,0.844,1,5
9,1005,55,56,1,M,456.967,4,6,"[7, 8, 10]","['0.17', '0.514', '0.888']",435.0,1187,1192,871,835,1058.0,Primary,0.17,0.514,0.888,1,1,783.925,694.014,1,1,540.251,144.76,1.0,0.2,0.473,0.85,0.19,0.136,0.928,1,5
10,1006,56,58,2,F,764.955,4,6,"[8, 2, 5]","['0.36', '0.574', '0.681']",331.0,1131,1145,803,774,981.0,Lower Secondary,0.36,0.574,0.681,2,2,766.773,463.642,1,2,708.877,720.36,1.0,0.19,0.842,0.415,0.32,0.63,0.285,1,5
11,1007,49,44,1,M,584.751,4,5,"[10, 5, 5]","['0.2', '0.548', '0.401']",194.0,1207,1241,813,751,1073.0,Primary,0.2,0.548,0.401,1,1,731.283,778.674,1,1,373.476,566.578,1.0,0.2,0.397,0.242,0.16,0.496,0.705,1,5
12,1008,55,56,1,M,723.236,4,6,"[10, 9, 8]","['0.2', '0.859', '0.344']",165.0,1152,1159,757,811,1024.0,Primary,0.2,0.859,0.344,1,1,732.474,729.433,1,1,759.085,736.808,1.0,0.12,0.901,0.909,0.12,0.829,0.516,1,5
13,1009,56,58,2,M,726.975,4,6,"[1, 6, 7]","['0.22', '0.727', '0.331']",159.0,,,879,844,,Lower Secondary,0.22,0.727,0.331,,,,,2,2,789.506,562.535,,0.34,0.641,0.701,0.34,0.633,0.737,1,5
14,101,15,52,3,F,281.11,1,2,"[3, 5, 3]","['0.39', '0.264', '0.842']",406.0,627,659,,,43.0,Upper Secondary,0.39,0.264,0.842,2,1,145.187,113.626,,,,,4.0,,,,,,,1,5
15,1010,57,60,1,F,632.867,4,6,"[3, 4, 9]","['0.13', '0.554', '0.625']",300.0,1126,1140,878,831,888.0,Primary,0.13,0.554,0.625,2,2,782.409,672.221,1,1,246.848,740.036,3.0,0.11,0.201,0.668,0.2,0.509,0.516,1,5
16,1011,56,58,1,M,524.556,4,6,"[7, 1, 3]","['0.17', '0.361', '0.933']",449.0,1162,1167,887,870,1044.0,Primary,0.17,0.361,0.933,1,1,744.173,698.287,1,2,29.161,773.014,1.0,0.13,0.029,0.849,0.28,0.773,0.521,1,5
