,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,1,59,2,F,417.285,1,1,"[9, 5, 3]","['0.38', '0.391', '0.752']",340.0,,,,,,Lower Secondary,0.38,0.391,0.752,,,,,,,,,,,,,,,,2,1
1,1,2,45,3,M,443.062,1,1,"[9, 1, 10]","['0.57', '0.305', '0.716']",327.0,605,695,,,487.0,Upper Secondary,0.57,0.305,0.716,1,2,11.912,10.107,,,,,3.0,,,,,,,2,1
2,10,0,44,5,F,581.244,1,1,"[7, 2, 4]","['0.85', '0.436', '0']",,,,,,,Upper Tertiary,0.85,0.436,0,,,,,,,,,,,,,,,,2,1
3,100,13,55,3,F,150.178,1,2,"[1, 3, 10]","['0.33', '0.122', '0.949']",430.0,687,,,,168.0,Upper Secondary,0.33,0.122,0.949,2,,10.331,,,,,,3.0,,,,,,,2,1
4,1000,58,68,1,M,43.536,5,6,"[5, 2, 3]","['0.15', '0.033', '0.096']",47.0,1162,1253,765,863,953.0,Primary,0.15,0.033,0.096,1,1,580.723,643.979,2,2,228.422,162.131,1.0,0.32,0.157,0.655,0.22,0.162,0.568,2,1
5,1001,53,58,1,F,358.021,4,5,"[9, 5, 5]","['0.19', '0.336', '0.55']",269.0,1191,1265,796,848,1082.0,Primary,0.19,0.336,0.55,1,1,316.146,283.286,3,3,87.972,606.109,1.0,0.42,0.066,0.647,0.39,0.682,0.92,2,1
6,1002,55,62,1,F,254.701,4,6,"[3, 7, 4]","['0.13', '0.271', '0.19']",93.0,1190,1215,806,860,1047.0,Primary,0.13,0.271,0.19,1,1,456.48,430.508,1,1,247.327,70.656,1.0,0.11,0.201,0.785,0.11,0.088,0.448,2,1
7,1003,47,46,1,M,759.599,4,5,"[7, 6, 7]","['0.17', '0.76', '0.845']",415.0,1259,1280,741,865,958.0,Primary,0.17,0.76,0.845,1,1,647.939,600.165,1,1,796.636,14.191,1.0,0.12,0.548,0.657,0.18,0.015,0.744,2,1
8,1004,56,62,1,M,632.149,4,6,"[5, 2, 2]","['0.15', '0.474', '0.422']",206.0,1229,,777,859,983.0,Primary,0.15,0.474,0.422,1,,633.896,,1,1,523.869,500.952,1.0,0.19,0.458,0.466,0.16,0.47,0.6,2,1
9,1005,55,60,1,F,26.324,5,6,"[7, 2, 7]","['0.17', '0.02', '0.402']",196.0,,,765,863,1138.0,Primary,0.17,0.02,0.402,,,,,2,2,228.422,162.131,2.0,0.32,0.157,0.655,0.22,0.162,0.568,2,1
10,1006,56,62,1,M,797.682,5,6,"[8, 5, 5]","['0.18', '0.748', '0.91']",443.0,1266,1270,825,914,964.0,Primary,0.18,0.748,0.91,1,1,721.021,787.345,1,1,9.896,722.28,1.0,0.14,0.008,0.36,0.14,0.858,0.692,2,1
11,1007,58,66,1,F,109.635,5,7,"[3, 7, 5]","['0.13', '0.116', '0.531']",259.0,1192,1222,881,933,1079.0,Primary,0.13,0.116,0.531,1,1,736.18,278.559,2,1,708.773,558.493,1.0,0.32,0.532,0.476,0.14,0.454,0.66,2,1
12,1008,55,60,2,M,30.195,4,6,"[6, 10, 10]","['0.32', '0.038', '0.677']",331.0,,,723,803,955.0,Lower Secondary,0.32,0.038,0.677,,,,,3,2,17.158,283.184,1.0,0.45,0.015,0.652,0.4,0.248,0.635,2,1
13,1009,55,60,1,M,478.988,5,6,"[10, 10, 1]","['0.2', '0.599', '0.676']",331.0,1170,1241,834,879,992.0,Primary,0.2,0.599,0.676,1,1,799.037,799.442,3,2,169.549,309.794,1.0,0.33,0.201,0.584,0.4,0.252,0.405,2,1
14,101,7,62,3,F,705.032,1,1,"[2, 6, 10]","['0.36', '0.705', '0.705']",349.0,,,,,6.0,Upper Secondary,0.36,0.705,0.705,,,,,,,,,3.0,,,,,,,2,1
15,1010,56,62,1,F,769.227,4,6,"[9, 4, 7]","['0.19', '0.673', '0.831']",407.0,1210,1301,776,830,1075.0,Primary,0.19,0.673,0.831,1,1,493.714,390.32,1,1,103.277,171.305,1.0,0.11,0.11,0.598,0.13,0.161,0.585,2,1
