,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,23,61,5,F,507.065,1,3,"[10, 6, 3]","['1.0', '0.507', '0.254']",123.0,693,806,896,,,437.0,Upper Tertiary,1.0,0.507,0.254,5,5,5,499.136,546.725,790.548,,,,,4.0,,,,,,,3,7
1,1,0,45,1,F,192.426,1,1,"[2, 6, 6]","['0.12', '0.192', '0']",,,,,,,,Primary,0.12,0.192,0,,,,,,,,,,,,,,,,,,3,7
2,10,11,50,3,F,351.819,1,2,"[9, 8, 2]","['0.57', '0.396', '0.615']",284.0,576,,,,,211.0,Upper Secondary,0.57,0.396,0.615,5,,,680.744,,,,,,,4.0,,,,,,,3,7
3,100,22,63,3,M,668.052,1,3,"[3, 7, 4]","['0.39', '0.71', '0.675']",308.0,709,728,805,,,374.0,Upper Secondary,0.39,0.71,0.675,3,4,2,689.168,694.198,21.89,,,,,2.0,,,,,,,3,7
4,1000,41,36,3,F,2.041,3,5,"[4, 10, 8]","['0.42', '0.003', '0.935']",464.0,,,,717,725,984.0,Upper Secondary,0.42,0.003,0.935,,,,,,,2,4,98.139,132.226,4.0,0.3,0.067,0.88,0.44,0.116,0.894,3,7
5,10000,499,4,4,M,265.386,47,48,"[8, 1, 7]","['0.72', '0.182', '0.749']",320.0,,,,9763,9727,10033.0,Lower Tertiary,0.72,0.182,0.749,,,,,,,4,5,633.45,677.705,5.0,0.72,0.554,0.768,0.8,0.551,0.896,3,7
6,10001,499,4,3,M,785.304,48,49,"[6, 1, 3]","['0.48', '0.54', '0.958']",409.0,,,,9762,9771,10016.0,Upper Secondary,0.48,0.54,0.958,,,,,,,2,4,772.375,799.044,4.0,0.24,0.869,0.964,0.44,0.949,0.944,3,7
7,10002,499,4,4,F,514.324,47,48,"[1, 9, 3]","['0.44', '0.611', '0.742']",317.0,,,,9775,9778,9992.0,Lower Tertiary,0.44,0.611,0.742,,,,,,,1,5,726.795,755.004,5.0,0.16,0.636,0.92,0.75,0.802,0.916,3,7
8,10003,499,4,5,M,797.847,47,48,"[6, 1, 10]","['0.8', '0.549', '0.897']",383.0,,,,9773,9769,10051.0,Upper Tertiary,0.8,0.549,0.897,,,,,,,3,5,711.339,769.624,5.0,0.57,0.889,0.89,0.95,0.962,0.516,3,7
9,10004,499,4,5,M,582.195,47,48,"[7, 8, 7]","['0.85', '0.655', '0.995']",422.0,,,,9774,9768,10013.0,Upper Tertiary,0.85,0.655,0.995,,,,,,,5,4,526.077,50.676,4.0,0.85,0.395,0.9,0.76,0.063,0.675,3,7
10,10005,499,4,5,M,627.946,47,48,"[7, 7, 7]","['0.85', '0.667', '0.905']",379.0,,,,9795,9808,10052.0,Upper Tertiary,0.85,0.667,0.905,,,,,,,5,3,712.385,737.443,5.0,1.0,0.579,0.647,0.6,0.784,0.753,3,7
11,10006,499,4,4,F,72.515,47,48,"[3, 7, 5]","['0.52', '0.077', '0.902']",379.0,,,,9758,9845,9961.0,Lower Tertiary,0.52,0.077,0.902,,,,,,,5,4,741.208,564.821,3.0,0.7,0.695,0.898,0.64,0.494,0.766,3,7
12,10007,499,4,5,M,701.164,47,48,"[10, 2, 10]","['1.0', '0.526', '0.995']",418.0,,,,9757,9746,10015.0,Upper Tertiary,1.0,0.526,0.995,,,,,,,4,5,556.201,764.213,3.0,0.68,0.591,0.922,0.95,0.573,0.978,3,7
13,10008,499,2,5,F,794.2,48,49,"[8, 10, 4]","['0.9', '0.993', '0.988']",415.0,,,,9793,9784,9978.0,Upper Tertiary,0.9,0.993,0.988,,,,,,,5,4,786.805,651.226,4.0,0.95,0.984,0.734,0.76,0.773,0.69,3,7
14,10009,499,2,5,M,508.259,47,48,"[6, 7, 5]","['0.8', '0.54', '0.207']",87.0,,,,9749,9743,10072.0,Upper Tertiary,0.8,0.54,0.207,,,,,,,5,3,619.809,639.727,5.0,0.95,0.504,0.834,0.48,0.68,0.902,3,7
15,1001,51,56,1,F,139.459,4,6,"[2, 7, 7]","['0.12', '0.148', '0.905']",450.0,1251,1272,1371,856,754,949.0,Primary,0.12,0.148,0.905,2,2,1,563.968,686.769,654.892,4,5,393.67,477.323,2.0,0.64,0.32,0.978,0.7,0.388,0.975,3,7
16,10010,499,2,3,M,76.597,48,49,"[5, 7, 8]","['0.45', '0.081', '0.927']",391.0,,,,9825,9816,10081.0,Upper Secondary,0.45,0.081,0.927,,,,,,,5,3,533.921,113.588,1.0,0.55,0.534,0.876,0.39,0.078,0.91,3,7
17,10011,499,2,3,F,624.499,47,48,"[10, 1, 6]","['0.6', '0.429', '0.976']",413.0,,,,9807,9756,9994.0,Upper Secondary,0.6,0.429,0.976,,,,,,,5,4,665.36,513.128,4.0,0.7,0.665,0.944,0.44,0.609,0.986,3,7
18,10012,499,2,5,M,786.489,48,49,"[6, 4, 10]","['0.8', '0.688', '0.877']",372.0,,,,9741,9718,10076.0,Upper Tertiary,0.8,0.688,0.877,,,,,,,1,4,311.373,710.914,2.0,0.2,0.292,0.88,0.76,0.622,0.648,3,7
19,10013,499,2,4,F,453.565,47,48,"[9, 5, 6]","['0.76', '0.425', '0.675']",286.0,,,,9775,9778,10004.0,Lower Tertiary,0.76,0.425,0.675,,,,,,,1,5,726.795,755.004,5.0,0.16,0.636,0.92,0.75,0.802,0.916,3,7
20,10014,499,2,5,M,794.49,47,48,"[2, 10, 4]","['0.6', '0.993', '0.984']",418.0,,,,9773,9769,10079.0,Upper Tertiary,0.6,0.993,0.984,,,,,,,3,5,711.339,769.624,2.0,0.57,0.889,0.89,0.95,0.962,0.516,3,7
21,10015,499,2,3,F,147.34,46,48,"[3, 9, 8]","['0.39', '0.175', '0.575']",245.0,,,,9755,9734,10007.0,Upper Secondary,0.39,0.175,0.575,,,,,,,5,2,409.366,327.71,5.0,0.6,0.384,0.732,0.22,0.266,0.812,3,7
22,10016,499,2,4,F,233.173,47,48,"[4, 8, 4]","['0.56', '0.262', '0.974']",416.0,,,,9758,9845,10001.0,Lower Tertiary,0.56,0.262,0.974,,,,,,,5,4,741.208,564.821,3.0,0.7,0.695,0.898,0.64,0.494,0.766,3,7
23,10017,499,2,3,F,152.981,48,49,"[5, 5, 7]","['0.45', '0.143', '0.871']",371.0,,,,9761,9833,9983.0,Upper Secondary,0.45,0.143,0.871,,,,,,,5,3,546.902,439.471,5.0,0.55,0.41,0.737,0.48,0.439,0.729,3,7
24,10018,499,2,2,F,195.004,48,49,"[5, 2, 6]","['0.3', '0.146', '0.803']",343.0,,,,9829,9788,9988.0,Lower Secondary,0.3,0.146,0.803,,,,,,,4,3,126.923,128.192,1.0,0.6,0.119,0.914,0.33,0.152,0.996,3,7
25,10019,499,2,5,M,785.588,47,48,"[7, 7, 9]","['0.85', '0.835', '0.995']",426.0,,,,9818,9802,10068.0,Upper Tertiary,0.85,0.835,0.995,,,,,,,4,5,757.777,699.333,3.0,0.52,0.852,0.948,1.0,0.874,0.95,3,7
26,1002,41,36,4,F,83.944,4,5,"[2, 3, 6]","['0.48', '0.068', '0.793']",394.0,1234,1352,1355,743,740,970.0,Lower Tertiary,0.48,0.068,0.793,4,3,4,184.296,298.088,300.048,3,5,530.583,535.094,5.0,0.57,0.431,0.764,0.7,0.435,0.79,3,7
27,10020,499,2,4,M,152.042,47,48,"[5, 5, 4]","['0.6', '0.143', '0.843']",360.0,,,,9813,9843,10063.0,Lower Tertiary,0.6,0.143,0.843,,,,,,,5,4,389.857,176.523,3.0,0.9,0.439,0.59,0.72,0.121,0.996,3,7
28,10021,499,2,4,F,476.979,47,48,"[8, 7, 2]","['0.72', '0.507', '0.871']",373.0,,,,9863,9857,9997.0,Lower Tertiary,0.72,0.507,0.871,,,,,,,4,3,638.179,36.112,3.0,0.52,0.479,0.661,0.39,0.032,0.712,3,7
29,10022,499,2,5,M,626.994,48,49,"[6, 2, 2]","['0.8', '0.47', '0.923']",393.0,,,,9819,9835,10065.0,Upper Tertiary,0.8,0.47,0.923,,,,,,,5,2,641.555,189.506,3.0,0.65,0.441,0.796,0.28,0.213,0.825,3,7
30,10023,499,2,5,F,695.748,47,48,"[4, 1, 7]","['0.7', '0.478', '0.953']",406.0,,,,9786,9742,9932.0,Upper Tertiary,0.7,0.478,0.953,,,,,,,5,5,762.978,380.697,3.0,1.0,0.763,0.972,1.0,0.428,0.83,3,7
31,10024,499,2,3,F,725.228,48,49,"[2, 10, 8]","['0.36', '0.907', '0.925']",393.0,,,,9762,9771,9946.0,Upper Secondary,0.36,0.907,0.925,,,,,,,2,4,772.375,799.044,5.0,0.24,0.869,0.964,0.44,0.949,0.944,3,7
32,10025,499,2,5,F,756.044,47,48,"[10, 6, 3]","['1.0', '0.756', '0.8']",341.0,,,,9750,9740,9984.0,Upper Tertiary,1.0,0.756,0.8,,,,,,,4,5,727.321,524.169,5.0,0.44,0.545,0.998,1.0,0.622,0.562,3,7
33,10026,499,2,5,M,693.642,48,49,"[1, 8, 3]","['0.55', '0.78', '0.603']",257.0,,,,9840,9820,10120.0,Upper Tertiary,0.55,0.78,0.603,,,,,,,5,4,554.96,35.85,4.0,0.8,0.416,0.608,0.64,0.043,0.9,3,7
34,10027,499,2,5,F,723.213,48,49,"[6, 9, 1]","['0.8', '0.859', '0.845']",360.0,,,,9827,9754,9976.0,Upper Tertiary,0.8,0.859,0.845,,,,,,,4,5,799.998,766.566,5.0,0.48,0.85,0.789,0.95,0.862,0.966,3,7
35,10028,499,2,4,M,257.413,47,48,"[4, 1, 2]","['0.56', '0.177', '0.836']",357.0,,,,9861,9881,10096.0,Lower Tertiary,0.56,0.177,0.836,,,,,,,5,4,653.554,788.508,5.0,0.75,0.735,0.998,0.56,0.542,0.994,3,7
36,10029,499,2,5,M,597.743,47,48,"[6, 10, 1]","['0.8', '0.747', '0.869']",371.0,,,,9828,9777,10064.0,Upper Tertiary,0.8,0.747,0.869,,,,,,,4,5,731.778,637.254,3.0,0.68,0.595,0.501,0.6,0.558,0.475,3,7
37,1003,44,42,5,M,597.312,3,5,"[6, 5, 6]","['0.8', '0.56', '0.932']",464.0,1282,1317,1351,723,726,1061.0,Upper Tertiary,0.8,0.56,0.932,4,2,4,622.286,696.452,771.46,5,3,731.233,739.25,2.0,0.7,0.777,0.57,0.45,0.508,0.576,3,7
38,10030,499,2,4,M,625.402,48,49,"[4, 3, 6]","['0.56', '0.508', '0.822']",352.0,,,,9789,9792,10114.0,Lower Tertiary,0.56,0.508,0.822,,,,,,,2,1,757.78,172.321,3.0,0.24,0.521,0.834,0.16,0.118,0.866,3,7
39,10031,499,2,1,M,797.26,48,49,"[4, 5, 6]","['0.14', '0.747', '0.892']",380.0,,,,9841,9844,10116.0,Primary,0.14,0.747,0.892,,,,,,,4,5,793.622,780.099,3.0,0.68,0.744,0.994,1.0,0.926,0.986,3,7
40,10032,499,2,2,F,413.233,48,49,"[7, 6, 1]","['0.34', '0.413', '0.923']",394.0,,,,9751,9744,9990.0,Lower Secondary,0.34,0.413,0.923,,,,,,,5,4,598.519,294.985,5.0,0.75,0.411,0.934,0.64,0.332,0.988,3,7
41,10033,499,2,5,F,549.869,47,48,"[6, 2, 1]","['0.8', '0.412', '0.977']",417.0,,,,9795,9808,10000.0,Upper Tertiary,0.8,0.412,0.977,,,,,,,5,3,712.385,737.443,4.0,1.0,0.579,0.647,0.6,0.784,0.753,3,7
42,10034,499,2,5,F,434.655,47,48,"[4, 5, 9]","['0.7', '0.407', '0.935']",400.0,,,,9815,9767,9986.0,Upper Tertiary,0.7,0.407,0.935,,,,,,,4,5,163.077,501.628,4.0,0.8,0.153,0.956,0.9,0.408,0.966,3,7
43,10035,499,2,1,M,690.447,47,48,"[5, 6, 7]","['0.15', '0.69', '0.748']",321.0,,,,9790,9794,10093.0,Primary,0.15,0.69,0.748,,,,,,,5,5,799.916,737.397,4.0,0.9,0.8,0.988,0.95,0.83,0.998,3,7
44,10036,499,2,4,F,758.508,47,48,"[5, 2, 7]","['0.6', '0.569', '0.93']",399.0,,,,9781,9748,9871.0,Lower Tertiary,0.6,0.569,0.93,,,,,,,5,4,573.445,777.7,5.0,0.8,0.609,0.974,0.64,0.875,0.926,3,7
45,10037,499,2,5,M,797.293,47,48,"[7, 4, 2]","['0.85', '0.698', '0.891']",383.0,,,,9757,9746,10104.0,Upper Tertiary,0.85,0.698,0.891,,,,,,,4,5,556.201,764.213,4.0,0.68,0.591,0.922,0.95,0.573,0.978,3,7
46,10038,499,2,5,M,148.022,48,49,"[3, 3, 2]","['0.65', '0.12', '0.965']",416.0,,,,9810,9783,10108.0,Upper Tertiary,0.65,0.12,0.965,,,,,,,2,3,99.719,84.749,4.0,0.28,0.093,0.848,0.42,0.079,0.956,3,7
47,10039,499,2,5,F,723.594,47,48,"[3, 5, 7]","['0.65', '0.678', '0.97']",418.0,,,,9776,9862,9995.0,Upper Tertiary,0.65,0.678,0.97,,,,,,,5,4,648.569,523.922,4.0,0.6,0.689,0.479,0.8,0.655,0.988,3,7
48,1004,44,42,4,F,642.056,3,5,"[6, 10, 6]","['0.64', '0.803', '0.769']",383.0,1253,1291,1346,584,672,857.0,Lower Tertiary,0.64,0.803,0.769,4,5,4,634.911,647.586,121.175,5,4,676.707,698.641,5.0,0.6,0.677,0.793,0.6,0.742,0.824,3,7
49,10040,499,2,5,M,726.683,48,49,"[7, 2, 10]","['0.85', '0.545', '0.718']",310.0,,,,9798,9787,10088.0,Upper Tertiary,0.85,0.545,0.718,,,,,,,4,5,40.784,790.983,5.0,0.8,0.038,0.952,0.95,0.593,0.9,3,7
50,10041,499,2,4,M,543.378,47,48,"[9, 1, 4]","['0.76', '0.374', '0.993']",430.0,,,,9774,9768,10067.0,Lower Tertiary,0.76,0.374,0.993,,,,,,,5,4,526.077,50.676,5.0,0.85,0.395,0.9,0.76,0.063,0.675,3,7
51,10042,499,2,4,M,391.459,48,49,"[1, 6, 1]","['0.44', '0.391', '0.979']",423.0,,,,9779,9800,10092.0,Lower Tertiary,0.44,0.391,0.979,,,,,,,5,4,798.641,764.369,5.0,0.9,0.749,0.75,0.48,0.573,0.733,3,7
52,10043,499,2,1,F,72.939,48,49,"[3, 10, 6]","['0.13', '0.091', '0.993']",430.0,,,,9846,9764,9993.0,Primary,0.13,0.091,0.993,,,,,,,4,3,465.814,147.339,4.0,0.64,0.32,0.928,0.33,0.129,0.986,3,7
53,10044,499,2,1,M,726.289,48,49,"[2, 4, 4]","['0.12', '0.636', '0.917']",398.0,,,,9856,9823,10061.0,Primary,0.12,0.636,0.917,,,,,,,5,5,799.948,785.243,4.0,0.8,0.95,0.964,1.0,0.883,0.988,3,7
54,10045,499,2,4,M,555.611,47,48,"[4, 9, 7]","['0.56', '0.66', '0.982']",427.0,,,,9836,9760,10086.0,Lower Tertiary,0.56,0.66,0.982,,,,,,,4,5,220.554,541.496,5.0,0.64,0.276,0.915,0.7,0.508,0.841,3,7
55,10046,499,2,4,M,6.203,47,48,"[2, 1, 6]","['0.48', '0.004', '0.977']",426.0,,,,9763,9727,10094.0,Lower Tertiary,0.48,0.004,0.977,,,,,,,4,5,633.45,677.705,5.0,0.72,0.554,0.768,0.8,0.551,0.896,3,7
56,10047,499,2,3,M,439.752,47,48,"[2, 3, 8]","['0.36', '0.357', '0.895']",391.0,,,,9770,9735,10128.0,Upper Secondary,0.36,0.357,0.895,,,,,,,4,3,115.28,613.898,5.0,0.68,0.144,0.956,0.6,0.422,0.958,3,7
57,10048,499,2,1,M,577.105,47,48,"[3, 2, 6]","['0.13', '0.433', '0.831']",359.0,,,,9817,9822,10091.0,Primary,0.13,0.433,0.831,,,,,,,5,4,292.882,65.542,4.0,0.95,0.329,0.95,0.56,0.061,0.958,3,7
58,10049,499,2,4,F,303.794,48,49,"[7, 3, 5]","['0.68', '0.247', '0.873']",378.0,,,,9772,9791,9964.0,Lower Tertiary,0.68,0.247,0.873,,,,,,,4,5,495.598,760.107,3.0,0.56,0.341,0.809,0.8,0.665,0.324,3,7
59,1005,41,36,5,F,754.58,4,5,"[10, 6, 6]","['1.0', '0.755', '0.99']",494.0,1226,1295,,869,755,983.0,Upper Tertiary,1.0,0.755,0.99,4,4,,191.661,342.572,,4,5,560.507,623.673,4.0,0.8,0.455,0.721,0.85,0.468,0.905,3,7
60,10050,499,2,5,F,720.814,47,48,"[3, 5, 6]","['0.65', '0.676', '0.838']",362.0,,,,9811,9805,9991.0,Upper Tertiary,0.65,0.676,0.838,,,,,,,4,3,705.218,555.826,3.0,0.44,0.617,0.856,0.51,0.521,0.904,3,7
61,10051,499,2,5,F,667.677,47,48,"[8, 8, 6]","['0.9', '0.751', '0.734']",317.0,,,,9858,9838,10003.0,Upper Tertiary,0.9,0.751,0.734,,,,,,,5,5,782.844,522.933,5.0,0.95,0.832,0.635,0.95,0.392,0.976,3,7
62,10052,499,2,5,F,685.4,47,48,"[6, 8, 4]","['0.8', '0.771', '0.917']",396.0,,,,9812,9860,10005.0,Upper Tertiary,0.8,0.771,0.917,,,,,,,5,1,587.904,736.938,5.0,0.8,0.661,0.994,0.11,0.645,0.944,3,7
63,10053,499,2,4,F,582.072,47,48,"[6, 3, 7]","['0.64', '0.473', '0.979']",424.0,,,,9854,9837,9970.0,Lower Tertiary,0.64,0.473,0.979,,,,,,,5,3,424.751,53.856,2.0,0.6,0.398,0.846,0.57,0.061,0.996,3,7
64,10054,499,2,5,M,676.281,48,49,"[1, 10, 7]","['0.55', '0.845', '0.86']",369.0,,,,9796,9803,10066.0,Upper Tertiary,0.55,0.845,0.86,,,,,,,5,3,731.511,694.672,1.0,0.85,0.823,0.75,0.42,0.825,0.96,3,7
65,10055,499,2,2,F,152.648,47,48,"[7, 9, 4]","['0.34', '0.181', '0.531']",228.0,,,,9859,9851,9982.0,Lower Secondary,0.34,0.181,0.531,,,,,,,5,5,790.691,780.436,5.0,0.8,0.642,0.994,0.65,0.634,0.998,3,7
