,Scenario,Replication,Cohort,Probability
1105,2,10,19,0.45454545454545453
1106,2,10,20,0.55
1107,2,10,21,0.4090909090909091
1108,2,10,22,0.5833333333333334
1109,2,10,23,0.375
1110,2,10,24,0.4
1111,2,10,25,0.5
1112,2,10,26,0.375
1113,2,10,27,0.26666666666666666
1114,2,10,28,0.3888888888888889
1115,2,10,29,0.4230769230769231
1116,2,10,30,0.4642857142857143
1117,2,10,31,0.5
1118,2,10,32,0.5
1119,2,10,33,0.6
1120,2,10,34,0.45454545454545453
1121,2,10,35,0.2857142857142857
1122,2,10,36,0.5666666666666667
1123,2,10,37,0.4166666666666667
1124,2,10,38,0.36363636363636365
1125,2,10,39,0.375
1126,2,10,40,0.3125
1127,2,10,41,0.5
1128,2,10,42,0.16666666666666666
1129,2,10,43,0.4090909090909091
1130,2,10,44,0.08333333333333333
1131,2,10,45,0.3
1132,2,10,46,0.42857142857142855
1133,2,10,47,0.3888888888888889
1134,2,10,48,0.35
1135,2,10,49,0.2857142857142857
1136,2,10,50,0.35
1137,2,10,51,0.23333333333333334
1138,2,10,52,0.35
1139,2,10,53,0.4166666666666667
1140,2,10,54,0.21428571428571427
1141,2,10,55,0.1
1142,2,10,56,0.4
1143,2,10,57,0.14285714285714285
1144,2,10,58,0.2
1145,3,1,3,0.34234234234234234
1146,3,1,4,0.43661971830985913
1147,3,1,5,0.47058823529411764
1148,3,1,6,0.34285714285714286
1149,3,1,7,0.3103448275862069
1150,3,1,8,0.2916666666666667
1151,3,1,9,0.2727272727272727
1152,3,1,10,0.25
1153,3,1,11,0.25
1154,3,1,12,0.34615384615384615
1155,3,1,13,0.3181818181818182
1156,3,1,14,0.5
1157,3,1,15,0.3333333333333333
1158,3,1,16,0.125
1159,3,1,17,0.4
1160,3,1,18,0.23076923076923078
1161,3,1,19,0.2916666666666667
1162,3,1,20,0.22727272727272727
1163,3,1,21,0.34615384615384615
1164,3,1,22,0.3333333333333333
1165,3,1,23,0.19230769230769232
1166,3,1,24,0.3181818181818182
1167,3,1,25,0.35714285714285715
1168,3,1,26,0.25
1169,3,1,27,0.3333333333333333
1170,3,1,28,0.45454545454545453
1171,3,1,29,0.5333333333333333
1172,3,1,30,0.34615384615384615
1173,3,1,31,0.125
1174,3,1,32,0.3333333333333333
1175,3,1,33,0.3333333333333333
1176,3,1,34,0.2
1177,3,1,35,0.35714285714285715
1178,3,1,36,0.5
1179,3,1,37,0.2
1180,3,1,38,0.4166666666666667
1181,3,1,39,0.5
1182,3,1,40,0.75
1183,3,1,41,0.5
1184,3,1,42,0.25
1185,3,1,43,
1186,3,1,44,0.75
1187,3,1,46,
1188,3,2,3,0.37962962962962965
1189,3,2,4,0.36764705882352944
1190,3,2,5,0.13513513513513514
1191,3,2,6,0.42857142857142855
1192,3,2,7,0.2857142857142857
1193,3,2,8,0.2826086956521739
1194,3,2,9,0.3055555555555556
1195,3,2,10,0.23684210526315788
1196,3,2,11,0.20833333333333334
1197,3,2,12,0.375
1198,3,2,13,0.38636363636363635
1199,3,2,14,0.375
1200,3,2,15,0.4375
1201,3,2,16,0.46153846153846156
1202,3,2,17,0.5
1203,3,2,18,0.2647058823529412
1204,3,2,19,0.375
1205,3,2,20,0.5
1206,3,2,21,0.5
1207,3,2,22,0.34615384615384615
1208,3,2,23,0.38235294117647056
1209,3,2,24,0.3076923076923077
1210,3,2,25,0.39285714285714285
1211,3,2,26,0.3333333333333333
1212,3,2,27,0.4117647058823529
1213,3,2,28,0.4230769230769231
1214,3,2,29,0.5
1215,3,2,30,0.3333333333333333
1216,3,2,31,0.35
1217,3,2,32,0.17857142857142858
1218,3,2,33,0.4473684210526316
1219,3,2,34,0.375
1220,3,2,35,0.5454545454545454
1221,3,2,36,0.34615384615384615
1222,3,2,37,0.3181818181818182
1223,3,2,38,0.5
1224,3,2,39,0.39285714285714285
1225,3,2,40,0.3
1226,3,2,41,0.43333333333333335
1227,3,2,42,0.3333333333333333
1228,3,2,43,0.32142857142857145
1229,3,2,44,0.45454545454545453
1230,3,2,45,0.4375
1231,3,2,46,0.5833333333333334
1232,3,2,47,0.3333333333333333
1233,3,2,48,0.16666666666666666
1234,3,2,49,0.3333333333333333
1235,3,2,50,0.3
1236,3,2,51,0.2857142857142857
1237,3,2,52,0.55
1238,3,2,53,0.375
1239,3,2,54,0.4090909090909091
1240,3,2,55,0.4375
1241,3,2,56,0.38461538461538464
1242,3,2,57,0.7
1243,3,3,3,0.29838709677419356
1244,3,3,4,0.3387096774193548
1245,3,3,5,0.4444444444444444
1246,3,3,6,0.425
1247,3,3,7,0.4
1248,3,3,8,0.19230769230769232
1249,3,3,9,0.35714285714285715
1250,3,3,10,0.46153846153846156
1251,3,3,11,0.29411764705882354
1252,3,3,12,0.30952380952380953
1253,3,3,13,0.30434782608695654
1254,3,3,14,0.3684210526315789
1255,3,3,15,0.375
1256,3,3,16,0.46875
1257,3,3,17,0.2857142857142857
1258,3,3,18,0.4583333333333333
1259,3,3,19,0.375
1260,3,3,20,0.3125
1261,3,3,21,0.3181818181818182
1262,3,3,22,0.3333333333333333
1263,3,3,23,0.3
1264,3,3,24,0.3888888888888889
1265,3,3,25,0.35714285714285715
1266,3,3,26,0.625
1267,3,3,27,0.5
1268,3,3,28,0.07142857142857142
1269,3,3,29,0.25
1270,3,3,30,0.5
1271,3,3,31,0.18181818181818182
1272,3,3,32,0.3888888888888889
1273,3,3,33,0.375
1274,3,3,34,0.43333333333333335
1275,3,3,35,0.45
1276,3,3,36,0.3888888888888889
1277,3,3,37,0.3125
1278,3,3,38,0.42857142857142855
1279,3,3,39,0.5
1280,3,3,40,0.2857142857142857
1281,3,3,41,0.4230769230769231
1282,3,3,42,0.32142857142857145
1283,3,3,43,0.5
1284,3,3,44,0.6
1285,3,3,45,0.1875
1286,3,3,46,0.4583333333333333
1287,3,3,47,0.5416666666666666
1288,3,3,48,0.21428571428571427
1289,3,3,49,0.2727272727272727
1290,3,3,50,0.35294117647058826
1291,3,3,51,
1292,3,3,52,0.45454545454545453
1293,3,3,53,1.0
1294,3,4,3,0.3064516129032258
1295,3,4,4,0.4024390243902439
1296,3,4,5,0.2916666666666667
1297,3,4,6,0.4166666666666667
1298,3,4,7,0.2916666666666667
1299,3,4,8,0.4
1300,3,4,9,0.43333333333333335
1301,3,4,10,0.26666666666666666
1302,3,4,11,0.3235294117647059
1303,3,4,12,0.275
1304,3,4,13,0.3125
1305,3,4,14,0.6
1306,3,4,15,0.38461538461538464
1307,3,4,16,0.34615384615384615
1308,3,4,17,0.35714285714285715
1309,3,4,18,0.29411764705882354
1310,3,4,19,0.375
1311,3,4,20,0.5
1312,3,4,21,0.3333333333333333
1313,3,4,22,0.3888888888888889
1314,3,4,23,0.42857142857142855
1315,3,4,24,0.1
1316,3,4,25,0.45454545454545453
1317,3,4,26,0.42857142857142855
1318,3,4,27,0.3125
1319,3,4,28,0.3333333333333333
1320,3,4,29,0.5
1321,3,4,30,0.3333333333333333
1322,3,4,31,0.25
1323,3,4,32,0.5
1324,3,4,33,0.25
1325,3,4,34,0.3
1326,3,4,35,0.5
1327,3,4,36,0.16666666666666666
1328,3,4,37,0.1
1329,3,4,38,0.4
1330,3,4,39,0.25
1331,3,4,40,0.125
1332,3,4,41,0.3333333333333333
1333,3,4,42,0.6666666666666666
1334,3,4,43,0.5
1335,3,4,44,
1336,3,4,45,0.25
1337,3,4,46,0.25
1338,3,4,47,
1339,3,4,49,0.5
1340,3,4,50,0.25
1341,3,4,51,0.125
1342,3,4,52,
1343,3,4,53,0.25
1344,3,4,54,1.0
1345,3,4,55,1.0
1346,3,4,56,0.5
1347,3,4,57,
1348,3,4,59,0.5
1349,3,4,60,0.5
1350,3,5,3,0.3333333333333333
1351,3,5,4,0.30985915492957744
1352,3,5,5,0.42592592592592593
1353,3,5,6,0.35714285714285715
1354,3,5,7,0.3333333333333333
1355,3,5,8,0.36
1356,3,5,9,0.29411764705882354
1357,3,5,10,0.3684210526315789
1358,3,5,11,0.2894736842105263
1359,3,5,12,0.3
1360,3,5,13,0.32142857142857145
1361,3,5,14,0.4166666666666667
1362,3,5,15,0.40625
1363,3,5,16,0.45454545454545453
1364,3,5,17,0.23076923076923078
1365,3,5,18,0.5
1366,3,5,19,0.4375
1367,3,5,20,0.35
1368,3,5,21,0.4090909090909091
1369,3,5,22,0.36363636363636365
1370,3,5,23,0.25
1371,3,5,24,0.32142857142857145
1372,3,5,25,0.3125
1373,3,5,26,0.375
1374,3,5,27,0.4166666666666667
1375,3,5,28,0.35714285714285715
1376,3,5,29,0.25
1377,3,5,30,0.3181818181818182
1378,3,5,31,0.2777777777777778
1379,3,5,32,0.25
1380,3,5,33,0.375
1381,3,5,34,0.6428571428571429
1382,3,5,35,0.21428571428571427
1383,3,5,36,0.125
1384,3,5,37,0.2
1385,3,5,38,0.22727272727272727
1386,3,5,39,
1387,3,5,40,0.25
1388,3,5,41,0.3333333333333333
1389,3,5,42,0.25
1390,3,5,43,0.75
1391,3,5,46,0.25
1392,3,6,3,0.26595744680851063
1393,3,6,4,0.4
1394,3,6,5,0.23684210526315788
1395,3,6,6,0.2916666666666667
1396,3,6,7,0.225
1397,3,6,8,0.42
1398,3,6,9,0.4
1399,3,6,10,0.3448275862068966
1400,3,6,11,0.2727272727272727
1401,3,6,12,0.2727272727272727
1402,3,6,13,0.4
1403,3,6,14,0.4444444444444444
1404,3,6,15,0.25
1405,3,6,16,0.3
1406,3,6,17,0.42857142857142855
1407,3,6,18,0.18181818181818182
1408,3,6,19,0.375
1409,3,6,20,0.3181818181818182
1410,3,6,21,0.4375
1411,3,6,22,0.3125
1412,3,6,23,0.3333333333333333
1413,3,6,24,0.4166666666666667
1414,3,6,25,0.3125
1415,3,6,26,0.20833333333333334
1416,3,6,27,0.3333333333333333
1417,3,6,28,0.375
1418,3,6,29,0.3
1419,3,6,30,0.16666666666666666
1420,3,6,31,0.4375
1421,3,6,32,0.375
1422,3,6,33,0.38461538461538464
1423,3,6,34,0.21428571428571427
1424,3,6,35,0.16666666666666666
1425,3,6,36,0.3181818181818182
1426,3,6,37,0.3076923076923077
1427,3,6,38,0.45454545454545453
1428,3,6,39,0.3333333333333333
1429,3,6,40,0.5
1430,3,6,41,0.25
1431,3,6,42,0.6
1432,3,6,43,
1433,3,6,44,0.625
1434,3,6,45,0.25
1435,3,6,46,0.6666666666666666
1436,3,6,47,0.5
1437,3,6,49,
1438,3,6,50,0.5
1439,3,6,51,0.5
1440,3,6,54,0.5
1441,3,6,56,
1442,3,7,3,0.4017857142857143
1443,3,7,4,0.3787878787878788
1444,3,7,5,0.2777777777777778
1445,3,7,6,0.3235294117647059
1446,3,7,7,0.36666666666666664
1447,3,7,8,0.2608695652173913
1448,3,7,9,0.3
1449,3,7,10,0.3888888888888889
1450,3,7,11,0.4
1451,3,7,12,0.2222222222222222
1452,3,7,13,0.4
1453,3,7,14,0.46875
1454,3,7,15,0.26666666666666666
1455,3,7,16,0.36363636363636365
1456,3,7,17,0.36363636363636365
1457,3,7,18,0.2777777777777778
1458,3,7,19,0.38461538461538464
1459,3,7,20,0.55
1460,3,7,21,0.42857142857142855
1461,3,7,22,0.25
1462,3,7,23,0.4444444444444444
1463,3,7,24,
1464,3,7,25,0.5714285714285714
1465,3,7,26,0.25
1466,3,7,27,0.4375
1467,3,7,28,0.25
1468,3,7,29,0.375
1469,3,7,30,0.3333333333333333
1470,3,7,31,0.3333333333333333
1471,3,7,32,0.3181818181818182
1472,3,7,33,0.4
1473,3,7,34,0.23076923076923078
1474,3,7,35,0.2222222222222222
1475,3,7,36,0.5454545454545454
1476,3,7,37,0.25
1477,3,7,38,0.6666666666666666
1478,3,7,39,0.3
1479,3,7,40,0.3
1480,3,7,41,0.875
1481,3,7,42,1.0
1482,3,7,43,
1483,3,7,44,0.5
1484,3,8,3,0.4
1485,3,8,4,0.3333333333333333
1486,3,8,5,0.375
1487,3,8,6,0.5
1488,3,8,7,0.375
1489,3,8,8,0.3333333333333333
1490,3,8,9,0.45161290322580644
1491,3,8,10,0.36666666666666664
1492,3,8,11,0.3333333333333333
1493,3,8,12,0.3333333333333333
1494,3,8,13,0.42857142857142855
1495,3,8,14,0.3888888888888889
1496,3,8,15,0.3333333333333333
1497,3,8,16,0.5
1498,3,8,17,0.20833333333333334
1499,3,8,18,0.375
1500,3,8,19,0.3125
1501,3,8,20,0.2222222222222222
1502,3,8,21,0.2222222222222222
1503,3,8,22,0.25
1504,3,8,23,0.5
1505,3,8,24,0.2
1506,3,8,25,0.3125
1507,3,8,26,0.3
1508,3,8,27,0.4
1509,3,8,28,0.25
1510,3,8,29,0.17857142857142858
1511,3,8,30,0.4444444444444444
1512,3,8,31,0.2777777777777778
1513,3,8,32,0.4583333333333333
1514,3,8,33,0.16666666666666666
1515,3,8,34,0.2222222222222222
1516,3,8,35,0.2727272727272727
1517,3,8,36,0.3333333333333333
1518,3,8,37,0.5
1519,3,8,38,0.6
1520,3,8,39,0.35
1521,3,8,40,0.4444444444444444
1522,3,8,41,0.4090909090909091
1523,3,8,42,0.4
1524,3,8,43,0.5
1525,3,8,44,0.08333333333333333
1526,3,8,45,0.5
1527,3,8,46,0.4166666666666667
1528,3,8,47,0.375
1529,3,8,48,0.16666666666666666
1530,3,8,49,0.25
1531,3,8,50,0.3888888888888889
1532,3,8,51,0.16666666666666666
1533,3,8,52,0.3333333333333333
1534,3,8,53,0.7
1535,3,8,54,0.2857142857142857
1536,3,8,55,1.0
1537,3,8,56,
1538,3,9,3,0.20689655172413793
1539,3,9,4,0.29213483146067415
1540,3,9,5,0.42592592592592593
1541,3,9,6,0.4074074074074074
1542,3,9,7,0.3409090909090909
1543,3,9,8,0.3333333333333333
1544,3,9,9,0.3409090909090909
1545,3,9,10,0.4358974358974359
1546,3,9,11,0.5
1547,3,9,12,0.22
1548,3,9,13,0.3958333333333333
1549,3,9,14,0.4318181818181818
1550,3,9,15,0.5
1551,3,9,16,0.2727272727272727
1552,3,9,17,0.3684210526315789
1553,3,9,18,0.34615384615384615
1554,3,9,19,0.4
1555,3,9,20,0.29411764705882354
1556,3,9,21,0.4
1557,3,9,22,0.15
1558,3,9,23,0.32142857142857145
1559,3,9,24,0.6071428571428571
1560,3,9,25,0.25
1561,3,9,26,0.6
1562,3,9,27,0.3076923076923077
1563,3,9,28,0.6
1564,3,9,29,0.21428571428571427
1565,3,9,30,0.5769230769230769
1566,3,9,31,0.3181818181818182
1567,3,9,32,0.15
1568,3,9,33,0.17857142857142858
1569,3,9,34,0.375
1570,3,9,35,0.40625
1571,3,9,36,0.14285714285714285
1572,3,9,37,0.3333333333333333
1573,3,9,38,0.3125
1574,3,9,39,0.4166666666666667
1575,3,9,40,0.5
1576,3,9,41,0.4
1577,3,9,42,0.5
1578,3,9,43,0.5
1579,3,9,44,0.3
1580,3,9,45,0.6666666666666666
1581,3,9,46,0.3125
1582,3,9,47,0.625
1583,3,9,48,0.4166666666666667
1584,3,9,49,0.5
1585,3,9,50,0.4
1586,3,9,51,0.5
1587,3,9,52,0.2222222222222222
1588,3,9,53,0.2857142857142857
1589,3,9,54,0.4166666666666667
1590,3,9,55,0.42857142857142855
1591,3,9,56,0.5
1592,3,9,57,0.125
1593,3,9,58,0.25
1594,3,9,59,0.3333333333333333
1595,3,9,60,0.25
1596,3,9,61,0.25
1597,3,9,62,0.5
1598,3,9,64,0.5
1599,3,9,65,
1600,3,9,66,0.5
1601,3,9,67,
1602,3,9,69,0.5
1603,3,10,3,0.25
1604,3,10,4,0.3333333333333333
1605,3,10,5,0.47368421052631576
1606,3,10,6,0.40625
1607,3,10,7,0.3333333333333333
1608,3,10,8,0.4090909090909091
1609,3,10,9,0.375
1610,3,10,10,0.35714285714285715
1611,3,10,11,0.375
1612,3,10,12,0.34615384615384615
1613,3,10,13,0.34615384615384615
1614,3,10,14,0.4375
1615,3,10,15,0.125
1616,3,10,16,0.48
1617,3,10,17,0.25
1618,3,10,18,0.29411764705882354
1619,3,10,19,0.3157894736842105
1620,3,10,20,0.38461538461538464
1621,3,10,21,0.3235294117647059
1622,3,10,22,0.20454545454545456
1623,3,10,23,0.5
1624,3,10,24,0.4
1625,3,10,25,0.42105263157894735
1626,3,10,26,0.5
1627,3,10,27,0.2777777777777778
1628,3,10,28,0.3888888888888889
1629,3,10,29,0.25
1630,3,10,30,0.2777777777777778
1631,3,10,31,0.42857142857142855
1632,3,10,32,0.11538461538461539
1633,3,10,33,0.2727272727272727
1634,3,10,34,0.39285714285714285
1635,3,10,35,0.2727272727272727
1636,3,10,36,0.6111111111111112
1637,3,10,37,0.125
1638,3,10,38,0.6666666666666666
1639,3,10,39,0.42857142857142855
1640,3,10,40,0.16666666666666666
1641,3,10,41,0.35714285714285715
1642,3,10,42,0.3181818181818182
1643,3,10,43,0.5
1644,3,10,44,0.25
1645,3,10,45,0.5
1646,3,10,46,0.3333333333333333
1647,3,10,47,0.3
1648,3,10,48,0.375
1649,3,10,49,0.25
1650,3,10,50,0.25
1651,3,10,51,0.25
1652,3,10,52,0.3
1653,3,10,53,0.35714285714285715
1654,3,10,54,0.6428571428571429
1655,3,10,55,0.3333333333333333
1656,3,10,56,0.3333333333333333
1657,3,10,57,0.5
1658,3,10,58,0.375
1659,3,10,59,0.4375
1660,3,10,60,0.42857142857142855
1661,3,10,61,0.4
1662,3,10,62,0.16666666666666666
1663,3,10,63,0.45454545454545453
1664,4,1,3,0.3888888888888889
1665,4,1,4,0.49624060150375937
1666,4,1,5,0.46
1667,4,1,6,0.5057471264367817
1668,4,1,7,0.4673913043478261
1669,4,1,8,0.48484848484848486
1670,4,1,9,0.5151515151515151
1671,4,1,10,0.4264705882352941
1672,4,1,11,0.45
1673,4,1,12,0.5641025641025641
1674,4,1,13,0.4411764705882353
1675,4,1,14,0.4024390243902439
1676,4,1,15,0.4069767441860465
1677,4,1,16,0.4189189189189189
1678,4,1,17,0.38636363636363635
1679,4,1,18,0.38636363636363635
1680,4,1,19,0.35714285714285715
1681,4,1,20,0.5208333333333334
1682,4,1,21,0.5
1683,4,1,22,0.5833333333333334
1684,4,1,23,0.5
1685,4,1,24,0.5454545454545454
1686,4,1,25,0.38461538461538464
1687,4,1,26,0.4117647058823529
1688,4,1,27,0.39285714285714285
1689,4,1,28,0.3076923076923077
1690,4,1,29,0.5
1691,4,1,30,0.2692307692307692
1692,4,1,31,0.23529411764705882
1693,4,1,32,0.5
1694,4,1,33,0.21428571428571427
1695,4,1,34,0.55
1696,4,1,35,0.3333333333333333
1697,4,1,36,0.42857142857142855
1698,4,1,37,0.5
1699,4,1,38,0.6666666666666666
1700,4,1,39,1.0
1701,4,1,40,0.16666666666666666
1702,4,1,41,
1703,4,1,42,0.25
1704,4,1,43,
1705,4,1,44,0.5
1706,4,2,3,0.4825174825174825
1707,4,2,4,0.4636363636363636
1708,4,2,5,0.4166666666666667
1709,4,2,6,0.44166666666666665
1710,4,2,7,0.3644859813084112
1711,4,2,8,0.5247524752475248
1712,4,2,9,0.4125
1713,4,2,10,0.4375
1714,4,2,11,0.42105263157894735
1715,4,2,12,0.46153846153846156
1716,4,2,13,0.5
1717,4,2,14,0.3939393939393939
1718,4,2,15,0.59375
1719,4,2,16,0.4666666666666667
1720,4,2,17,0.38333333333333336
1721,4,2,18,0.5357142857142857
1722,4,2,19,0.46551724137931033
1723,4,2,20,0.46551724137931033
1724,4,2,21,0.46551724137931033
1725,4,2,22,0.42592592592592593
1726,4,2,23,0.375
1727,4,2,24,0.5208333333333334
1728,4,2,25,0.6875
1729,4,2,26,0.625
1730,4,2,27,0.5
1731,4,2,28,0.3333333333333333
1732,4,2,29,0.5454545454545454
1733,4,2,30,0.5555555555555556
1734,4,2,31,0.75
1735,4,2,32,0.3333333333333333
1736,4,2,33,0.25
1737,4,2,34,0.3125
1738,4,2,35,0.14285714285714285
1739,4,2,36,0.5
1740,4,2,37,0.16666666666666666
1741,4,2,38,0.25
1742,4,2,39,0.5
1743,4,2,40,0.25
1744,4,2,41,0.5
1745,4,2,42,0.16666666666666666
1746,4,2,43,0.5
1747,4,2,44,0.5
1748,4,2,45,
1749,4,3,3,0.42
1750,4,3,4,0.4152542372881356
1751,4,3,5,0.4230769230769231
1752,4,3,6,0.4827586206896552
1753,4,3,7,0.43137254901960786
1754,4,3,8,0.5555555555555556
1755,4,3,9,0.6162790697674418
1756,4,3,10,0.42424242424242425
1757,4,3,11,0.48333333333333334
1758,4,3,12,0.4090909090909091
1759,4,3,13,0.40625
1760,4,3,14,0.6833333333333333
1761,4,3,15,0.5238095238095238
1762,4,3,16,0.6590909090909091
1763,4,3,17,0.38636363636363635
1764,4,3,18,0.5
1765,4,3,19,0.5
1766,4,3,20,0.2222222222222222
1767,4,3,21,0.39473684210526316
1768,4,3,22,0.5263157894736842
1769,4,3,23,0.42105263157894735
1770,4,3,24,0.4444444444444444
1771,4,3,25,0.38636363636363635
1772,4,3,26,0.34375
1773,4,3,27,0.47619047619047616
1774,4,3,28,0.47368421052631576
1775,4,3,29,0.5588235294117647
1776,4,3,30,0.5
1777,4,3,31,0.4090909090909091
1778,4,3,32,0.3
1779,4,3,33,0.625
1780,4,3,34,0.4375
1781,4,3,35,0.125
1782,4,3,36,0.4166666666666667
1783,4,3,37,0.375
1784,4,3,38,0.75
1785,4,3,39,1.0
1786,4,3,40,0.3333333333333333
1787,4,3,41,1.0
1788,4,3,42,0.5
1789,4,3,43,0.5
1790,4,3,44,0.5
1791,4,4,3,0.4897959183673469
1792,4,4,4,0.44166666666666665
1793,4,4,5,0.5
1794,4,4,6,0.4095238095238095
1795,4,4,7,0.48936170212765956
1796,4,4,8,0.47619047619047616
1797,4,4,9,0.3392857142857143
1798,4,4,10,0.6666666666666666
1799,4,4,11,0.5925925925925926
1800,4,4,12,0.4791666666666667
1801,4,4,13,0.34
1802,4,4,14,0.52
1803,4,4,15,0.45
1804,4,4,16,0.5833333333333334
1805,4,4,17,0.4523809523809524
1806,4,4,18,0.375
1807,4,4,19,0.6470588235294118
1808,4,4,20,0.4642857142857143
1809,4,4,21,0.5833333333333334
1810,4,4,22,0.3333333333333333
1811,4,4,23,0.6071428571428571
1812,4,4,24,0.45454545454545453
1813,4,4,25,0.3
1814,4,4,26,0.5
1815,4,4,27,0.35714285714285715
1816,4,4,28,0.375
1817,4,4,29,0.5
1818,4,4,30,0.3
1819,4,4,31,0.375
1820,4,4,32,1.0
1821,4,4,33,0.375
1822,4,4,34,0.5
1823,4,4,35,0.3333333333333333
1824,4,4,36,
1825,4,4,37,
1826,4,5,3,0.4528301886792453
1827,4,5,4,0.46774193548387094
1828,4,5,5,0.4158415841584158
1829,4,5,6,0.5714285714285714
1830,4,5,7,0.5192307692307693
1831,4,5,8,0.5
1832,4,5,9,0.47560975609756095
1833,4,5,10,0.5172413793103449
1834,4,5,11,0.4375
1835,4,5,12,0.56
1836,4,5,13,0.46296296296296297
1837,4,5,14,0.34
1838,4,5,15,0.5208333333333334
1839,4,5,16,0.5
1840,4,5,17,0.38636363636363635
1841,4,5,18,0.41304347826086957
1842,4,5,19,0.42105263157894735
1843,4,5,20,0.5294117647058824
1844,4,5,21,0.4666666666666667
1845,4,5,22,0.5
1846,4,5,23,0.45454545454545453
1847,4,5,24,0.5
1848,4,5,25,0.42857142857142855
1849,4,5,26,0.625
1850,4,5,27,0.6818181818181818
1851,4,5,28,0.55
1852,4,5,29,0.5
1853,4,5,30,0.9166666666666666
1854,4,5,31,0.5
1855,4,5,32,0.4166666666666667
1856,4,5,33,0.875
1857,4,5,34,0.16666666666666666
1858,4,5,35,0.8333333333333334
1859,4,5,36,0.4
1860,4,5,37,0.5
1861,4,5,38,0.5
1862,4,5,39,
1863,4,6,3,0.4411764705882353
1864,4,6,4,0.40707964601769914
1865,4,6,5,0.5673076923076923
1866,4,6,6,0.4787234042553192
1867,4,6,7,0.41836734693877553
1868,4,6,8,0.37777777777777777
1869,4,6,9,0.4
1870,4,6,10,0.43103448275862066
1871,4,6,11,0.375
1872,4,6,12,0.4189189189189189
1873,4,6,13,0.5
1874,4,6,14,0.41379310344827586
1875,4,6,15,0.3870967741935484
1876,4,6,16,0.5
1877,4,6,17,0.45652173913043476
1878,4,6,18,0.4166666666666667
1879,4,6,19,0.6136363636363636
1880,4,6,20,0.36666666666666664
1881,4,6,21,0.23333333333333334
1882,4,6,22,0.3684210526315789
1883,4,6,23,0.7105263157894737
1884,4,6,24,0.46875
1885,4,6,25,0.5454545454545454
1886,4,6,26,0.42105263157894735
1887,4,6,27,0.4230769230769231
1888,4,6,28,0.625
1889,4,6,29,0.29411764705882354
1890,4,6,30,0.5333333333333333
1891,4,6,31,0.43333333333333335
1892,4,6,32,0.4642857142857143
1893,4,6,33,0.3181818181818182
1894,4,6,34,0.3181818181818182
1895,4,6,35,0.4
1896,4,6,36,0.6111111111111112
1897,4,6,37,0.5
1898,4,6,38,0.16666666666666666
1899,4,6,39,0.75
1900,4,6,40,0.5
1901,4,6,41,0.5
1902,4,6,42,0.4166666666666667
1903,4,6,43,0.625
1904,4,6,44,0.5
1905,4,6,45,1.0
1906,4,6,46,
1907,4,7,3,0.4225352112676056
1908,4,7,4,0.4090909090909091
1909,4,7,5,0.4636363636363636
1910,4,7,6,0.4672897196261682
1911,4,7,7,0.3645833333333333
1912,4,7,8,0.475
1913,4,7,9,0.42045454545454547
1914,4,7,10,0.40540540540540543
1915,4,7,11,0.5675675675675675
1916,4,7,12,0.5652173913043478
1917,4,7,13,0.38095238095238093
1918,4,7,14,0.4807692307692308
1919,4,7,15,0.5357142857142857
1920,4,7,16,0.4375
1921,4,7,17,0.46153846153846156
1922,4,7,18,0.42857142857142855
1923,4,7,19,0.6086956521739131
1924,4,7,20,0.21428571428571427
1925,4,7,21,0.46296296296296297
1926,4,7,22,0.5833333333333334
1927,4,7,23,0.46153846153846156
1928,4,7,24,0.5
1929,4,7,25,0.6
1930,4,7,26,0.45454545454545453
1931,4,7,27,0.36363636363636365
1932,4,7,28,0.40625
1933,4,7,29,0.5
1934,4,7,30,0.4166666666666667
1935,4,7,31,0.21428571428571427
1936,4,7,32,0.5714285714285714
1937,4,7,33,0.125
1938,4,7,34,0.6
1939,4,7,35,0.75
1940,4,7,36,0.6666666666666666
1941,4,7,37,0.5
1942,4,7,38,0.5
1943,4,7,39,1.0
1944,4,7,40,
1945,4,7,41,1.0
1946,4,7,43,
1947,4,8,3,0.4661016949152542
1948,4,8,4,0.4473684210526316
1949,4,8,5,0.4891304347826087
1950,4,8,6,0.43333333333333335
1951,4,8,7,0.4479166666666667
1952,4,8,8,0.3918918918918919
1953,4,8,9,0.5384615384615384
1954,4,8,10,0.41935483870967744
1955,4,8,11,0.5588235294117647
1956,4,8,12,0.4861111111111111
1957,4,8,13,0.4642857142857143
1958,4,8,14,0.4166666666666667
1959,4,8,15,0.4423076923076923
1960,4,8,16,0.5769230769230769
1961,4,8,17,0.42857142857142855
1962,4,8,18,0.3
1963,4,8,19,0.5238095238095238
1964,4,8,20,0.575
1965,4,8,21,0.26666666666666666
1966,4,8,22,0.34375
1967,4,8,23,0.35714285714285715
1968,4,8,24,0.4666666666666667
1969,4,8,25,0.46153846153846156
1970,4,8,26,0.55
1971,4,8,27,0.5769230769230769
1972,4,8,28,0.4583333333333333
1973,4,8,29,0.5625
1974,4,8,30,0.7
1975,4,8,31,0.3333333333333333
1976,4,8,32,1.0
1977,4,8,33,
1978,4,8,34,0.5
1979,4,8,35,
1980,4,8,36,0.5
1981,4,8,37,0.25
1982,4,8,38,0.5
1983,4,8,39,1.0
1984,4,9,3,0.36363636363636365
1985,4,9,4,0.4645669291338583
1986,4,9,5,0.3958333333333333
1987,4,9,6,0.4298245614035088
1988,4,9,7,0.44339622641509435
1989,4,9,8,0.41739130434782606
