,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Child3,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child3_Edu,Child1_Income,Child2_Income,Child3_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,44,5,M,406.118,1,1,"[8, 5, 4]","['0.9', '0.381', '0']",,,,,,,,Upper Tertiary,0.9,0.381,0,,,,,,,,,,,,,,,,,,2,10
1,1,5,61,4,F,626.521,1,1,"[6, 3, 6]","['0.64', '0.509', '0.452']",201.0,,,,,,,Lower Tertiary,0.64,0.509,0.452,,,,,,,,,,,,,,,,,,2,10
2,10,1,58,5,M,362.147,1,1,"[9, 8, 3]","['0.95', '0.407', '0.482']",215.0,,,,,,,Upper Tertiary,0.95,0.407,0.482,,,,,,,,,,,,,,,,,,2,10
3,100,18,70,3,F,736.566,1,2,"[8, 4, 1]","['0.54', '0.644', '0.458']",212.0,516,624,677,,,356.0,Upper Secondary,0.54,0.644,0.458,5,4,3,703.38,683.441,715.608,,,,,3.0,,,,,,,2,10
4,1000,54,58,2,F,561.493,5,6,"[9, 7, 9]","['0.38', '0.597', '0.932']",466.0,1197,1277,1379,765,952,1055.0,Lower Secondary,0.38,0.597,0.932,3,5,5,720.404,541.388,597.455,2,2,745.926,148.357,2.0,0.4,0.606,0.836,0.3,0.148,0.972,2,10
5,1001,51,52,4,F,561.859,4,6,"[8, 8, 8]","['0.72', '0.632', '0.63']",315.0,1207,1273,1333,811,788,1036.0,Lower Tertiary,0.72,0.632,0.63,5,4,5,628.384,701.544,769.85,4,4,548.876,445.542,4.0,0.8,0.48,0.662,0.8,0.501,0.579,2,10
6,1002,49,48,2,M,135.943,4,5,"[5, 9, 8]","['0.3', '0.161', '0.701']",350.0,1089,1115,,718,744,862.0,Lower Secondary,0.3,0.161,0.701,5,4,,303.075,691.449,,4,4,796.131,697.12,4.0,0.44,0.597,0.964,0.52,0.697,0.968,2,10
7,1003,44,38,5,F,676.994,4,5,"[5, 5, 8]","['0.75', '0.635', '0.928']",464.0,1183,,,805,836,1116.0,Upper Tertiary,0.75,0.635,0.928,5,,,661.114,,,5,4,722.88,750.552,5.0,0.6,0.813,0.976,0.64,0.891,0.864,2,10
8,1004,47,44,4,F,697.738,4,5,"[4, 4, 1]","['0.56', '0.611', '0.739']",369.0,1216,,,826,896,1032.0,Lower Tertiary,0.56,0.611,0.739,5,,,779.885,,,4,4,542.882,475.272,4.0,0.56,0.645,0.743,0.8,0.356,0.996,2,10
9,1005,54,58,5,F,695.567,4,6,"[1, 4, 1]","['0.55', '0.609', '0.912']",455.0,1250,1413,1429,719,772,1074.0,Upper Tertiary,0.55,0.609,0.912,3,5,4,59.302,491.432,2.656,5,5,616.263,727.105,5.0,0.7,0.578,0.774,0.75,0.5,0.758,2,10
10,1006,45,40,4,F,779.113,3,5,"[1, 8, 5]","['0.44', '0.877', '0.892']",446.0,1241,,,693,699,1067.0,Lower Tertiary,0.44,0.877,0.892,4,,,767.179,,,5,4,775.751,749.289,5.0,0.8,0.97,0.74,0.56,0.609,0.738,2,10
11,1007,51,52,5,M,640.757,4,5,"[10, 5, 1]","['1.0', '0.601', '0.956']",476.0,1142,1230,1317,696,679,904.0,Upper Tertiary,1.0,0.601,0.956,5,5,5,634.983,589.881,690.695,5,2,701.885,554.083,5.0,0.7,0.702,0.824,0.3,0.589,0.766,2,10
12,1008,51,52,5,M,747.272,4,6,"[2, 5, 4]","['0.6', '0.701', '0.974']",486.0,1171,1247,1286,725,802,907.0,Upper Tertiary,0.6,0.701,0.974,3,3,5,701.128,684.969,728.322,4,4,464.312,755.931,3.0,0.56,0.377,0.674,0.44,0.52,0.731,2,10
13,1009,48,46,4,M,375.277,4,5,"[6, 6, 7]","['0.64', '0.375', '0.645']",321.0,,,,662,682,920.0,Lower Tertiary,0.64,0.375,0.645,,,,,,,5,4,334.348,393.51,4.0,0.9,0.397,0.852,0.52,0.344,0.878,2,10
14,101,13,55,5,M,463.936,1,2,"[2, 4, 5]","['0.6', '0.406', '0.605']",274.0,579,,,,,432.0,Upper Tertiary,0.6,0.406,0.605,4,,,19.856,,,,,,,5.0,,,,,,,2,10
15,1010,52,54,5,M,781.345,5,6,"[10, 1, 6]","['1.0', '0.537', '0.883']",437.0,1109,,,758,848,905.0,Upper Tertiary,1.0,0.537,0.883,5,,,526.12,,,4,5,526.413,599.57,5.0,0.48,0.658,0.984,0.7,0.525,0.566,2,10
