,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,0,45,5,M,411.585,1,1,"[8, 4, 7]","['0.9', '0.36', '0']",,,,,,,Upper Tertiary,0.9,0.36,0,,,,,,,,,,,,,,,,2,7
1,1,10,54,4,M,741.446,1,2,"[8, 2, 3]","['0.72', '0.556', '0.3']",141.0,560,689,,,148.0,Lower Tertiary,0.72,0.556,0.3,4,3,696.367,74.13,,,,,4.0,,,,,,,2,7
2,10,0,45,2,M,530.344,1,1,"[4, 8, 4]","['0.28', '0.597', '0']",,,,,,,Lower Secondary,0.28,0.597,0,,,,,,,,,,,,,,,,2,7
3,100,0,47,5,M,526.736,1,1,"[1, 6, 1]","['0.55', '0.527', '0']",,,,,,,Upper Tertiary,0.55,0.527,0,,,,,,,,,,,,,,,,2,7
4,1000,43,40,3,F,165.623,4,5,"[2, 7, 8]","['0.36', '0.176', '0.219']",86.0,1165,1203,778,678,976.0,Upper Secondary,0.36,0.176,0.219,1,2,175.06,311.563,3,4,468.628,722.101,2.0,0.54,0.439,0.518,0.6,0.722,0.854,2,7
5,1001,51,56,1,F,762.123,4,6,"[3, 6, 7]","['0.13', '0.762', '0.849']",333.0,1181,1198,813,753,861.0,Primary,0.13,0.762,0.849,1,1,737.51,648.31,2,2,711.48,123.988,1.0,0.3,0.889,0.366,0.4,0.124,0.771,2,7
6,1002,52,58,1,F,744.524,4,6,"[6, 7, 10]","['0.16', '0.791', '0.56']",220.0,1159,1212,829,798,930.0,Primary,0.16,0.791,0.56,1,1,675.595,773.39,2,1,724.32,383.175,1.0,0.36,0.724,0.982,0.2,0.455,0.783,2,7
7,1003,50,54,1,M,751.575,4,6,"[10, 10, 3]","['0.2', '0.939', '0.631']",248.0,1224,1243,843,772,1062.0,Primary,0.2,0.939,0.631,2,2,770.298,782.805,1,1,772.356,567.278,2.0,0.18,0.869,0.607,0.15,0.674,0.79,2,7
8,1004,55,64,1,M,691.548,4,6,"[5, 2, 1]","['0.15', '0.519', '0.398']",157.0,1191,1244,810,670,1070.0,Primary,0.15,0.519,0.398,1,1,229.463,146.216,2,4,340.36,752.493,1.0,0.32,0.319,0.736,0.68,0.894,0.804,2,7
9,1005,50,54,1,M,528.063,4,6,"[3, 1, 7]","['0.13', '0.363', '0.942']",372.0,,,761,755,,Primary,0.13,0.363,0.942,,,,,2,2,258.973,4.741,,0.34,0.324,0.827,0.34,0.004,0.634,2,7
