,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,24,64,3,F,360.617,1,3,"[10, 9, 1]","['0.6', '0.428', '0.571']",257.0,612,763,,,288.0,Upper Secondary,0.6,0.428,0.571,2,3,624.822,696.691,,,,,4.0,,,,,,,3,2
1,1,12,60,2,M,384.013,1,2,"[5, 9, 8]","['0.3', '0.456', '0.84']",399.0,,,,,254.0,Lower Secondary,0.3,0.456,0.84,,,,,,,,,3.0,,,,,,,3,2
2,10,12,56,4,M,381.149,1,2,"[3, 5, 5]","['0.52', '0.357', '0.668']",318.0,,,,,14.0,Lower Tertiary,0.52,0.357,0.668,,,,,,,,,3.0,,,,,,,3,2
3,100,13,60,2,M,188.11,1,2,"[1, 7, 7]","['0.22', '0.2', '0.943']",464.0,,,,,311.0,Lower Secondary,0.22,0.2,0.943,,,,,,,,,1.0,,,,,,,3,2
4,1000,54,56,1,M,76.155,4,5,"[3, 8, 7]","['0.13', '0.086', '0.65']",321.0,1171,1245,899,847,1047.0,Primary,0.13,0.086,0.65,1,1,1.968,409.466,2,1,792.046,793.051,2.0,0.28,0.545,0.877,0.11,0.545,0.802,3,2
5,1001,57,62,2,F,704.615,4,6,"[10, 6, 4]","['0.4', '0.705', '0.958']",474.0,1150,1198,878,842,900.0,Lower Secondary,0.4,0.705,0.958,2,1,556.294,713.022,1,2,724.059,681.58,1.0,0.18,0.724,0.817,0.4,0.809,0.538,3,2
6,1002,52,52,1,M,225.382,4,5,"[7, 3, 7]","['0.17', '0.183', '0.774']",384.0,1182,1225,867,807,1054.0,Primary,0.17,0.183,0.774,2,2,43.291,7.734,3,2,797.065,205.397,3.0,0.57,0.947,0.388,0.24,0.154,0.524,3,2
7,1003,56,60,1,M,745.765,4,6,"[2, 4, 4]","['0.12', '0.653', '0.67']",333.0,1201,1222,868,858,1055.0,Primary,0.12,0.653,0.67,1,1,556.436,355.843,1,1,777.125,430.998,1.0,0.11,0.583,0.998,0.2,0.404,0.932,3,2
8,1004,53,54,2,M,756.87,4,5,"[7, 6, 5]","['0.34', '0.757', '0.217']",108.0,1298,1317,893,874,1147.0,Lower Secondary,0.34,0.757,0.217,2,2,455.763,623.717,2,1,587.445,770.503,1.0,0.34,0.551,0.857,0.15,0.626,0.44,3,2
9,1005,56,60,1,F,12.56,4,6,"[4, 6, 2]","['0.14', '0.013', '0.595']",294.0,1152,1202,894,822,924.0,Primary,0.14,0.013,0.595,1,1,50.283,92.969,2,2,176.023,785.935,2.0,0.34,0.143,0.761,0.24,0.884,0.816,3,2
10,1006,50,48,2,M,732.74,4,5,"[3, 7, 9]","['0.26', '0.779', '0.227']",112.0,1175,1209,783,685,1083.0,Lower Secondary,0.26,0.779,0.227,2,2,718.059,719.235,2,4,410.086,296.153,2.0,0.32,0.384,0.913,0.56,0.352,0.654,3,2
