,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,16,66,5,M,720.446,1,2,"[5, 1, 2]","['0.75', '0.495', '0.386']",182.0,515,540,,,464.0,Upper Tertiary,0.75,0.495,0.386,2,2,203.302,240.403,,,,,4.0,,,,,,,3,4
1,1,0,52,1,M,376.896,1,1,"[8, 2, 8]","['0.18', '0.283', '0']",,,,,,,Primary,0.18,0.283,0,,,,,,,,,,,,,,,,3,4
2,10,13,47,2,F,367.568,1,2,"[3, 10, 2]","['0.26', '0.459', '0.874']",409.0,610,709,,,175.0,Lower Secondary,0.26,0.459,0.874,1,1,590.795,756.831,,,,,4.0,,,,,,,3,4
3,100,0,46,5,M,581.098,1,1,"[6, 6, 1]","['0.8', '0.581', '0']",,,,,,,Upper Tertiary,0.8,0.581,0,,,,,,,,,,,,,,,,3,4
4,1000,56,64,1,F,64.837,4,6,"[8, 3, 5]","['0.18', '0.053', '0.8']",344.0,1119,1157,853,852,880.0,Primary,0.18,0.053,0.8,1,1,431.957,687.337,1,2,262.111,154.327,1.0,0.16,0.197,0.723,0.4,0.135,0.46,3,4
5,1001,50,52,1,F,798.0,4,5,"[4, 7, 6]","['0.14', '0.848', '0.8']",344.0,1120,1161,832,800,932.0,Primary,0.14,0.848,0.8,2,2,643.234,706.93,1,1,714.735,797.018,2.0,0.16,0.893,0.865,0.11,0.946,0.735,3,4
6,1002,47,46,1,M,767.438,4,5,"[6, 9, 7]","['0.16', '0.911', '0.74']",319.0,,,747,847,,Primary,0.16,0.911,0.74,,,,,1,3,772.891,664.745,,0.16,0.773,0.562,0.33,0.789,0.602,3,4
7,1003,58,68,1,M,766.85,4,6,"[9, 5, 7]","['0.19', '0.719', '0.806']",348.0,1223,1228,818,788,1093.0,Primary,0.19,0.719,0.806,1,1,642.972,548.196,2,1,725.992,131.32,1.0,0.24,0.59,0.728,0.17,0.156,0.782,3,4
8,1004,62,76,1,M,700.854,4,6,"[3, 6, 7]","['0.13', '0.701', '0.848']",367.0,1167,1200,843,851,1035.0,Primary,0.13,0.701,0.848,1,1,680.845,731.685,1,2,587.18,462.289,1.0,0.12,0.55,0.998,0.3,0.578,0.793,3,4
9,1005,57,66,2,F,739.198,4,6,"[8, 5, 7]","['0.36', '0.693', '0.553']",240.0,1123,1148,761,733,948.0,Lower Secondary,0.36,0.693,0.553,2,2,698.16,762.548,2,1,776.392,770.021,1.0,0.32,0.873,0.981,0.19,0.866,0.898,3,4
