,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Cultural,Economic,Social,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income,Spouse_Edu,Mother_Cultural,Mother_Economic,Mother_Social,Father_Cultural,Father_Economic,Father_Social,Scenario,Replication
0,0,26,67,5,F,282.813,1,3,"[1, 8, 1]","['0.55', '0.318', '0.708']",320.0,660,735,,,449.0,Upper Tertiary,0.55,0.318,0.708,3,4,678.84,264.121,,,,,3.0,,,,,,,5,2
1,1,1,49,2,F,204.9,1,1,"[3, 7, 9]","['0.26', '0.218', '0.928']",436.0,,,,,134.0,Lower Secondary,0.26,0.218,0.928,,,,,,,,,3.0,,,,,,,5,2
2,10,2,59,5,M,595.755,1,1,"[3, 2, 7]","['0.65', '0.447', '0.472']",222.0,599,687,,,338.0,Upper Tertiary,0.65,0.447,0.472,3,3,151.053,148.333,,,,,3.0,,,,,,,5,2
3,100,3,63,3,M,508.286,1,1,"[3, 1, 6]","['0.39', '0.349', '0.784']",377.0,,,,,,Upper Secondary,0.39,0.349,0.784,,,,,,,,,,,,,,,,5,2
4,1000,58,60,5,F,361.566,4,6,"[5, 2, 3]","['0.75', '0.271', '0.982']",490.0,1218,1257,851,896,1029.0,Upper Tertiary,0.75,0.271,0.982,2,2,90.343,31.917,5,4,538.525,420.788,3.0,0.7,0.505,0.864,0.6,0.289,0.992,5,2
5,1001,45,34,5,F,543.102,4,5,"[10, 2, 9]","['1.0', '0.407', '0.666']",333.0,1231,1267,894,881,1006.0,Upper Tertiary,1.0,0.407,0.666,5,5,291.234,620.699,5,1,694.026,566.606,1.0,0.55,0.694,0.863,0.17,0.39,0.838,5,2
6,1002,57,58,5,F,559.023,4,6,"[8, 6, 10]","['0.9', '0.559', '0.982']",491.0,1223,1256,782,853,1043.0,Upper Tertiary,0.9,0.559,0.982,3,1,50.763,334.191,5,4,774.156,779.811,4.0,0.65,0.823,0.708,0.76,0.78,0.984,5,2
7,1003,45,34,4,F,591.36,4,5,"[9, 5, 3]","['0.76', '0.554', '0.61']",305.0,1209,1270,841,779,995.0,Lower Tertiary,0.76,0.554,0.61,5,5,429.617,378.642,5,4,385.012,17.287,5.0,0.9,0.313,0.836,0.72,0.022,0.894,5,2
8,1004,46,36,3,M,33.572,4,5,"[2, 3, 10]","['0.36', '0.027', '0.838']",419.0,1226,1261,770,812,1014.0,Upper Secondary,0.36,0.027,0.838,5,4,633.468,276.952,5,4,221.63,28.618,5.0,0.6,0.208,0.932,0.6,0.023,0.973,5,2
9,1005,57,58,3,F,57.061,4,6,"[7, 3, 1]","['0.51', '0.046', '0.654']",327.0,,,919,922,1056.0,Upper Secondary,0.51,0.046,0.654,,,,,5,2,739.663,731.843,4.0,0.65,0.601,0.922,0.4,0.595,0.934,5,2
10,1006,45,34,1,M,429.442,4,5,"[1, 2, 6]","['0.11', '0.322', '0.491']",245.0,1231,1267,856,859,1001.0,Primary,0.11,0.322,0.491,5,5,291.234,620.699,4,1,40.491,178.973,5.0,0.56,0.033,0.96,0.19,0.224,0.914,5,2
11,1007,59,62,5,F,786.666,4,6,"[9, 10, 2]","['0.95', '0.983', '0.812']",406.0,1215,1268,813,775,1058.0,Upper Tertiary,0.95,0.983,0.812,5,5,798.321,797.231,5,4,514.7,173.27,4.0,0.6,0.386,0.568,0.8,0.195,0.5,5,2
